# 
Scope_Frequency	A2	f2	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
122474.48713915891	6.679310344827586	122474.48713915891	8.515716131951471e-06	-101.39557648056397	5.017953894852689	2.3345889932702097	6.603214833699362	0.012435215649226795	0.5	122474.48713915891	20-05-24 17:36:41.909120
122474.48713915891	7.227586206896552	122474.48713915891	7.652288154513789e-06	-102.32417369093186	1.2269233814811693	2.558622137837747	7.2368762566363705	0.023238584571886472	0.5	122474.48713915891	20-05-24 17:36:44.637938
122474.48713915891	7.775862068965518	122474.48713915891	9.718101406255452e-06	-100.24837146963519	-12.666231789729954	2.729157554878461	7.719223255924228	0.015416152233047742	0.5	122474.48713915891	20-05-24 17:36:47.347924
122474.48713915891	8.324137931034484	122474.48713915891	7.818435113937822e-06	-102.13760327484223	-1.450661447401863	2.9505306276818337	8.3453608597297	0.016228574059370258	0.5	122474.48713915891	20-05-24 17:36:57.434835
122474.48713915891	8.872413793103448	122474.48713915891	9.804735334782309e-06	-100.17128250029097	3.99539059257092	3.121749255617623	8.829640271245113	0.014824295415383769	0.5	122474.48713915891	20-05-24 17:37:00.241342
122474.48713915891	9.420689655172414	122474.48713915891	8.78259191904428e-06	-101.12754592328962	-14.221175194386872	3.312315219259473	9.368642211863119	0.009790510581461201	0.5	122474.48713915891	20-05-24 17:37:04.223492
122474.48713915891	9.96896551724138	122474.48713915891	8.27788273505229e-06	-101.64161460262987	-1.9150761739643856	3.5112480186517163	9.931309137665831	0.015336690830042311	0.5	122474.48713915891	20-05-24 17:37:06.957221
122474.48713915891	10.517241379310345	122474.48713915891	8.083661816769577e-06	-101.84783727320644	0.7011433951962065	3.7432002511277527	10.587369123646488	0.02284538888804908	0.5	122474.48713915891	20-05-24 17:37:09.672053
122474.48713915891	11.065517241379311	122474.48713915891	8.012470518724859e-06	-101.92467110847325	1.1008409549415399	3.9438822752879044	11.154983604230031	0.022931469869078132	0.5	122474.48713915891	20-05-24 17:37:12.399133
122474.48713915891	11.613793103448275	122474.48713915891	9.228694443120074e-06	-100.69719466041897	2.079692668444889	4.138732696824932	11.706103821773588	0.02401739772447453	0.5	122474.48713915891	20-05-24 17:37:15.188358
122474.48713915891	12.162068965517241	122474.48713915891	8.264400180437217e-06	-101.65577322970148	0.6609005782276461	4.332891313966987	12.255267321001385	0.021004064853263848	0.5	122474.48713915891	20-05-24 17:37:17.924085
122474.48713915891	12.710344827586207	122474.48713915891	9.864481258001408e-06	-100.11851495980393	-6.206102507430251	4.486806456649826	12.69060508547471	0.02385116667527222	0.5	122474.48713915891	20-05-24 17:37:20.715561
122474.48713915891	13.258620689655173	122474.48713915891	8.087786635876669e-06	-101.84340628801385	-4.1123608596827275	4.574451583510025	12.938502939637917	0.03885221283960396	0.5	122474.48713915891	20-05-24 17:37:23.456645
122474.48713915891	13.806896551724137	122474.48713915891	8.000411244895291e-06	-101.9377537681653	-0.3964545121661448	4.708853138716284	13.318647943991373	0.03998148378344256	0.5	122474.48713915891	20-05-24 17:37:26.187392
122474.48713915891	14.355172413793104	122474.48713915891	7.738852444977316e-06	-102.22646867720285	-3.179433175976149	4.791520484569151	13.552466507332397	0.0569600717313178	0.5	122474.48713915891	20-05-24 17:37:28.909383
122474.48713915891	14.903448275862068	122474.48713915891	8.024361619343048e-06	-101.91179015970677	-5.762636004454597	4.80762345882934	13.598012596519006	0.07806581180086847	0.5	122474.48713915891	20-05-24 17:37:31.748045
122474.48713915891	15.451724137931036	122474.48713915891	7.029381619481695e-06	-103.06165757089559	-4.58181800566366	4.918094138448817	13.910470863243878	0.09500811427387484	0.5	122474.48713915891	20-05-24 17:37:34.502250
122474.48713915891	16.0	122474.48713915891	6.8889186570012575e-06	-103.23697886563076	-6.703365730534774	4.94275907410674	13.980233836288866	0.10583269080379658	0.5	122474.48713915891	20-05-24 17:37:37.296215
