# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
6.6	0.033	250	250	-3388302.0	-3393451.0	-3396583.0	-3396062.0	-4060380.0	-4055264.0	-4055002.0	-4052722.0	-5.38914378	-0.580138084	24.6406868	1711452287.891938	6	9.0	26-03-24 12:24:47.891993
7.2	0.036	250	250	-3011800.0	-3016208.0	-3019020.0	-3018680.0	-3609708.0	-3605051.0	-3604838.0	-3602732.0	-4.7905303	-0.515761609	24.6738617	1711452295.720261	6	9.0	26-03-24 12:24:55.720316
7.8	0.039	250	250	-2634400.0	-2638069.0	-2640562.0	-2640398.0	-3157577.0	-3153361.0	-3153224.0	-3151308.0	-4.19049978	-0.451155778	24.7125658	1711452303.5190547	6	9.0	26-03-24 12:25:03.519108
8.4	0.042	250	250	-2257866.0	-2260789.0	-2262963.0	-2262983.0	-2706459.0	-2702685.0	-2702623.0	-2700877.0	-3.59186047	-0.386726737	24.7291533	1711452311.3694482	6	9.0	26-03-24 12:25:11.369502
8.999	0.045	250	250	-1881419.0	-1883595.0	-1885440.0	-1885653.0	-2255421.0	-2252087.0	-2252087.0	-2250562.0	-2.99332407	-0.322288402	24.7300748	1711452319.2309895	6	9.0	26-03-24 12:25:19.231047
9.599	0.048	250	250	-1504518.0	-1505948.0	-1507472.0	-1507855.0	-1803859.0	-1800948.0	-1801046.0	-1799703.0	-2.39410104	-0.257780319	24.7273102	1711452327.250816	6	9.0	26-03-24 12:25:27.250870
10.2	0.051	250	250	-1127420.0	-1128095.0	-1129311.0	-1129887.0	-1352054.0	-1349585.0	-1349741.0	-1348595.0	-1.79454734	-0.19324571	24.63578	1711452335.0797746	6	9.0	26-03-24 12:25:35.079830
10.801	0.054	250	250	-750243.3	-750180.2	-751073.3	-751832.8	-900071.6	-898030.5	-898270.3	-897315.5	-1.19480625	-0.128665017	24.7248448	1711452342.8800552	6	9.0	26-03-24 12:25:42.880120
11.4	0.058	250	250	-373559.5	-372742.9	-373315.6	-374252.1	-448620.2	-447022.6	-447336.6	-446534.9	-0.595900443	-0.0641791818	24.7064143	1711452350.7368379	6	9.0	26-03-24 12:25:50.736898
12.0	0.061	250	250	3330.56	4894.876	4630.036	3515.876	3049.644	4195.28	3804.864	4406.868	0.00332892631	0.000344223527	24.6314715	1711452358.539341	6	9.0	26-03-24 12:25:58.539403
12.6	0.064	250	250	380021.4	382325.3	382388.0	381102.4	454498.6	455207.9	454742.0	455168.0	0.602300701	0.0648407718	24.6029042	1711452366.378829	6	9.0	26-03-24 12:26:06.378887
13.2	0.067	250	250	757048.7	760102.7	760478.2	759012.3	906271.0	906551.3	906003.7	906239.1	1.20169034	0.129376227	24.5743369	1711452374.1785364	6	9.0	26-03-24 12:26:14.178598
13.799	0.07	250	250	1133573.0	1137366.0	1138065.0	1136416.0	1357489.0	1357324.0	1356718.0	1356736.0	1.80035314	0.193827658	24.5614355	1711452381.9804459	6	9.0	26-03-24 12:26:21.980493
14.399	0.073	250	250	1510377.0	1514918.0	1515936.0	1514106.0	1809023.0	1808439.0	1807759.0	1807581.0	2.39946554	0.258343161	24.4874142	1711452390.0520215	6	9.0	26-03-24 12:26:30.052075
14.999	0.076	250	250	1887013.0	1892293.0	1893624.0	1891619.0	2260369.0	2259341.0	2258576.0	2258213.0	2.99822213	0.322806117	24.642829	1711452397.8891366	6	9.0	26-03-24 12:26:37.889189
15.599	0.079	250	250	2264283.0	2270306.0	2271976.0	2269772.0	2712453.0	2710990.0	2710131.0	2709600.0	3.59799515	0.38738332	24.5408628	1711452405.6894891	6	9.0	26-03-24 12:26:45.689546
16.2	0.082	250	250	2641166.0	2647947.0	2649930.0	2647550.0	3164098.0	3162186.0	3161267.0	3160561.0	4.19723618	0.45191441	24.6010611	1711452413.7147927	6	9.0	26-03-24 12:26:53.714888
16.8	0.085	250	250	3017665.0	3025195.0	3027496.0	3024907.0	3615290.0	3612971.0	3611998.0	3611073.0	4.79581903	0.516351687	24.6443729	1711452421.5309575	6	9.0	26-03-24 12:27:01.531013
17.4	0.088	250	250	3394458.0	3402717.0	3405363.0	3402605.0	4066868.0	4064086.0	4063068.0	4061936.0	5.39491291	0.580872019	24.6431522	1711452429.332107	6	9.0	26-03-24 12:27:09.332161
18.0	0.092	250	250	3771313.0	3780327.0	3783260.0	3780356.0	4518642.0	4515451.0	4514344.0	4513030.0	5.99408916	0.645406036	24.7245457	1711452437.3627594	6	9.0	26-03-24 12:27:17.362816
18.6	0.095	250	250	4148074.0	4157847.0	4161124.0	4157992.0	4969912.0	4966288.0	4965089.0	4963603.0	6.59302477	0.709859434	24.7862879	1711452445.1765745	6	9.0	26-03-24 12:27:25.176664
19.199	0.098	250	250	4524432.0	4534950.0	4538535.0	4535220.0	5420699.0	5416661.0	5415379.0	5413691.0	7.19147788	0.774265766	24.7869103	1711452453.2045274	6	9.0	26-03-24 12:27:33.204582
19.8	0.101	250	250	4901525.0	4912781.0	4916673.0	4913207.0	5872656.0	5868178.0	5866824.0	5864920.0	7.79094824	0.838811375	24.858167	1711452461.2444887	6	9.0	26-03-24 12:27:41.244539
20.4	0.104	250	250	5278266.0	5290285.0	5294519.0	5290843.0	6323985.0	6319072.0	6317634.0	6315550.0	8.38996129	0.903291089	24.9070079	1711452469.117661	6	9.0	26-03-24 12:27:49.117715
21.0	0.107	250	250	5654852.0	5667633.0	5672176.0	5668320.0	6775547.0	6770230.0	6768711.0	6766451.0	8.98865995	0.96779645	24.9263599	1711452477.1460686	6	9.0	26-03-24 12:27:57.146125
21.6	0.11	250	250	6031255.0	6044744.0	6049632.0	6045573.0	7226846.0	7221069.0	7219457.0	7217042.0	9.58704507	1.03227139	24.9171447	1711452485.196679	6	9.0	26-03-24 12:28:05.196733
22.199	0.113	250	250	6407107.0	6421348.0	6426566.0	6422353.0	7677555.0	7671364.0	7669709.0	7667040.0	10.1846182	1.09662626	24.877519	1711452492.9933546	6	9.0	26-03-24 12:28:12.993409
22.799	0.117	250	250	6783367.0	6798435.0	6803906.0	6799534.0	8128107.0	8121480.0	8119718.0	8116909.0	10.7828102	1.16099488	24.7942825	1711452501.06383	6	9.0	26-03-24 12:28:21.063878
23.399	0.12	250	250	6854531.0	7485701.0	6875896.0	7487338.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3800226	9.9e+37	24.8821267	1711452509.1046162	6	9.0	26-03-24 12:28:29.104680
24.0	0.123	250	250	6846024.0	7485856.0	6867504.0	7487500.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9654008	9.9e+37	24.8274574	1711452517.1639497	6	9.0	26-03-24 12:28:37.164006
