# 
hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDC	IDC	Delay	a	b	
50.0	49.4	50.0	49.4	49.9612045	0.00010801713186044187	2.0	50.0	-0.6000000000000014	18-06-24 16:06:24.126731
50.0	49.7	50.0	49.7	49.9612584	5.2487326002199344e-05	2.0	50.0	-0.3000000000000007	18-06-24 16:06:28.398827
50.0	50.0	50.0	50.0	49.9611618	-1.6739170708787366e-06	2.0	50.0	0.0	18-06-24 16:06:32.568418
50.0	50.3	50.0	50.3	49.9613053	-5.5815141857442764e-05	2.0	50.0	0.3000000000000007	18-06-24 16:06:36.880886
50.0	50.6	50.0	50.6	49.961223	-0.00011134464900529842	2.0	50.0	0.6000000000000014	18-06-24 16:06:41.342230
50.0	50.9	50.0	50.9	49.9612986	-0.00016510507827651705	2.0	50.0	0.9000000000000004	18-06-24 16:06:45.570493
50.0	51.2	50.0	51.2	49.9614378	-0.00021928170748775367	2.0	50.0	1.2000000000000028	18-06-24 16:06:49.779755
50.0	51.5	50.0	51.5	49.9613587	-0.00027481719084274716	2.0	50.0	1.5	18-06-24 16:06:54.184032
50.0	51.8	50.0	51.8	49.9612298	-0.0003289696211136659	2.0	50.0	1.8000000000000007	18-06-24 16:06:58.438227
50.0	52.099999999999994	50.0	52.099999999999994	49.9613244	-0.0003831112926122163	2.0	50.0	2.099999999999998	18-06-24 16:07:02.585930
50.0	52.4	50.0	52.4	49.9613677	-0.0004386669439168249	2.0	50.0	2.3999999999999986	18-06-24 16:07:06.767951
50.0	52.7	50.0	52.7	49.9614554	-0.0004928322203338999	2.0	50.0	2.6999999999999993	18-06-24 16:07:10.973371
50.0	53.0	50.0	53.0	49.9614221	-0.0005465865240427872	2.0	50.0	3.0	18-06-24 16:07:15.175372
50.0	53.3	50.0	53.3	49.9614564	-0.0006021285794261721	2.0	50.0	3.3000000000000007	18-06-24 16:07:19.460205
50.0	53.6	50.0	53.6	49.9614679	-0.0006562547175847246	2.0	50.0	3.6000000000000014	18-06-24 16:07:23.693846
50.0	53.9	50.0	53.9	49.9614246	-0.0007103945976207138	2.0	50.0	3.8999999999999986	18-06-24 16:07:27.926479
50.0	54.2	50.0	54.2	49.9613845	-0.0007659654843546936	2.0	50.0	4.199999999999999	18-06-24 16:07:32.060097
50.0	54.5	50.0	54.5	49.9612112	-0.0008201300149955012	2.0	50.0	4.5	18-06-24 16:07:36.260068
50.0	54.8	50.0	54.8	49.9612673	-0.0008738648985304408	2.0	50.0	4.800000000000001	18-06-24 16:07:40.889819
50.0	55.1	50.0	55.1	49.9614038	-0.0009294168149555133	2.0	50.0	5.100000000000001	18-06-24 16:07:45.085809
50.0	55.400000000000006	50.0	55.400000000000006	49.9614108	-0.0009835607277816655	2.0	50.0	5.400000000000002	18-06-24 16:07:49.575348
50.0	55.7	50.0	55.7	49.9610956	-0.0010377192822153354	2.0	50.0	5.699999999999999	18-06-24 16:07:53.800281
50.0	56.0	50.0	56.0	49.9610668	-0.0010932759772068381	2.0	50.0	6.0	18-06-24 16:07:58.018842
50.0	56.3	50.0	56.3	49.9612636	-0.001147439910026992	2.0	50.0	6.299999999999997	18-06-24 16:08:02.285448
50.0	56.599999999999994	50.0	56.599999999999994	49.9615264	-0.0012015957752674199	2.0	50.0	6.599999999999998	18-06-24 16:08:06.564528
50.0	56.9	50.0	56.9	50.1040964	-0.001231140511846446	2.0	50.0	6.899999999999999	18-06-24 16:08:10.851352
50.0	57.2	50.0	57.2	50.4023278	-0.0012316969909027292	2.0	50.0	7.199999999999999	18-06-24 16:08:15.072676
50.0	57.5	50.0	57.5	50.6997634	-0.0012322389783065082	2.0	50.0	7.5	18-06-24 16:08:19.278876
50.0	57.8	50.0	57.8	51.0055043	-0.0012327742417274816	2.0	50.0	7.800000000000001	18-06-24 16:08:23.669481
50.0	58.1	50.0	58.1	51.3036966	-0.001233250198940318	2.0	50.0	8.100000000000001	18-06-24 16:08:27.977745
50.0	58.400000000000006	50.0	58.400000000000006	51.6023979	-0.0012337638028591421	2.0	50.0	8.400000000000002	18-06-24 16:08:32.098885
50.0	58.7	50.0	58.7	51.9054856	-0.0012342823352994102	2.0	50.0	8.700000000000003	18-06-24 16:08:36.266506
50.0	59.0	50.0	59.0	52.203573	-0.0012347548575427374	2.0	50.0	9.0	18-06-24 16:08:40.526116
50.0	59.3	50.0	59.3	52.5019661	-0.0012352381345596321	2.0	50.0	9.3	18-06-24 16:08:44.791569
50.0	59.599999999999994	50.0	59.599999999999994	52.8078944	-0.0012357176766969909	2.0	50.0	9.599999999999998	18-06-24 16:08:49.075001
50.0	59.9	50.0	59.9	53.1061254	-0.0012361265580325903	2.0	50.0	9.899999999999999	18-06-24 16:08:53.277769
50.0	60.2	50.0	60.2	53.403817	-0.0012366794001799461	2.0	50.0	10.2	18-06-24 16:08:58.288626
50.0	60.5	50.0	60.5	53.709837	-0.001237133298010597	2.0	50.0	10.5	18-06-24 16:09:02.547286
50.0	60.8	50.0	60.8	54.0063266	-0.0012375926721983404	2.0	50.0	10.8	18-06-24 16:09:06.696758
50.0	61.1	50.0	61.1	54.3046841	-0.0012380220193941819	2.0	50.0	11.100000000000001	18-06-24 16:09:11.403747
50.0	61.4	50.0	61.4	54.6108757	-0.001238407743676897	2.0	50.0	11.399999999999999	18-06-24 16:09:15.899210
50.0	61.7	50.0	61.7	54.9086628	-0.0012388423193042087	2.0	50.0	11.7	18-06-24 16:09:20.107500
50.0	62.0	50.0	62.0	55.2073792	-0.0012392477656702988	2.0	50.0	12.0	18-06-24 16:09:24.405869
50.0	62.3	50.0	62.3	55.5130958	-0.0012397095291412576	2.0	50.0	12.3	18-06-24 16:09:28.697662
50.0	62.6	50.0	62.6	55.8093734	-0.0012401323043087075	2.0	50.0	12.600000000000001	18-06-24 16:09:32.905240
50.0	62.900000000000006	50.0	62.900000000000006	56.1074685	-0.0012405383464960513	2.0	50.0	12.900000000000002	18-06-24 16:09:37.295546
50.0	63.2	50.0	63.2	56.4138072	-0.0012409555933220035	2.0	50.0	13.2	18-06-24 16:09:41.654431
50.0	63.5	50.0	63.5	56.7126575	-0.0012414057062881136	2.0	50.0	13.5	18-06-24 16:09:46.828624
50.0	63.8	50.0	63.8	57.0109478	-0.0012417977046885935	2.0	50.0	13.799999999999997	18-06-24 16:09:51.028526
50.0	64.1	50.0	64.1	57.3170734	-0.0012421889573128063	2.0	50.0	14.099999999999998	18-06-24 16:09:55.877285
50.0	64.4	50.0	64.4	57.6152821	-0.0012425917144856542	2.0	50.0	14.399999999999999	18-06-24 16:10:00.145286
50.0	64.7	50.0	64.7	57.919812	-0.001243000145956213	2.0	50.0	14.7	18-06-24 16:10:04.534398
50.0	65.0	50.0	65.0	58.2179055	-0.0012433990182945116	2.0	50.0	15.0	18-06-24 16:10:08.746455
