# 
ch1_10V	ch2_1V	time	Delay	a	
1623.696	1720.528	1718877591.0961003	0.5	0.5	20-06-24 11:59:51.096131
1611.528	1708.76	1718877591.6318097	0.5	0.5	20-06-24 11:59:51.631844
1609.856	1708.2	1718877592.1672409	0.5	0.5	20-06-24 11:59:52.167286
1609.864	1705.216	1718877592.7036223	0.5	0.5	20-06-24 11:59:52.703651
1610.736	1706.24	1718877593.2400382	0.5	0.5	20-06-24 11:59:53.240087
1609.312	1710.24	1718877593.7775626	0.5	0.5	20-06-24 11:59:53.777596
1609.024	1710.568	1718877594.3173318	0.5	0.5	20-06-24 11:59:54.317363
1609.248	1709.984	1718877594.8547773	0.5	0.5	20-06-24 11:59:54.854806
1607.944	1710.168	1718877595.3909183	0.5	0.5	20-06-24 11:59:55.390961
1612.624	1706.048	1718877595.9270017	0.5	0.5	20-06-24 11:59:55.927033
1607.816	1708.848	1718877596.4630048	0.5	0.5	20-06-24 11:59:56.463044
1608.688	1712.968	1718877596.998415	0.5	0.5	20-06-24 11:59:56.998442
1606.52	1711.456	1718877597.533915	0.5	0.5	20-06-24 11:59:57.533947
1609.256	1712.736	1718877598.0699341	0.5	0.5	20-06-24 11:59:58.069957
1610.896	1712.104	1718877598.6064982	0.5	0.5	20-06-24 11:59:58.606524
1612.392	1708.6	1718877599.1422215	0.5	0.5	20-06-24 11:59:59.142252
1609.0	1708.576	1718877599.678361	0.5	0.5	20-06-24 11:59:59.678391
1611.4	1707.84	1718877600.2135513	0.5	0.5	20-06-24 12:00:00.213575
1610.56	1710.896	1718877600.7500815	0.5	0.5	20-06-24 12:00:00.750118
1610.056	1711.064	1718877601.2869518	0.5	0.5	20-06-24 12:00:01.286987
1608.2	1712.072	1718877601.8233109	0.5	0.5	20-06-24 12:00:01.823346
1606.584	1712.368	1718877602.3594723	0.5	0.5	20-06-24 12:00:02.359512
1606.864	1713.2	1718877602.8943462	0.5	0.5	20-06-24 12:00:02.894373
1608.88	1711.616	1718877603.4296787	0.5	0.5	20-06-24 12:00:03.429702
1618.768	1720.888	1718877603.9646547	0.5	0.5	20-06-24 12:00:03.964683
1609.72	1708.224	1718877604.5046172	0.5	0.5	20-06-24 12:00:04.504660
1607.024	1710.128	1718877605.0405142	0.5	0.5	20-06-24 12:00:05.040545
1606.008	1709.68	1718877605.5758574	0.5	0.5	20-06-24 12:00:05.575881
1606.664	1712.264	1718877606.1119003	0.5	0.5	20-06-24 12:00:06.111943
1608.648	1711.776	1718877606.6472383	0.5	0.5	20-06-24 12:00:06.647275
1604.712	1710.576	1718877607.1841245	0.5	0.5	20-06-24 12:00:07.184158
1618.616	1720.792	1718877607.7202642	0.5	0.5	20-06-24 12:00:07.720293
1606.216	1709.856	1718877608.2578356	0.5	0.5	20-06-24 12:00:08.257862
1605.456	1709.608	1718877608.793988	0.5	0.5	20-06-24 12:00:08.794016
1619.76	1722.344	1718877609.3287587	0.5	0.5	20-06-24 12:00:09.328804
1610.368	1711.136	1718877609.8653858	0.5	0.5	20-06-24 12:00:09.865418
1610.208	1712.832	1718877610.402112	0.5	0.5	20-06-24 12:00:10.402147
1608.216	1710.248	1718877610.9378629	0.5	0.5	20-06-24 12:00:10.937906
1608.288	1708.976	1718877611.4732401	0.5	0.5	20-06-24 12:00:11.473266
1609.928	1708.408	1718877612.0100546	0.5	0.5	20-06-24 12:00:12.010105
1607.752	1712.16	1718877612.5505426	0.5	0.5	20-06-24 12:00:12.550576
1609.72	1709.168	1718877613.0877168	0.5	0.5	20-06-24 12:00:13.087750
1609.488	1712.12	1718877613.6242626	0.5	0.5	20-06-24 12:00:13.624296
1609.776	1711.92	1718877614.159301	0.5	0.5	20-06-24 12:00:14.159328
1609.328	1713.248	1718877614.6944997	0.5	0.5	20-06-24 12:00:14.694537
1611.584	1709.184	1718877615.2295244	0.5	0.5	20-06-24 12:00:15.229548
1606.184	1705.208	1718877615.7647152	0.5	0.5	20-06-24 12:00:15.764741
1607.408	1707.344	1718877616.3014247	0.5	0.5	20-06-24 12:00:16.301457
1612.112	1710.664	1718877616.839462	0.5	0.5	20-06-24 12:00:16.839513
1606.936	1706.368	1718877617.3754718	0.5	0.5	20-06-24 12:00:17.375509
1614.336	1707.488	1718877617.910596	0.5	0.5	20-06-24 12:00:17.910630
1609.712	1708.768	1718877618.446886	0.5	0.5	20-06-24 12:00:18.446920
1610.224	1709.44	1718877618.9827106	0.5	0.5	20-06-24 12:00:18.982750
1608.68	1711.512	1718877619.5197892	0.5	0.5	20-06-24 12:00:19.519825
1609.704	1709.312	1718877620.0548298	0.5	0.5	20-06-24 12:00:20.054856
1612.072	1711.896	1718877620.5895815	0.5	0.5	20-06-24 12:00:20.589605
1609.48	1709.872	1718877621.1295533	0.5	0.5	20-06-24 12:00:21.129581
1623.064	1724.32	1718877621.6698542	0.5	0.5	20-06-24 12:00:21.669905
1609.888	1708.528	1718877622.2069576	0.5	0.5	20-06-24 12:00:22.206982
1608.472	1706.12	1718877622.7453265	0.5	0.5	20-06-24 12:00:22.745363
1609.168	1711.048	1718877623.2816374	0.5	0.5	20-06-24 12:00:23.281661
1622.232	1723.528	1718877623.8203118	0.5	0.5	20-06-24 12:00:23.820349
1610.672	1712.504	1718877624.35649	0.5	0.5	20-06-24 12:00:24.356515
1609.184	1712.224	1718877624.893003	0.5	0.5	20-06-24 12:00:24.893037
1608.312	1712.256	1718877625.427522	0.5	0.5	20-06-24 12:00:25.427557
1606.576	1707.864	1718877625.962945	0.5	0.5	20-06-24 12:00:25.962970
1607.576	1706.936	1718877626.4991481	0.5	0.5	20-06-24 12:00:26.499184
1610.088	1711.464	1718877627.0353916	0.5	0.5	20-06-24 12:00:27.035416
1608.76	1707.472	1718877627.5757008	0.5	0.5	20-06-24 12:00:27.575759
1606.848	1709.304	1718877628.111781	0.5	0.5	20-06-24 12:00:28.111812
1609.856	1709.664	1718877628.6491442	0.5	0.5	20-06-24 12:00:28.649190
1607.248	1708.936	1718877629.1850698	0.5	0.5	20-06-24 12:00:29.185098
1609.512	1708.04	1718877629.7204058	0.5	0.5	20-06-24 12:00:29.720452
1611.416	1706.336	1718877630.255552	0.5	0.5	20-06-24 12:00:30.255579
1611.056	1723.016	1718877630.792265	0.5	0.5	20-06-24 12:00:30.792296
1609.536	1711.928	1718877631.3314836	0.5	0.5	20-06-24 12:00:31.331523
1607.8	1715.12	1718877631.8696666	0.5	0.5	20-06-24 12:00:31.869692
1607.392	1707.248	1718877632.4060571	0.5	0.5	20-06-24 12:00:32.406092
1608.176	1707.064	1718877632.9421132	0.5	0.5	20-06-24 12:00:32.942155
1607.72	1711.072	1718877633.47772	0.5	0.5	20-06-24 12:00:33.477746
1621.544	1726.832	1718877634.013813	0.5	0.5	20-06-24 12:00:34.013835
1610.704	1708.512	1718877634.5504527	0.5	0.5	20-06-24 12:00:34.550485
1625.544	1721.008	1718877635.0875454	0.5	0.5	20-06-24 12:00:35.087577
1607.016	1709.784	1718877635.6242647	0.5	0.5	20-06-24 12:00:35.624308
1610.696	1710.68	1718877636.159662	0.5	0.5	20-06-24 12:00:36.159691
1609.696	1712.192	1718877636.696074	0.5	0.5	20-06-24 12:00:36.696101
1611.344	1713.712	1718877637.232659	0.5	0.5	20-06-24 12:00:37.232702
1608.648	1710.176	1718877637.7698004	0.5	0.5	20-06-24 12:00:37.769846
1607.96	1713.952	1718877638.3066947	0.5	0.5	20-06-24 12:00:38.306745
1608.2	1715.44	1718877638.8424964	0.5	0.5	20-06-24 12:00:38.842531
1607.272	1708.496	1718877639.378055	0.5	0.5	20-06-24 12:00:39.378084
1610.848	1709.344	1718877639.9141257	0.5	0.5	20-06-24 12:00:39.914167
1610.664	1707.056	1718877640.451432	0.5	0.5	20-06-24 12:00:40.451468
1609.496	1710.608	1718877640.989525	0.5	0.5	20-06-24 12:00:40.989575
1609.672	1897.64	1718877641.5254533	0.5	0.5	20-06-24 12:00:41.525485
1607.352	1709.808	1718877642.0614758	0.5	0.5	20-06-24 12:00:42.061499
1607.72	1710.328	1718877642.5970387	0.5	0.5	20-06-24 12:00:42.597064
1610.232	1709.616	1718877643.1334646	0.5	0.5	20-06-24 12:00:43.133497
1610.744	1707.472	1718877643.670419	0.5	0.5	20-06-24 12:00:43.670455
1608.816	1708.944	1718877644.2062101	0.5	0.5	20-06-24 12:00:44.206248
1610.64	1712.704	1718877644.7421992	0.5	0.5	20-06-24 12:00:44.742222
1611.456	1709.76	1718877645.280711	0.5	0.5	20-06-24 12:00:45.280743
1609.704	1708.92	1718877645.8166485	0.5	0.5	20-06-24 12:00:45.816687
1610.904	1711.928	1718877646.352761	0.5	0.5	20-06-24 12:00:46.352786
1608.472	1709.504	1718877646.8884573	0.5	0.5	20-06-24 12:00:46.888492
1609.584	1710.192	1718877647.4248083	0.5	0.5	20-06-24 12:00:47.424839
1607.216	1711.032	1718877647.9611254	0.5	0.5	20-06-24 12:00:47.961162
1607.976	1710.688	1718877648.4980106	0.5	0.5	20-06-24 12:00:48.498047
1622.528	1724.152	1718877649.034031	0.5	0.5	20-06-24 12:00:49.034067
1608.976	1708.136	1718877649.5700336	0.5	0.5	20-06-24 12:00:49.570066
1604.48	1708.144	1718877650.1060078	0.5	0.5	20-06-24 12:00:50.106038
1609.528	1708.872	1718877650.6421003	0.5	0.5	20-06-24 12:00:50.642148
1606.464	1710.256	1718877651.1830199	0.5	0.5	20-06-24 12:00:51.183044
1608.456	1708.04	1718877651.7182286	0.5	0.5	20-06-24 12:00:51.718253
1605.224	1706.928	1718877652.2553778	0.5	0.5	20-06-24 12:00:52.255404
1607.92	1707.8	1718877652.7916393	0.5	0.5	20-06-24 12:00:52.791690
1608.352	1706.112	1718877653.331306	0.5	0.5	20-06-24 12:00:53.331329
1607.904	1711.136	1718877653.867929	0.5	0.5	20-06-24 12:00:53.867962
1609.984	1713.504	1718877654.407747	0.5	0.5	20-06-24 12:00:54.407784
1610.68	1710.024	1718877654.9459674	0.5	0.5	20-06-24 12:00:54.946006
1609.464	1712.088	1718877655.48297	0.5	0.5	20-06-24 12:00:55.483008
1607.768	1713.024	1718877656.0189307	0.5	0.5	20-06-24 12:00:56.018955
1612.336	1711.448	1718877656.5543437	0.5	0.5	20-06-24 12:00:56.554377
1620.384	1722.24	1718877657.0905905	0.5	0.5	20-06-24 12:00:57.090617
1608.144	1708.288	1718877657.625561	0.5	0.5	20-06-24 12:00:57.625586
1611.592	1709.92	1718877658.1623118	0.5	0.5	20-06-24 12:00:58.162335
1618.768	1728.208	1718877658.6987467	0.5	0.5	20-06-24 12:00:58.698769
1610.392	1714.472	1718877659.235146	0.5	0.5	20-06-24 12:00:59.235184
1611.624	1714.192	1718877659.7703876	0.5	0.5	20-06-24 12:00:59.770425
1611.248	1707.928	1718877660.3070357	0.5	0.5	20-06-24 12:01:00.307067
1611.928	1710.312	1718877660.84332	0.5	0.5	20-06-24 12:01:00.843344
1613.528	1708.536	1718877661.3796515	0.5	0.5	20-06-24 12:01:01.379687
1609.648	1709.272	1718877661.9169831	0.5	0.5	20-06-24 12:01:01.917017
1611.384	1710.784	1718877662.452329	0.5	0.5	20-06-24 12:01:02.452355
1611.296	1708.848	1718877662.9870992	0.5	0.5	20-06-24 12:01:02.987144
1612.48	1709.176	1718877663.522241	0.5	0.5	20-06-24 12:01:03.522273
1614.192	1711.656	1718877664.058428	0.5	0.5	20-06-24 12:01:04.058452
1607.848	1712.16	1718877664.5944767	0.5	0.5	20-06-24 12:01:04.594514
1611.912	1707.672	1718877665.1299658	0.5	0.5	20-06-24 12:01:05.129992
1612.792	1709.352	1718877665.6657152	0.5	0.5	20-06-24 12:01:05.665749
1611.576	1707.328	1718877666.2013502	0.5	0.5	20-06-24 12:01:06.201373
1611.496	1709.784	1718877666.7753615	0.5	0.5	20-06-24 12:01:06.775384
1610.624	1709.456	1718877667.3125675	0.5	0.5	20-06-24 12:01:07.312592
1610.512	1714.616	1718877667.8497882	0.5	0.5	20-06-24 12:01:07.849827
1611.512	1711.808	1718877668.3861394	0.5	0.5	20-06-24 12:01:08.386174
1610.824	1711.712	1718877668.9221606	0.5	0.5	20-06-24 12:01:08.922193
1625.08	1727.056	1718877669.4589825	0.5	0.5	20-06-24 12:01:09.459030
1613.672	1708.328	1718877669.995141	0.5	0.5	20-06-24 12:01:09.995174
1612.432	1708.856	1718877670.5312605	0.5	0.5	20-06-24 12:01:10.531305
1623.272	1723.296	1718877671.0685866	0.5	0.5	20-06-24 12:01:11.068621
1608.344	1712.672	1718877671.6040137	0.5	0.5	20-06-24 12:01:11.604050
1612.672	1710.16	1718877672.1406987	0.5	0.5	20-06-24 12:01:12.140726
1624.232	1729.528	1718877672.6758916	0.5	0.5	20-06-24 12:01:12.675916
1611.136	1712.736	1718877673.2115068	0.5	0.5	20-06-24 12:01:13.211538
1608.864	1711.096	1718877673.7475855	0.5	0.5	20-06-24 12:01:13.747613
1606.872	1709.976	1718877674.2842374	0.5	0.5	20-06-24 12:01:14.284271
1608.992	1712.128	1718877674.8216782	0.5	0.5	20-06-24 12:01:14.821714
1610.952	1712.104	1718877675.3578155	0.5	0.5	20-06-24 12:01:15.357840
1607.08	1713.928	1718877675.8934326	0.5	0.5	20-06-24 12:01:15.893478
1612.808	1714.336	1718877676.4301476	0.5	0.5	20-06-24 12:01:16.430190
1609.608	1713.448	1718877676.967055	0.5	0.5	20-06-24 12:01:16.967092
1622.192	1726.792	1718877677.5073342	0.5	0.5	20-06-24 12:01:17.507373
1610.912	1709.408	1718877678.0424266	0.5	0.5	20-06-24 12:01:18.042456
1611.648	1711.328	1718877678.5793765	0.5	0.5	20-06-24 12:01:18.579400
1611.888	1712.288	1718877679.1149526	0.5	0.5	20-06-24 12:01:19.114996
1610.52	1714.096	1718877679.651424	0.5	0.5	20-06-24 12:01:19.651460
1611.384	1713.104	1718877680.1877613	0.5	0.5	20-06-24 12:01:20.187805
1608.848	1708.52	1718877680.723782	0.5	0.5	20-06-24 12:01:20.723806
1608.792	1709.512	1718877681.259912	0.5	0.5	20-06-24 12:01:21.259947
1608.984	1708.824	1718877681.7954113	0.5	0.5	20-06-24 12:01:21.795436
1612.696	1713.424	1718877682.3318763	0.5	0.5	20-06-24 12:01:22.331907
1611.512	1713.456	1718877682.8692489	0.5	0.5	20-06-24 12:01:22.869286
1624.264	1725.608	1718877683.406315	0.5	0.5	20-06-24 12:01:23.406343
1614.184	1710.872	1718877683.9421096	0.5	0.5	20-06-24 12:01:23.942145
1613.552	1713.096	1718877684.4781609	0.5	0.5	20-06-24 12:01:24.478204
1610.752	1710.872	1718877685.0152104	0.5	0.5	20-06-24 12:01:25.015254
1614.4	1711.312	1718877685.551771	0.5	0.5	20-06-24 12:01:25.551794
1611.248	1709.096	1718877686.0891747	0.5	0.5	20-06-24 12:01:26.089222
1609.728	1708.712	1718877686.6254103	0.5	0.5	20-06-24 12:01:26.625445
1612.328	1708.624	1718877687.1614375	0.5	0.5	20-06-24 12:01:27.161472
1611.992	1708.64	1718877687.6977003	0.5	0.5	20-06-24 12:01:27.697741
1608.216	1711.44	1718877688.23386	0.5	0.5	20-06-24 12:01:28.233894
1611.12	1711.672	1718877688.7704077	0.5	0.5	20-06-24 12:01:28.770433
1611.888	1712.0	1718877689.3063517	0.5	0.5	20-06-24 12:01:29.306377
1611.208	1709.84	1718877689.8412375	0.5	0.5	20-06-24 12:01:29.841269
1615.504	1710.448	1718877690.3773625	0.5	0.5	20-06-24 12:01:30.377388
1613.344	1712.0	1718877690.9138792	0.5	0.5	20-06-24 12:01:30.913923
1611.256	1709.088	1718877691.450096	0.5	0.5	20-06-24 12:01:31.450131
1614.92	1707.104	1718877691.9874423	0.5	0.5	20-06-24 12:01:31.987469
1612.608	1711.968	1718877692.5234137	0.5	0.5	20-06-24 12:01:32.523470
1614.928	1712.888	1718877693.05924	0.5	0.5	20-06-24 12:01:33.059277
1612.392	1715.312	1718877693.594784	0.5	0.5	20-06-24 12:01:33.594806
1610.64	1708.56	1718877694.1315904	0.5	0.5	20-06-24 12:01:34.131626
1612.544	1713.6	1718877694.6685407	0.5	0.5	20-06-24 12:01:34.668583
1614.032	1711.328	1718877695.2049706	0.5	0.5	20-06-24 12:01:35.205007
1614.496	1708.536	1718877695.740874	0.5	0.5	20-06-24 12:01:35.740906
1612.712	1712.152	1718877696.2770967	0.5	0.5	20-06-24 12:01:36.277139
1612.704	1710.296	1718877696.8137593	0.5	0.5	20-06-24 12:01:36.813796
1611.16	1711.128	1718877697.3506575	0.5	0.5	20-06-24 12:01:37.350699
1613.016	1710.96	1718877697.887728	0.5	0.5	20-06-24 12:01:37.887760
1616.664	1710.88	1718877698.4236212	0.5	0.5	20-06-24 12:01:38.423665
1612.768	1714.112	1718877698.961242	0.5	0.5	20-06-24 12:01:38.961274
1611.744	1710.968	1718877699.5011828	0.5	0.5	20-06-24 12:01:39.501222
1611.232	1711.472	1718877700.0385563	0.5	0.5	20-06-24 12:01:40.038583
1612.376	1712.936	1718877700.5747058	0.5	0.5	20-06-24 12:01:40.574768
1612.264	1711.304	1718877701.1112213	0.5	0.5	20-06-24 12:01:41.111267
1611.104	1710.8	1718877701.6478095	0.5	0.5	20-06-24 12:01:41.647833
1613.256	1713.288	1718877702.1840377	0.5	0.5	20-06-24 12:01:42.184062
1613.16	1713.536	1718877702.7239382	0.5	0.5	20-06-24 12:01:42.723962
1628.704	1724.864	1718877703.2593462	0.5	0.5	20-06-24 12:01:43.259374
1615.248	1709.696	1718877703.7968435	0.5	0.5	20-06-24 12:01:43.796884
1615.664	1712.544	1718877704.334854	0.5	0.5	20-06-24 12:01:44.334881
1615.888	1712.192	1718877704.8710976	0.5	0.5	20-06-24 12:01:44.871122
1612.728	1710.496	1718877705.4069667	0.5	0.5	20-06-24 12:01:45.406989
1613.304	1707.552	1718877705.9427252	0.5	0.5	20-06-24 12:01:45.942769
1611.68	1712.088	1718877706.4784334	0.5	0.5	20-06-24 12:01:46.478475
1615.016	1712.088	1718877707.015465	0.5	0.5	20-06-24 12:01:47.015500
1611.48	1712.248	1718877707.5530045	0.5	0.5	20-06-24 12:01:47.553054
1612.936	1710.96	1718877708.08997	0.5	0.5	20-06-24 12:01:48.089994
1616.376	1708.704	1718877708.6255345	0.5	0.5	20-06-24 12:01:48.625573
1610.288	1711.056	1718877709.1631546	0.5	0.5	20-06-24 12:01:49.163200
1610.808	1708.448	1718877709.6990411	0.5	0.5	20-06-24 12:01:49.699097
1611.856	1711.736	1718877710.2357914	0.5	0.5	20-06-24 12:01:50.235833
1611.944	1711.472	1718877710.7715285	0.5	0.5	20-06-24 12:01:50.771553
1612.048	1710.304	1718877711.3087325	0.5	0.5	20-06-24 12:01:51.308757
1611.808	1714.088	1718877711.8451235	0.5	0.5	20-06-24 12:01:51.845156
1614.6	1710.824	1718877712.381254	0.5	0.5	20-06-24 12:01:52.381279
1615.304	1710.992	1718877712.9183319	0.5	0.5	20-06-24 12:01:52.918368
1611.224	1712.968	1718877713.454697	0.5	0.5	20-06-24 12:01:53.454726
1649.704	1752.84	1718877713.9905262	0.5	0.5	20-06-24 12:01:53.990558
1653.384	1750.64	1718877714.5261285	0.5	0.5	20-06-24 12:01:54.526156
1625.72	1725.296	1718877715.0628169	0.5	0.5	20-06-24 12:01:55.062854
1613.632	1709.056	1718877715.5991826	0.5	0.5	20-06-24 12:01:55.599230
1611.504	1706.608	1718877716.1353612	0.5	0.5	20-06-24 12:01:56.135410
1615.832	1712.712	1718877716.6725483	0.5	0.5	20-06-24 12:01:56.672578
1612.528	1710.48	1718877717.2084641	0.5	0.5	20-06-24 12:01:57.208497
1614.04	1713.128	1718877717.744686	0.5	0.5	20-06-24 12:01:57.744711
1611.496	1712.032	1718877718.280466	0.5	0.5	20-06-24 12:01:58.280508
1611.496	1714.88	1718877718.8177488	0.5	0.5	20-06-24 12:01:58.817774
1611.512	1713.984	1718877719.353224	0.5	0.5	20-06-24 12:01:59.353250
1609.016	1713.424	1718877719.8894274	0.5	0.5	20-06-24 12:01:59.889454
1610.976	1713.184	1718877720.4257054	0.5	0.5	20-06-24 12:02:00.425743
1608.472	1714.4	1718877720.961864	0.5	0.5	20-06-24 12:02:00.961901
1607.6	1712.224	1718877721.4990504	0.5	0.5	20-06-24 12:02:01.499083
1611.296	1713.92	1718877722.0357945	0.5	0.5	20-06-24 12:02:02.035825
1610.36	1708.504	1718877722.572352	0.5	0.5	20-06-24 12:02:02.572388
1638.008	1735.824	1718877723.107896	0.5	0.5	20-06-24 12:02:03.107920
1622.344	1728.4	1718877723.644557	0.5	0.5	20-06-24 12:02:03.644583
1610.464	1712.6	1718877724.1811264	0.5	0.5	20-06-24 12:02:04.181162
1610.512	1713.888	1718877724.7175415	0.5	0.5	20-06-24 12:02:04.717577
1610.864	1709.44	1718877725.2550948	0.5	0.5	20-06-24 12:02:05.255120
1610.464	1710.728	1718877725.791758	0.5	0.5	20-06-24 12:02:05.791795
1611.76	1709.952	1718877726.3287346	0.5	0.5	20-06-24 12:02:06.328772
1608.96	1713.32	1718877726.8669286	0.5	0.5	20-06-24 12:02:06.866961
1623.128	1723.968	1718877727.403253	0.5	0.5	20-06-24 12:02:07.403283
1608.168	1711.904	1718877727.9396203	0.5	0.5	20-06-24 12:02:07.939663
1606.912	1715.92	1718877728.4796503	0.5	0.5	20-06-24 12:02:08.479682
1610.432	1711.128	1718877729.0151649	0.5	0.5	20-06-24 12:02:09.015198
1608.648	1709.216	1718877729.5539167	0.5	0.5	20-06-24 12:02:09.553942
1636.216	1738.576	1718877730.0900187	0.5	0.5	20-06-24 12:02:10.090042
1611.168	1711.208	1718877730.628404	0.5	0.5	20-06-24 12:02:10.628454
1609.072	1711.224	1718877731.165544	0.5	0.5	20-06-24 12:02:11.165578
1610.96	1710.632	1718877731.7019727	0.5	0.5	20-06-24 12:02:11.702000
1611.544	1714.592	1718877732.2393787	0.5	0.5	20-06-24 12:02:12.239402
1610.192	1714.696	1718877732.7751737	0.5	0.5	20-06-24 12:02:12.775198
1611.0	1713.92	1718877733.3111923	0.5	0.5	20-06-24 12:02:13.311215
1609.496	1712.472	1718877733.848358	0.5	0.5	20-06-24 12:02:13.848390
1612.8	1713.464	1718877734.3849044	0.5	0.5	20-06-24 12:02:14.384939
1611.368	1715.136	1718877734.9214494	0.5	0.5	20-06-24 12:02:14.921480
1612.856	1710.336	1718877735.4578016	0.5	0.5	20-06-24 12:02:15.457838
1612.024	1711.072	1718877735.9939177	0.5	0.5	20-06-24 12:02:15.993959
1611.752	1709.48	1718877736.5314996	0.5	0.5	20-06-24 12:02:16.531541
1615.4	1708.312	1718877737.0684686	0.5	0.5	20-06-24 12:02:17.068521
1614.952	1711.88	1718877737.6057212	0.5	0.5	20-06-24 12:02:17.605759
1611.704	1708.456	1718877738.1433687	0.5	0.5	20-06-24 12:02:18.143398
1613.968	1713.192	1718877738.6801472	0.5	0.5	20-06-24 12:02:18.680169
1610.848	1712.384	1718877739.21743	0.5	0.5	20-06-24 12:02:19.217465
1609.032	1710.088	1718877739.754022	0.5	0.5	20-06-24 12:02:19.754046
1611.232	1716.04	1718877740.2911923	0.5	0.5	20-06-24 12:02:20.291228
1611.6	1712.896	1718877740.8289785	0.5	0.5	20-06-24 12:02:20.829015
1609.88	1712.672	1718877741.3673458	0.5	0.5	20-06-24 12:02:21.367382
1609.256	1712.784	1718877741.9073443	0.5	0.5	20-06-24 12:02:21.907380
1608.208	1714.376	1718877742.443941	0.5	0.5	20-06-24 12:02:22.443974
1607.976	1715.904	1718877742.98138	0.5	0.5	20-06-24 12:02:22.981411
1607.888	1717.152	1718877743.5197468	0.5	0.5	20-06-24 12:02:23.519782
1611.256	1716.84	1718877744.0565746	0.5	0.5	20-06-24 12:02:24.056600
1609.864	1718.192	1718877744.5924416	0.5	0.5	20-06-24 12:02:24.592468
1614.112	1717.48	1718877745.1289785	0.5	0.5	20-06-24 12:02:25.129014
1623.392	1728.976	1718877745.6667397	0.5	0.5	20-06-24 12:02:25.666776
1608.44	1712.04	1718877746.2029903	0.5	0.5	20-06-24 12:02:26.203037
1609.432	1710.992	1718877746.7400706	0.5	0.5	20-06-24 12:02:26.740099
1613.272	1711.896	1718877747.2785304	0.5	0.5	20-06-24 12:02:27.278571
1613.096	1711.36	1718877747.8922756	0.5	0.5	20-06-24 12:02:27.892314
1613.768	1714.312	1718877748.4306993	0.5	0.5	20-06-24 12:02:28.430729
1612.104	1712.184	1718877748.9695203	0.5	0.5	20-06-24 12:02:28.969551
1623.496	1723.984	1718877749.5076423	0.5	0.5	20-06-24 12:02:29.507685
1608.048	1711.112	1718877750.045743	0.5	0.5	20-06-24 12:02:30.045780
1609.272	1709.736	1718877750.5837004	0.5	0.5	20-06-24 12:02:30.583730
1610.504	1713.84	1718877751.1232464	0.5	0.5	20-06-24 12:02:31.123290
1609.576	1712.904	1718877751.6608143	0.5	0.5	20-06-24 12:02:31.660856
1619.912	1724.656	1718877752.1983452	0.5	0.5	20-06-24 12:02:32.198375
1610.2	1712.504	1718877752.7385345	0.5	0.5	20-06-24 12:02:32.738568
1607.904	1707.928	1718877753.2768416	0.5	0.5	20-06-24 12:02:33.276889
1605.64	1709.664	1718877753.814439	0.5	0.5	20-06-24 12:02:33.814493
1609.104	1711.624	1718877754.3532703	0.5	0.5	20-06-24 12:02:34.353323
1606.992	1710.632	1718877754.891322	0.5	0.5	20-06-24 12:02:34.891373
1609.12	1708.6	1718877755.4283884	0.5	0.5	20-06-24 12:02:35.428428
1610.4	1705.68	1718877755.9658387	0.5	0.5	20-06-24 12:02:35.965877
1611.16	1707.144	1718877756.5057266	0.5	0.5	20-06-24 12:02:36.505755
1609.4	1707.92	1718877757.0439491	0.5	0.5	20-06-24 12:02:37.043998
1605.152	1705.52	1718877757.581811	0.5	0.5	20-06-24 12:02:37.581849
1610.224	1709.456	1718877758.1195076	0.5	0.5	20-06-24 12:02:38.119552
1610.448	1711.088	1718877758.6578257	0.5	0.5	20-06-24 12:02:38.657860
1604.888	1706.064	1718877759.1966114	0.5	0.5	20-06-24 12:02:39.196651
1609.208	1707.432	1718877759.737542	0.5	0.5	20-06-24 12:02:39.737570
1608.152	1707.568	1718877760.2776048	0.5	0.5	20-06-24 12:02:40.277630
1606.608	1708.312	1718877760.8149881	0.5	0.5	20-06-24 12:02:40.815033
1607.976	1713.104	1718877761.3537	0.5	0.5	20-06-24 12:02:41.353730
1609.68	1712.864	1718877761.8920565	0.5	0.5	20-06-24 12:02:41.892101
1608.736	1710.064	1718877762.4312277	0.5	0.5	20-06-24 12:02:42.431267
1607.424	1713.312	1718877762.9693806	0.5	0.5	20-06-24 12:02:42.969450
1611.56	1715.216	1718877763.5068982	0.5	0.5	20-06-24 12:02:43.506933
1608.36	1709.816	1718877764.0450885	0.5	0.5	20-06-24 12:02:44.045115
1608.872	1706.768	1718877764.5829842	0.5	0.5	20-06-24 12:02:44.583013
1622.208	1721.232	1718877765.1206002	0.5	0.5	20-06-24 12:02:45.120633
1611.728	1710.624	1718877765.6574237	0.5	0.5	20-06-24 12:02:45.657455
1611.528	1711.952	1718877766.1963148	0.5	0.5	20-06-24 12:02:46.196350
1611.64	1707.328	1718877766.735749	0.5	0.5	20-06-24 12:02:46.735781
1609.104	1712.144	1718877767.2723963	0.5	0.5	20-06-24 12:02:47.272420
1612.576	1711.6	1718877767.8100753	0.5	0.5	20-06-24 12:02:47.810101
1621.992	1728.832	1718877768.3475194	0.5	0.5	20-06-24 12:02:48.347544
1621.88	1728.04	1718877768.8857276	0.5	0.5	20-06-24 12:02:48.885760
1609.472	1713.072	1718877769.421674	0.5	0.5	20-06-24 12:02:49.421705
1613.352	1713.416	1718877769.9579108	0.5	0.5	20-06-24 12:02:49.957955
