# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
6.0	0.03	250	250	-3765379.0	-3771283.0	-3774739.0	-3774021.0	-4512765.0	-4507274.0	-4506904.0	-4504400.0	-5.98862268	-0.644755796	23.1847232	1711454235.5257738	6	15.0	26-03-24 12:57:15.525827
6.6	0.033	250	250	-3388335.0	-3393470.0	-3396625.0	-3396083.0	-4061089.0	-4056044.0	-4055758.0	-4053417.0	-5.3891873	-0.580227359	23.1487837	1711454243.5969195	6	15.0	26-03-24 12:57:23.596952
7.2	0.036	250	250	-3011772.0	-3016172.0	-3018996.0	-3018635.0	-3609930.0	-3605313.0	-3605064.0	-3602963.0	-4.79046474	-0.515783173	23.1822578	1711454251.4422007	6	15.0	26-03-24 12:57:31.442252
7.8	0.039	250	250	-2634333.0	-2637997.0	-2640496.0	-2640326.0	-3157610.0	-3153431.0	-3153291.0	-3151368.0	-4.19036568	-0.451161718	23.0993204	1711454259.4642196	6	15.0	26-03-24 12:57:39.464274
8.4	0.042	250	250	-2257806.0	-2260718.0	-2262902.0	-2262917.0	-2706360.0	-2702592.0	-2702536.0	-2700783.0	-3.59175896	-0.386703732	22.9534201	1711454267.3089027	6	15.0	26-03-24 12:57:47.308957
8.999	0.045	250	250	-1881425.0	-1883598.0	-1885454.0	-1885651.0	-2255362.0	-2252025.0	-2252027.0	-2250465.0	-2.99331513	-0.322270485	22.9156375	1711454275.1758804	6	15.0	26-03-24 12:57:55.175936
9.599	0.048	250	250	-1504562.0	-1505980.0	-1507517.0	-1507900.0	-1803725.0	-1800831.0	-1800904.0	-1799550.0	-2.39412346	-0.257749078	22.946347	1711454283.277357	6	15.0	26-03-24 12:58:03.277412
10.2	0.051	250	250	-1127457.0	-1128127.0	-1129346.0	-1129911.0	-1351876.0	-1349442.0	-1349577.0	-1348419.0	-1.79457483	-0.193206736	22.9205443	1711454291.3630054	6	15.0	26-03-24 12:58:11.363063
10.801	0.054	250	250	-750188.5	-750123.3	-751021.2	-751773.3	-899857.5	-897823.6	-898048.1	-897056.0	-1.19477357	-0.128640169	22.8631105	1711454299.4392326	6	15.0	26-03-24 12:58:19.439292
11.4	0.058	250	250	-373540.3	-372728.0	-373294.9	-374242.2	-448543.2	-446960.2	-447277.9	-446451.3	-0.595851451	-0.0641594185	22.9168582	1711454307.5170286	6	15.0	26-03-24 12:58:27.517082
12.0	0.061	250	250	3314.304	4873.968	4612.588	3501.648	2993.204	4175.672	3791.356	4403.984	0.00339395317	0.00035892937	22.8603459	1711454315.5632598	6	15.0	26-03-24 12:58:35.563318
12.6	0.064	250	250	380069.7	382366.7	382427.0	381139.4	454483.2	455188.7	454721.5	455124.7	0.602334726	0.0648400781	22.9435825	1711454323.6247067	6	15.0	26-03-24 12:58:43.624767
13.2	0.067	250	250	757073.6	760100.1	760483.7	759023.6	906238.9	906514.7	905991.2	906199.1	1.20175818	0.129374169	22.963856	1711454331.7038658	6	15.0	26-03-24 12:58:51.703918
13.799	0.07	250	250	1133551.0	1137320.0	1138027.0	1136381.0	1357399.0	1357255.0	1356655.0	1356688.0	1.8003517	0.193834338	22.8898348	1711454339.554313	6	15.0	26-03-24 12:58:59.554372
14.399	0.073	250	250	1510450.0	1514961.0	1515986.0	1514163.0	1809127.0	1808554.0	1807878.0	1807712.0	2.3995395	0.258361372	22.8962854	1711454347.3558333	6	15.0	26-03-24 12:59:07.355850
14.999	0.076	250	250	1887046.0	1892302.0	1893652.0	1891640.0	2260417.0	2259397.0	2258634.0	2258284.0	2.99823467	0.322814995	22.9239312	1711454355.20257	6	15.0	26-03-24 12:59:15.202626
15.6	0.079	250	250	2264370.0	2270368.0	2272033.0	2269847.0	2712563.0	2711110.0	2710280.0	2709726.0	3.59812576	0.387409622	22.9027361	1711454363.0059195	6	15.0	26-03-24 12:59:23.005975
16.2	0.082	250	250	2641246.0	2647993.0	2649972.0	2647609.0	3164229.0	3162343.0	3161441.0	3160691.0	4.19733431	0.451923543	22.8953639	1711454370.8096523	6	15.0	26-03-24 12:59:30.809705
16.8	0.085	250	250	3017764.0	3025260.0	3027558.0	3025004.0	3615373.0	3613089.0	3612101.0	3611128.0	4.79595049	0.516377661	22.9500331	1711454378.6109028	6	15.0	26-03-24 12:59:38.610978
17.4	0.088	250	250	3394500.0	3402722.0	3405350.0	3402634.0	4066776.0	4064049.0	4062995.0	4061851.0	5.39497622	0.58087074	22.9546408	1711454386.6902175	6	15.0	26-03-24 12:59:46.690273
18.0	0.091	250	250	3771332.0	3780312.0	3783245.0	3780345.0	4518504.0	4515323.0	4514188.0	4512855.0	5.99402607	0.645395964	22.8714042	1711454394.5300581	6	15.0	26-03-24 12:59:54.530112
18.6	0.095	250	250	4148123.0	4157856.0	4161092.0	4158020.0	4970241.0	4966636.0	4965438.0	4963929.0	6.59310183	0.709918691	22.9297596	1711454402.4127944	6	15.0	26-03-24 13:00:02.412851
19.2	0.098	250	250	4524457.0	4534920.0	4538474.0	4535225.0	5421305.0	5417279.0	5415998.0	5414284.0	7.19140101	0.774365887	22.8557383	1711454410.451975	6	15.0	26-03-24 13:00:10.452032
19.8	0.101	250	250	4901642.0	4912866.0	4916718.0	4913275.0	5873436.0	5869005.0	5867629.0	5865742.0	7.79102803	0.838942071	22.9030353	1711454418.6103902	6	15.0	26-03-24 13:00:18.610446
20.4	0.104	250	250	5278495.0	5290447.0	5294623.0	5291008.0	6324915.0	6320032.0	6318611.0	6316508.0	8.39015353	0.903422645	22.8505083	1711454426.4117825	6	15.0	26-03-24 13:00:26.411839
21.0	0.107	250	250	5654833.0	5667549.0	5672061.0	5668261.0	6775820.0	6770504.0	6768975.0	6766719.0	8.9885256	0.967856318	22.7276461	1711454434.2622874	6	15.0	26-03-24 13:00:34.262342
21.6	0.11	250	250	6031342.0	6044786.0	6049660.0	6045661.0	7227021.0	7221309.0	7219680.0	7217200.0	9.58713051	1.03227256	22.7491404	1711454442.0621953	6	15.0	26-03-24 13:00:42.062245
22.199	0.113	250	250	6407245.0	6421436.0	6426629.0	6422452.0	7677351.0	7671164.0	7669470.0	7666781.0	10.1847026	1.09658906	22.6815698	1711454450.070121	6	15.0	26-03-24 13:00:50.070169
22.799	0.117	250	250	6783566.0	6798528.0	6803991.0	6799645.0	8128099.0	8121545.0	8119773.0	8116895.0	10.7829319	1.16098364	22.6649823	1711454457.900205	6	15.0	26-03-24 13:00:57.900260
23.399	0.12	250	250	6851969.0	7486145.0	6873232.0	7487781.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3801198	9.9e+37	22.753748	1711454465.9176855	6	15.0	26-03-24 13:01:05.917750
24.0	0.123	250	250	6843351.0	7486297.0	6864743.0	7487961.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9655215	9.9e+37	22.716887	1711454473.748193	6	15.0	26-03-24 13:01:13.748256
