# 
Scope_Frequency	base_freq	A2r	f2	scope_rms	scope_dBm	scope_pkpk	scope_thd	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	Delay	a	
5000000.0	5000000.0	25622.5	5000000.0	0.06507553174529242	-10.721345533289	0.18406139914566685	0.09182210132439332	-10.999999999999986	7.943282347242841e-05	7.943282347242841e-05	-10.999999999999986	0.06302095820932446	-20.57749396787685	0.09356755940939303	0.5	5000000.0	03-06-24 15:02:14.588391
5000000.0	5000000.0	25625.0	5000000.0	0.06391955618677027	-10.877025025847813	0.1807918065203992	0.09874268257432314	-10.999999999999986	7.943282347242841e-05	7.943282347242841e-05	-10.999999999999986	0.06302095820932446	-20.575157776741875	0.0935927290939276	0.5	5000000.0	03-06-24 15:02:24.127539
5000000.0	5000000.0	25627.5	5000000.0	0.06292299129501133	-11.013512836160487	0.17797309534897848	0.10773336305239217	-10.999999999999986	7.943282347242841e-05	7.943282347242841e-05	-10.999999999999986	0.06302095820932446	-20.647331415997098	0.09281826138072821	0.5	5000000.0	03-06-24 15:02:33.596885
5000000.0	5000000.0	25630.0	5000000.0	0.06234614148838695	-11.093508427455516	0.17634151770901746	0.09559304632711642	-11.399999999999991	7.244359600749914e-05	7.244359600749914e-05	-11.399999999999991	0.06018454785387157	-20.184521285511302	0.09789802619766236	0.5	5000000.0	03-06-24 15:02:43.205253
5000000.0	5000000.0	25632.5	5000000.0	0.06210547794365929	-11.127101876936468	0.17566081841117218	0.09819980605063147	-11.399999999999991	7.244359600749914e-05	7.244359600749914e-05	-11.399999999999991	0.06018454785387157	-20.209178168936642	0.0976205143465335	0.5	5000000.0	03-06-24 15:02:52.882387
5000000.0	5000000.0	25635.0	5000000.0	0.06133870977892629	-11.235007310719691	0.17349207053564952	0.09374622669260332	-11.399999999999991	7.244359600749914e-05	7.244359600749914e-05	-11.399999999999991	0.06018454785387157	-20.483838857643597	0.09458190502318481	0.5	5000000.0	03-06-24 15:03:02.421873
5000000.0	5000000.0	25637.5	5000000.0	0.061071448367753765	-11.27293564682775	0.17273614111089122	0.1053798073584502	-11.399999999999991	7.244359600749914e-05	7.244359600749914e-05	-11.399999999999991	0.06018454785387157	-20.580691457220077	0.09353312123146124	0.5	5000000.0	03-06-24 15:03:11.893218
5000000.0	5000000.0	25640.0	5000000.0	0.06039572411007942	-11.36957619184214	0.1708249042916361	0.10030914942305873	-11.799999999999997	6.606934480075965e-05	6.606934480075965e-05	-11.799999999999997	0.057475796993499646	-20.11817800936295	0.0986486393679654	0.5	5000000.0	03-06-24 15:03:21.430273
5000000.0	5000000.0	25642.5	5000000.0	0.060378881579936046	-11.371998760032923	0.17077726642252922	0.09945772671493233	-11.799999999999997	6.606934480075965e-05	6.606934480075965e-05	-11.799999999999997	0.057475796993499646	-20.07008782840704	0.09919633088332891	0.5	5000000.0	03-06-24 15:03:30.969339
5000000.0	5000000.0	25645.0	5000000.0	0.059831373044374546	-11.451120655497016	0.16922867842951703	0.09844139574613653	-11.799999999999997	6.606934480075965e-05	6.606934480075965e-05	-11.799999999999997	0.057475796993499646	-20.14214232121274	0.09837684354068386	0.5	5000000.0	03-06-24 15:03:40.508179
5000000.0	5000000.0	25647.5	5000000.0	0.058922699273606924	-11.584047366580734	0.16665856088873246	0.09869728514225588	-11.799999999999997	6.606934480075965e-05	6.606934480075965e-05	-11.799999999999997	0.057475796993499646	-20.129236397258584	0.09852312536463252	0.5	5000000.0	03-06-24 15:03:50.047045
5000000.0	5000000.0	25650.0	5000000.0	0.05859599434753422	-11.632341474609994	0.16573449981404026	0.10176345736882621	-11.799999999999997	6.606934480075965e-05	6.606934480075965e-05	-11.799999999999997	0.057475796993499646	-20.143484887229572	0.09836163874238475	0.5	5000000.0	03-06-24 15:04:00.761248
5000000.0	5000000.0	25652.5	5000000.0	0.05849452287749067	-11.647395985115836	0.1654474951557812	0.10240118399876043	-11.799999999999997	6.606934480075965e-05	6.606934480075965e-05	-11.799999999999997	0.057475796993499646	-20.153697513286964	0.0982460558420056	0.5	5000000.0	03-06-24 15:04:10.300046
5000000.0	5000000.0	25655.0	5000000.0	0.05716641433340049	-11.846880989718278	0.16169103692506936	0.1038427748230293	-12.199999999999989	6.0255958607435935e-05	6.0255958607435935e-05	-12.199999999999989	0.05488896000446535	-20.157146080181228	0.09820705686089523	0.5	5000000.0	03-06-24 15:04:21.014080
5000000.0	5000000.0	25657.5	5000000.0	0.05661058806736325	-11.9317467167037	0.1601189228375632	0.09725778106981783	-12.199999999999989	6.0255958607435935e-05	6.0255958607435935e-05	-12.199999999999989	0.05488896000446535	-20.134919986404405	0.09845867810322238	0.5	5000000.0	03-06-24 15:04:30.553061
5000000.0	5000000.0	25660.0	5000000.0	0.056251629806015356	-11.986997843512633	0.1591036355545151	0.10220196854925173	-12.199999999999989	6.0255958607435935e-05	6.0255958607435935e-05	-12.199999999999989	0.05488896000446535	-20.015517374417442	0.09982150910971499	0.5	5000000.0	03-06-24 15:04:40.092040
5000000.0	5000000.0	25662.5	5000000.0	0.05684238796489746	-11.896253753890665	0.16077455195526238	0.1038519126694009	-12.199999999999989	6.0255958607435935e-05	6.0255958607435935e-05	-12.199999999999989	0.05488896000446535	-20.12212122454034	0.09860386507952937	0.5	5000000.0	03-06-24 15:04:50.806047
5000000.0	5000000.0	25665.0	5000000.0	0.055160135041143116	-12.15719362876201	0.156016422155032	0.10340762695554671	-12.199999999999989	6.0255958607435935e-05	6.0255958607435935e-05	-12.199999999999989	0.05488896000446535	-20.00354410807452	0.09995920527121144	0.5	5000000.0	03-06-24 15:05:00.345246
5000000.0	5000000.0	25667.5	5000000.0	0.054527807120234875	-12.257339392661022	0.15422792871180077	0.10228539506093659	-12.599999999999994	5.495408738576254e-05	5.495408738576254e-05	-12.599999999999994	0.0524185498586915	-19.65209198175726	0.10408673862906617	0.5	5000000.0	03-06-24 15:05:11.128272
5000000.0	5000000.0	25670.0	5000000.0	0.053590915845085706	-12.407876463201395	0.1515780000162308	0.09867091044267036	-12.599999999999994	5.495408738576254e-05	5.495408738576254e-05	-12.599999999999994	0.0524185498586915	-19.512085919235716	0.10577808590724648	0.5	5000000.0	03-06-24 15:05:20.736696
5000000.0	5000000.0	25672.5	5000000.0	0.053314748899893634	-12.452752680925713	0.15079688193749125	0.10212817401546798	-12.599999999999994	5.495408738576254e-05	5.495408738576254e-05	-12.599999999999994	0.0524185498586915	-20.059544156223417	0.09931681694664897	0.5	5000000.0	03-06-24 15:05:32.694582
5000000.0	5000000.0	25675.0	5000000.0	0.05291724264777823	-12.51775591583743	0.14967256447175187	0.0984530547312067	-12.999999999999986	5.01187233627274e-05	5.01187233627274e-05	-12.999999999999986	0.05005932648504542	-19.588280138925352	0.10485423910515347	0.5	5000000.0	03-06-24 15:05:42.233627
5000000.0	5000000.0	25677.5	5000000.0	0.05237880547479929	-12.606588245431816	0.14814963416672658	0.11171242670421605	-12.999999999999986	5.01187233627274e-05	5.01187233627274e-05	-12.999999999999986	0.05005932648504542	-19.535919847541297	0.10548823056193869	0.5	5000000.0	03-06-24 15:05:51.842384
5000000.0	5000000.0	25680.0	5000000.0	0.05147277605930112	-12.758148213338714	0.1455869959921136	0.09942268434992797	-12.999999999999986	5.01187233627274e-05	5.01187233627274e-05	-12.999999999999986	0.05005932648504542	-19.521310458835586	0.10566580769122023	0.5	5000000.0	03-06-24 15:06:01.380745
5000000.0	5000000.0	25682.5	5000000.0	0.05079377555600657	-12.873490131266355	0.143666492550879	0.1029619636170004	-12.999999999999986	5.01187233627274e-05	5.01187233627274e-05	-12.999999999999986	0.05005932648504542	-16.962853979816224	0.1418591329231517	0.5	5000000.0	03-06-24 15:06:12.163867
5000000.0	5000000.0	25685.0	5000000.0	0.05036808413257494	-12.946591407970924	0.14246245538207314	0.10210012957524538	-13.399999999999991	4.570881896148759e-05	4.570881896148759e-05	-13.399999999999991	0.04780628565444485	-19.45756248730759	0.10644416895420623	0.5	5000000.0	03-06-24 15:06:22.878100
5000000.0	5000000.0	25687.5	5000000.0	0.049910008578154155	-13.025947153172705	0.14116682205876624	0.11114945573950608	-13.399999999999991	4.570881896148759e-05	4.570881896148759e-05	-13.399999999999991	0.04780628565444485	-19.55239228349771	0.10528836600619657	0.5	5000000.0	03-06-24 15:06:32.416699
5000000.0	5000000.0	25690.0	5000000.0	0.049011181717534796	-13.1837965635147	0.13862455578573998	0.11155248937397688	-13.399999999999991	4.570881896148759e-05	4.570881896148759e-05	-13.399999999999991	0.04780628565444485	-19.574691517602155	0.10501840647568587	0.5	5000000.0	03-06-24 15:06:41.955925
5000000.0	5000000.0	25692.5	5000000.0	0.048868962146081676	-13.209037727300926	0.13822229809217224	0.10445866727138603	-13.399999999999991	4.570881896148759e-05	4.570881896148759e-05	-13.399999999999991	0.04780628565444485	-19.525518814593788	0.10561462449392911	0.5	5000000.0	03-06-24 15:06:51.563835
5000000.0	5000000.0	25695.0	5000000.0	0.047984338411133455	-13.36770981731123	0.13572020432505036	0.10828115750130154	-13.799999999999997	4.168693834703357e-05	4.168693834703357e-05	-13.799999999999997	0.04565464836521774	-19.131460099063496	0.1105164675456158	0.5	5000000.0	03-06-24 15:07:01.102644
5000000.0	5000000.0	25697.5	5000000.0	0.04743199832787717	-13.468271602826178	0.13415795065148373	0.10346693604984517	-13.799999999999997	4.168693834703357e-05	4.168693834703357e-05	-13.799999999999997	0.04565464836521774	-19.15812758870012	0.11017767932145871	0.5	5000000.0	03-06-24 15:07:10.710988
5000000.0	5000000.0	25700.0	5000000.0	0.04725081785774702	-13.501513442313804	0.13364549489529334	0.10670257626980201	-13.799999999999997	4.168693834703357e-05	4.168693834703357e-05	-13.799999999999997	0.04565464836521774	-19.45081454484574	0.10652689602535977	0.5	5000000.0	03-06-24 15:07:21.563181
5000000.0	5000000.0	25702.5	5000000.0	0.04592702346464368	-13.74833405020717	0.12990123892625297	0.10516162362022595	-13.799999999999997	4.168693834703357e-05	4.168693834703357e-05	-13.799999999999997	0.04565464836521774	-19.42916149761443	0.10679278812142466	0.5	5000000.0	03-06-24 15:07:31.173442
5000000.0	5000000.0	25705.0	5000000.0	0.046008934087857875	-13.732856606112005	0.13013291715475683	0.1068916194383848	-14.199999999999989	3.8018939632056225e-05	3.8018939632056225e-05	-14.199999999999989	0.04359985070619866	-18.963578854130677	0.11267331117649011	0.5	5000000.0	03-06-24 15:07:40.710319
5000000.0	5000000.0	25707.5	5000000.0	0.04500640693751403	-13.924213190277289	0.12729734216942978	0.11223568331922588	-14.199999999999989	3.8018939632056225e-05	3.8018939632056225e-05	-14.199999999999989	0.04359985070619866	-19.010536001931552	0.11206582687381836	0.5	5000000.0	03-06-24 15:07:50.249268
5000000.0	5000000.0	25710.0	5000000.0	0.04518051233406087	-13.890677015615776	0.12778978659558757	0.10965224851268475	-14.199999999999989	3.8018939632056225e-05	3.8018939632056225e-05	-14.199999999999989	0.04359985070619866	-18.970119809598035	0.11258849387929129	0.5	5000000.0	03-06-24 15:07:59.788780
5000000.0	5000000.0	25712.5	5000000.0	0.043714082987627634	-14.177272595249779	0.123642098055612	0.11105155540150079	-14.599999999999994	3.46736850452532e-05	3.46736850452532e-05	-14.599999999999994	0.04163753417606115	-18.670166580456222	0.11654446993937105	0.5	5000000.0	03-06-24 15:08:09.327106
5000000.0	5000000.0	25715.0	5000000.0	0.0435990911352467	-14.200151321778023	0.12331685198121294	0.10708672550237035	-14.599999999999994	3.46736850452532e-05	3.46736850452532e-05	-14.599999999999994	0.04163753417606115	-18.949694233435082	0.11285356643046657	0.5	5000000.0	03-06-24 15:08:18.797152
5000000.0	5000000.0	25717.5	5000000.0	0.04352433697692684	-14.215056762084124	0.12310541529213348	0.10434076606762795	-14.599999999999994	3.46736850452532e-05	3.46736850452532e-05	-14.599999999999994	0.04163753417606115	-18.942818339741475	0.1129429385470966	0.5	5000000.0	03-06-24 15:08:28.335809
5000000.0	5000000.0	25720.0	5000000.0	0.04194982336494025	-14.535097313030414	0.1186520182837085	0.10930685273309942	-14.999999999999986	3.162277660168389e-05	3.162277660168389e-05	-14.999999999999986	0.03976353643835259	-18.58702499785253	0.11766539311531138	0.5	5000000.0	03-06-24 15:08:37.874800
5000000.0	5000000.0	25722.5	5000000.0	0.04144304225864799	-14.6406674697907	0.1172186248563626	0.11177129769037059	-14.999999999999986	3.162277660168389e-05	3.162277660168389e-05	-14.999999999999986	0.03976353643835259	-18.54190495404375	0.1182782124305022	0.5	5000000.0	03-06-24 15:08:47.413876
5000000.0	5000000.0	25725.0	5000000.0	0.04133645876451877	-14.663034673443489	0.11691716121051728	0.10877949710699567	-14.999999999999986	3.162277660168389e-05	3.162277660168389e-05	-14.999999999999986	0.03976353643835259	-18.59644535685246	0.11753784724279523	0.5	5000000.0	03-06-24 15:08:56.883668
5000000.0	5000000.0	25727.5	5000000.0	0.041333118953210284	-14.663736484998697	0.11690771479762083	0.11760084077391385	-14.999999999999986	3.162277660168389e-05	3.162277660168389e-05	-14.999999999999986	0.03976353643835259	-18.455825416193093	0.11945620930365453	0.5	5000000.0	03-06-24 15:09:06.422539
5000000.0	5000000.0	25730.0	5000000.0	0.04054453000461886	-14.831054635204406	0.11467724842514977	0.11085411068803339	-15.399999999999991	2.8840315031266117e-05	2.8840315031266117e-05	-15.399999999999991	0.037973882492619924	-18.447064269556602	0.11957676130328572	0.5	5000000.0	03-06-24 15:09:15.961645
5000000.0	5000000.0	25732.5	5000000.0	0.03976312507078677	-15.000089859003488	0.11246710151488858	0.10399542297049502	-15.399999999999991	2.8840315031266117e-05	2.8840315031266117e-05	-15.399999999999991	0.037973882492619924	-18.50596162912157	0.11876867694035825	0.5	5000000.0	03-06-24 15:09:25.500472
5000000.0	5000000.0	25735.0	5000000.0	0.03898191041767812	-15.172437660952909	0.1102574927997869	0.11694672314887421	-15.399999999999991	2.8840315031266117e-05	2.8840315031266117e-05	-15.399999999999991	0.037973882492619924	-18.45809405417093	0.11942501301676568	0.5	5000000.0	03-06-24 15:09:35.039522
5000000.0	5000000.0	25737.5	5000000.0	0.03913226591009465	-15.139000124058956	0.11068276235289239	0.11444312535538319	-15.399999999999991	2.8840315031266117e-05	2.8840315031266117e-05	-15.399999999999991	0.037973882492619924	-16.046723757925502	0.15763905114179566	0.5	5000000.0	03-06-24 15:09:44.509265
5000000.0	5000000.0	25740.0	5000000.0	0.03817478887044721	-15.3541671668543	0.10797460832263187	0.110970558854276	-15.799999999999997	2.6302679918953845e-05	2.6302679918953845e-05	-15.799999999999997	0.03626477624290121	-18.383638764967735	0.12045312224432621	0.5	5000000.0	03-06-24 15:09:54.048445
5000000.0	5000000.0	25742.5	5000000.0	0.03792085143817564	-15.412138443272713	0.10725636480120657	0.11736912038397267	-15.799999999999997	2.6302679918953845e-05	2.6302679918953845e-05	-15.799999999999997	0.03626477624290121	-18.376813955441115	0.12054780369891617	0.5	5000000.0	03-06-24 15:10:03.587246
5000000.0	5000000.0	25745.0	5000000.0	0.037099515008275304	-15.602335398556061	0.10493327456433425	0.10960287129215708	-16.19999999999999	2.3988329190194975e-05	2.3988329190194975e-05	-16.19999999999999	0.034632592445697	-17.936435376600773	0.12681722073586882	0.5	5000000.0	03-06-24 15:10:13.057703
5000000.0	5000000.0	25747.5	5000000.0	0.03664897532803635	-15.70846330998399	0.10365895591197191	0.10855289559592536	-16.19999999999999	2.3988329190194975e-05	2.3988329190194975e-05	-16.19999999999999	0.034632592445697	-17.994322976930775	0.1259748503613683	0.5	5000000.0	03-06-24 15:10:22.734453
5000000.0	5000000.0	25750.0	5000000.0	0.03551738383642569	-15.980880668823518	0.10045833184296833	0.12290076007879686	-16.19999999999999	2.3988329190194975e-05	2.3988329190194975e-05	-16.19999999999999	0.034632592445697	-17.885487933199606	0.12756325818484046	0.5	5000000.0	03-06-24 15:10:32.343508
5000000.0	5000000.0	25752.5	5000000.0	0.035527904334129834	-15.978308228482529	0.10048808830404056	0.1195336331767331	-16.599999999999994	2.1877616239495553e-05	2.1877616239495553e-05	-16.599999999999994	0.033073869020342594	-17.774913937164126	0.1291975574435128	0.5	5000000.0	03-06-24 15:10:41.881418
5000000.0	5000000.0	25755.0	5000000.0	0.03515238937822534	-16.070603038883114	0.09942597161701242	0.10470379740164457	-16.599999999999994	2.1877616239495553e-05	2.1877616239495553e-05	-16.599999999999994	0.033073869020342594	-17.863064273513235	0.12789300339988266	0.5	5000000.0	03-06-24 15:10:51.420155
5000000.0	5000000.0	25757.5	5000000.0	0.034349235335007125	-16.271358574099917	0.09715430893582445	0.10866108458586352	-16.599999999999994	2.1877616239495553e-05	2.1877616239495553e-05	-16.599999999999994	0.033073869020342594	-17.838729561119138	0.12825181560475304	0.5	5000000.0	03-06-24 15:11:00.890044
5000000.0	5000000.0	25760.0	5000000.0	0.03407206655239551	-16.341730536027377	0.09637035723295287	0.11603381213372968	-17.0	1.99526231496888e-05	1.99526231496888e-05	-17.0	0.03158529970547121	-17.5480924068331	0.13261583363820958	0.5	5000000.0	03-06-24 15:11:10.429022
5000000.0	5000000.0	25762.5	5000000.0	0.03339086269444716	-16.5171472486172	0.09444362176365002	0.11561399674885205	-17.0	1.99526231496888e-05	1.99526231496888e-05	-17.0	0.03158529970547121	-17.64256372900535	0.13118126469755986	0.5	5000000.0	03-06-24 15:11:20.382868
5000000.0	5000000.0	25765.0	5000000.0	0.03305677126849407	-16.604491388205997	0.09349866851233918	0.1200951668675358	-17.0	1.99526231496888e-05	1.99526231496888e-05	-17.0	0.03158529970547121	-17.70467277028303	0.13024658990284568	0.5	5000000.0	03-06-24 15:11:29.922611
5000000.0	5000000.0	25767.5	5000000.0	0.03235737897786623	-16.7902333331035	0.09152048838668901	0.12557401992390493	-17.0	1.99526231496888e-05	1.99526231496888e-05	-17.0	0.03158529970547121	-17.822460735953214	0.12849225863414362	0.5	5000000.0	03-06-24 15:11:39.393430
5000000.0	5000000.0	25770.0	5000000.0	0.031215036224163398	-17.102423178279828	0.08828945515635866	0.12302883409859325	-17.39999999999999	1.819700858609987e-05	1.819700858609987e-05	-17.39999999999999	0.03016372704599008	-17.332537767905304	0.13594809039131595	0.5	5000000.0	03-06-24 15:11:48.930014
5000000.0	5000000.0	25772.5	5000000.0	0.03155572079486162	-17.008137948038442	0.08925305663710403	0.1218114803554417	-17.39999999999999	1.819700858609987e-05	1.819700858609987e-05	-17.39999999999999	0.03016372704599008	-17.37328733143883	0.13531178819069062	0.5	5000000.0	03-06-24 15:11:58.469462
5000000.0	5000000.0	25775.0	5000000.0	0.030623837563014907	-17.268507793573434	0.08661729282705263	0.12229905977555791	-17.799999999999997	1.6595869074375612e-05	1.6595869074375612e-05	-17.799999999999997	0.028806135695694773	-17.234384677804258	0.1374930563667076	0.5	5000000.0	03-06-24 15:12:09.183227
5000000.0	5000000.0	25777.5	5000000.0	0.030468126342040536	-17.312785087119625	0.08617687498602138	0.12149040219693796	-17.799999999999997	1.6595869074375612e-05	1.6595869074375612e-05	-17.799999999999997	0.028806135695694773	-17.283538504321868	0.13671717463694724	0.5	5000000.0	03-06-24 15:12:18.860654
5000000.0	5000000.0	25780.0	5000000.0	0.029552314620647228	-17.5778700089926	0.08358656827207205	0.12315790723976489	-17.799999999999997	1.6595869074375612e-05	1.6595869074375612e-05	-17.799999999999997	0.028806135695694773	-17.210839716105255	0.13786626630869828	0.5	5000000.0	03-06-24 15:12:30.888278
5000000.0	5000000.0	25782.5	5000000.0	0.02989665385497425	-17.47724837964201	0.08456050670255694	0.11830785427891674	-18.19999999999999	1.5135612484362119e-05	1.5135612484362119e-05	-18.19999999999999	0.027509646021315975	-16.854546380616867	0.14363910187431614	0.5	5000000.0	03-06-24 15:12:40.565535
5000000.0	5000000.0	25785.0	5000000.0	0.02887807258174709	-17.778335971118167	0.08167952380060271	0.12134756770590105	-18.599999999999994	1.3803842646028866e-05	1.3803842646028866e-05	-18.599999999999994	0.026271507994430836	-16.90800194994308	0.14275781839368507	0.5	5000000.0	03-06-24 15:12:50.104218
5000000.0	5000000.0	25787.5	5000000.0	0.028096331826018943	-18.01670757529931	0.07946842704258164	0.12121665640319489	-18.599999999999994	1.3803842646028866e-05	1.3803842646028866e-05	-18.599999999999994	0.026271507994430836	-16.685028358134062	0.14646996645409704	0.5	5000000.0	03-06-24 15:13:02.753782
5000000.0	5000000.0	25790.0	5000000.0	0.02807695062627244	-18.022701277692413	0.0794136087315085	0.12836002326962614	-18.599999999999994	1.3803842646028866e-05	1.3803842646028866e-05	-18.599999999999994	0.026271507994430836	-16.670425791670635	0.146716416317647	0.5	5000000.0	03-06-24 15:13:12.431049
5000000.0	5000000.0	25792.5	5000000.0	0.026824156759733576	-18.41917847466431	0.07587017257767432	0.13165362778123615	-19.0	1.2589254117941675e-05	1.2589254117941675e-05	-19.0	0.025089095358284318	-12.570583229604944	0.2352181546646533	0.5	5000000.0	03-06-24 15:13:21.901040
5000000.0	5000000.0	25795.0	5000000.0	0.026762087289769983	-18.43930038530287	0.07569461360521068	0.12059509782614383	-19.0	1.2589254117941675e-05	1.2589254117941675e-05	-19.0	0.025089095358284318	-16.55820466511145	0.1486242810341999	0.5	5000000.0	03-06-24 15:13:31.785254
5000000.0	5000000.0	25797.5	5000000.0	0.026145893880262523	-18.64163016029962	0.07395175545166995	0.12394936730597914	-19.799999999999997	1.0471285480509e-05	1.0471285480509e-05	-19.799999999999997	0.022881526916389342	-15.72366528419398	0.16361259609515455	0.5	5000000.0	03-06-24 15:13:41.393517
5000000.0	5000000.0	25800.0	5000000.0	0.025361757862285065	-18.90611300598609	0.07173388386893204	0.11554353399665611	-19.799999999999997	1.0471285480509e-05	1.0471285480509e-05	-19.799999999999997	0.022881526916389342	-15.821240226901402	0.16178490143154806	0.5	5000000.0	03-06-24 15:13:51.001592
5000000.0	5000000.0	25802.5	5000000.0	0.025096626075412957	-18.997393243476544	0.07098397793131055	0.13155085089716775	-19.799999999999997	1.0471285480509e-05	1.0471285480509e-05	-19.799999999999997	0.022881526916389342	-16.080888619583163	0.15702021548411704	0.5	5000000.0	03-06-24 15:14:00.540511
5000000.0	5000000.0	25805.0	5000000.0	0.024328032744854584	-19.267560209665238	0.06881006770726023	0.1331241669695662	-19.799999999999997	1.0471285480509e-05	1.0471285480509e-05	-19.799999999999997	0.022881526916389342	-15.914726805172172	0.16005294135120876	0.5	5000000.0	03-06-24 15:14:10.149143
5000000.0	5000000.0	25807.5	5000000.0	0.024421115068273866	-19.234390244350582	0.06907334427565372	0.12003462189261556	-20.19999999999999	9.54992586021439e-06	9.54992586021439e-06	-20.19999999999999	0.02185168856200178	-13.502653179575804	0.21128435550503227	0.5	5000000.0	03-06-24 15:14:19.687744
5000000.0	5000000.0	25810.0	5000000.0	0.023703659060874304	-19.49339220561605	0.06704407224351269	0.12875622022423938	-20.19999999999999	9.54992586021439e-06	9.54992586021439e-06	-20.19999999999999	0.02185168856200178	-15.876671133731433	0.1607557231104302	0.5	5000000.0	03-06-24 15:14:29.226370
5000000.0	5000000.0	25812.5	5000000.0	0.022978854841774612	-19.763132409483205	0.06499401633008065	0.12682542699969568	-20.599999999999994	8.709635899560816e-06	8.709635899560816e-06	-20.599999999999994	0.020868200568761094	-15.616465783648295	0.165644381959934	0.5	5000000.0	03-06-24 15:14:38.834811
5000000.0	5000000.0	25815.0	5000000.0	0.02234969699269764	-20.00426725265114	0.06321448920400437	0.12972019651579828	-20.599999999999994	8.709635899560816e-06	8.709635899560816e-06	-20.599999999999994	0.020868200568761094	-15.279812145546408	0.17219058151757452	0.5	5000000.0	03-06-24 15:14:48.373873
5000000.0	5000000.0	25817.5	5000000.0	0.02254429908919541	-19.92896529391197	0.06376490705227113	0.13223616278063466	-21.0	7.943282347242813e-06	7.943282347242813e-06	-21.0	0.019928976826775142	-14.98577853784916	0.17811933830690252	0.5	5000000.0	03-06-24 15:14:57.981630
5000000.0	5000000.0	25820.0	5000000.0	0.021481030232369917	-20.34859791667956	0.06075752857672803	0.13312553686020975	-21.0	7.943282347242813e-06	7.943282347242813e-06	-21.0	0.019928976826775142	-15.18219560402851	0.17413666381323686	0.5	5000000.0	03-06-24 15:15:07.520702
5000000.0	5000000.0	25822.5	5000000.0	0.02145686956425804	-20.358372820433303	0.06068919188768841	0.13065532959625248	-20.19999999999999	9.54992586021439e-06	9.54992586021439e-06	-20.19999999999999	0.02185168856200178	-16.226947678186846	0.15440189140573188	0.5	5000000.0	03-06-24 15:15:23.974991
5000000.0	5000000.0	25825.0	5000000.0	0.019768448393990768	-21.070248377240787	0.05591361565170874	0.14054347228876599	-20.599999999999994	8.709635899560816e-06	8.709635899560816e-06	-20.599999999999994	0.020868200568761094	-13.850066831162977	0.20300029005066564	0.5	5000000.0	03-06-24 15:15:34.965304
5000000.0	5000000.0	25827.5	5000000.0	0.01990714581591662	-21.009520091686042	0.056305911202016196	0.13246363169755446	-20.999999999999986	7.943282347242839e-06	7.943282347242839e-06	-20.999999999999986	0.019928976826775177	-15.621290385711397	0.16555239986584866	0.5	5000000.0	03-06-24 15:15:44.919554
5000000.0	5000000.0	25830.0	5000000.0	0.01959322199920388	-21.14758285851878	0.055418000563722036	0.13068926226023603	-20.999999999999986	7.943282347242839e-06	7.943282347242839e-06	-20.999999999999986	0.019928976826775177	-15.582065692976496	0.1663017101794848	0.5	5000000.0	03-06-24 15:15:55.840425
5000000.0	5000000.0	25832.5	5000000.0	0.019345109899034384	-21.25827601777591	0.054716233569624885	0.1394654692224176	-21.39999999999999	7.2443596007499135e-06	7.2443596007499135e-06	-21.39999999999999	0.019032025116563284	-15.236969242639413	0.17304200473396994	0.5	5000000.0	03-06-24 15:16:05.517648
5000000.0	5000000.0	25835.0	5000000.0	0.018460284774865526	-21.66493211693097	0.052213570187768774	0.12886423279453052	-21.799999999999997	6.606934480075964e-06	6.606934480075964e-06	-21.799999999999997	0.018175442883291683	-15.077468218030184	0.17624897058727504	0.5	5000000.0	03-06-24 15:16:15.126108
5000000.0	5000000.0	25837.5	5000000.0	0.017932811128236567	-21.91673255464201	0.05072164941805463	0.12805053791936566	-21.799999999999997	6.606934480075964e-06	6.606934480075964e-06	-21.799999999999997	0.018175442883291683	-15.161836345011332	0.17454530953956732	0.5	5000000.0	03-06-24 15:16:26.048235
5000000.0	5000000.0	25840.0	5000000.0	0.017447132686381296	-22.15521876507985	0.04934794333920672	0.13422969667874324	-22.19999999999999	6.0255958607435935e-06	6.0255958607435935e-06	-22.19999999999999	0.017357413201199642	-14.821698198147782	0.18151607418506507	0.5	5000000.0	03-06-24 15:16:35.724492
5000000.0	5000000.0	25842.5	5000000.0	0.016537671761814622	-22.620212686513696	0.04677559939126559	0.15430995968542896	-22.599999999999994	5.495408738576254e-06	5.495408738576254e-06	-22.599999999999994	0.01657620091965625	-14.609190905661746	0.18601178259245127	0.5	5000000.0	03-06-24 15:16:46.507449
5000000.0	5000000.0	25845.0	5000000.0	0.016258983340600455	-22.767832321976726	0.045987349501350756	0.15116178630095922	-22.599999999999994	5.495408738576254e-06	5.495408738576254e-06	-22.599999999999994	0.01657620091965625	-14.44293651325988	0.18960647939429706	0.5	5000000.0	03-06-24 15:16:56.046076
5000000.0	5000000.0	25847.5	5000000.0	0.016318146298251374	-22.73628359491117	0.04615468761555082	0.15785224172721746	-22.999999999999986	5.01187233627274e-06	5.01187233627274e-06	-22.999999999999986	0.01583014898267344	-12.404567754449374	0.2397571747213078	0.5	5000000.0	03-06-24 15:17:05.585152
5000000.0	5000000.0	25850.0	5000000.0	0.015007605096268473	-23.4634721764556	0.04244791733176491	0.14025563054789308	-23.39999999999999	4.570881896148761e-06	4.570881896148761e-06	-23.39999999999999	0.015117674914067906	-11.009903137579794	0.2815171408900304	0.5	5000000.0	03-06-24 15:17:15.124460
