# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
17.4	0.088	250	250	3394125.0	3402306.0	3404809.0	3402210.0	4067497.0	4064932.0	4063802.0	4062551.0	5.39432492	0.581007851	15.2513526	1711458292.0709136	6	27.0	26-03-24 14:04:52.070969
18.0	0.092	250	250	3770983.0	3779893.0	3782707.0	3779949.0	4519267.0	4516272.0	4515062.0	4513587.0	5.99343285	0.645531877	15.3081265	1711458300.129881	6	27.0	26-03-24 14:05:00.129935
18.6	0.095	250	250	4147698.0	4157363.0	4160477.0	4157551.0	4970918.0	4967519.0	4966219.0	4964560.0	6.59240832	0.710059247	15.249189	1711458307.931318	6	27.0	26-03-24 14:05:07.931371
19.199	0.098	250	250	4524064.0	4534493.0	4537909.0	4534801.0	5422171.0	5418354.0	5416958.0	5415104.0	7.19072579	0.774511041	15.2836256	1711458315.7320817	6	27.0	26-03-24 14:05:15.732137
19.8	0.101	250	250	4901142.0	4912282.0	4916041.0	4912747.0	5874150.0	5869932.0	5868471.0	5866405.0	7.79033116	0.839105336	15.3807225	1711458323.813869	6	27.0	26-03-24 14:05:23.813924
20.4	0.104	250	250	5278084.0	5289971.0	5294034.0	5290575.0	6325928.0	6321301.0	6319767.0	6317467.0	8.38953232	0.903613074	15.3366766	1711458331.6596017	6	27.0	26-03-24 14:05:31.659657
21.0	0.107	250	250	5654468.0	5667104.0	5671466.0	5667828.0	6777122.0	6772088.0	6770411.0	6767983.0	8.98791791	0.968079938	15.3711132	1711458339.6859124	6	27.0	26-03-24 14:05:39.685961
21.6	0.11	250	250	6030950.0	6044301.0	6048986.0	6045173.0	7228274.0	7222828.0	7221128.0	7218438.0	9.58639224	1.03252933	15.4281892	1711458347.5175161	6	27.0	26-03-24 14:05:47.517572
22.199	0.113	250	250	6406812.0	6420931.0	6425899.0	6421925.0	7678777.0	7672930.0	7671146.0	7668247.0	10.1840129	1.09688025	15.3422609	1711458355.5652995	6	27.0	26-03-24 14:05:55.565357
22.799	0.117	250	250	6783009.0	6797910.0	6803127.0	6799009.0	8129615.0	8123332.0	8121497.0	8118333.0	10.7820889	1.16129949	15.3366766	1711458363.6377728	6	27.0	26-03-24 14:06:03.637827
23.399	0.12	250	250	6840207.0	7487678.0	6861317.0	7489291.0	8388607.0	8388607.0	8388607.0	8388607.0	11.379312	9.9e+37	15.3881683	1711458371.6485047	6	27.0	26-03-24 14:06:11.648566
23.999	0.123	250	250	6831479.0	7487865.0	6852646.0	7489488.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9647454	9.9e+37	15.3695539	1711458379.4909663	6	27.0	26-03-24 14:06:19.491030
