# 
Scope_Frequency	A2	f2	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
16938.139800964524	0.11696070952851463	16938.139800964524	0.0004934292346751446	-66.13550246044538	-11.843363006473439	0.02705549832720768	0.07652450534219937	0.01580697667601886	0.5	16938.139800964524	20-05-24 17:06:21.672925
20732.030324590116	0.11696070952851463	20732.030324590116	0.0006646128663382191	-63.54862510810363	-17.819730584160023	0.026923249257379402	0.07615044848587463	0.026615221542724738	0.5	20732.030324590116	20-05-24 17:06:29.010334
25375.69570391953	0.11696070952851463	25375.69570391953	0.0004585299123090236	-66.77264655529846	1.2841944135054562	0.02102095222229849	0.059456231453542764	0.009276675349656528	0.5	25375.69570391953	20-05-24 17:06:32.557998
31059.472824239718	0.11696070952851463	31059.472824239718	0.0004634602440981475	-66.67975027933511	-5.273041201891858	0.026752188696189196	0.07566661615462994	0.013969304384199169	0.5	31059.472824239718	20-05-24 17:06:36.037545
38016.33119247562	0.11696070952851463	38016.33119247562	0.0005492561194718163	-65.20450191480222	-2.5877760924828475	0.026549634304372134	0.0750937058185781	0.016197351387492478	0.5	38016.33119247562	20-05-24 17:06:39.518702
46531.42200817025	0.11696070952851463	46531.42200817025	0.00039040365318333283	-68.16972254193377	-16.061558336241546	0.02649507228334393	0.07493938111832095	0.007417273111234321	0.5	46531.42200817025	20-05-24 17:06:43.254714
56953.76608385015	0.11696070952851463	56953.76608385015	0.00044469420792793543	-67.03877054262995	-14.76937177941831	0.026600051125123137	0.0752363061219337	0.019420755772145283	0.5	56953.76608385015	20-05-24 17:06:46.246689
69710.55968511697	0.11696070952851463	69710.55968511697	0.0007056542316975112	-63.02816099454547	-13.280624536675717	0.02649571836228995	0.07494120850553661	0.03461823766304844	0.5	69710.55968511697	20-05-24 17:06:49.181843
85324.68466541386	0.11696070952851463	85324.68466541386	0.0003728039831970973	-68.570389122108	-3.921481392783734	0.026524068457252373	0.07502139468311744	0.01606535970333999	0.5	85324.68466541386	20-05-24 17:06:52.124059
104436.14060965055	0.11696070952851463	104436.14060965055	0.00024007675837127947	-72.3929976318182	-28.54270218727371	0.02614718648040451	0.07395541147697299	0.02251042049106268	0.5	104436.14060965055	20-05-24 17:06:54.960789
127828.27745813846	0.11696070952851463	127828.27745813846	0.0007246618708339437	-62.79729178266041	-34.74321171705038	0.025915693952819757	0.07330065173277621	0.022094036255786775	0.5	127828.27745813846	20-05-24 17:06:57.713757
156459.90384678112	0.11696070952851463	156459.90384678112	0.0014460519395720379	-56.79632215377002	11.012758054924	0.026093378059497827	0.07380321827974076	0.024460846510904036	0.5	156459.90384678112	20-05-24 17:07:00.450988
191504.58723626836	0.11696070952851463	191504.58723626836	0.0005358753457241348	-65.41872446585535	-18.140960516884633	0.02533072918112554	0.07164612150549533	0.027311915355784457	0.5	191504.58723626836	20-05-24 17:07:03.346624
234398.75668367906	0.11696070952851463	234398.75668367906	0.00015944128610715763	-75.94798422255516	26.55691174448623	0.025193061177746556	0.07125673759052856	0.03564468075040815	0.5	234398.75668367906	20-05-24 17:07:06.126960
286900.57991701853	0.11696070952851463	286900.57991701853	0.00041121598449380905	-67.71860024200008	17.180044102079137	0.025907148267317593	0.07327648088410234	0.03522935327961464	0.5	286900.57991701853	20-05-24 17:07:08.817990
351162.0279957433	0.11696070952851463	351162.0279957433	0.0005654853637531872	-64.95157262550391	-14.212257310074998	0.025002845202108416	0.0707187255654736	0.02955587521784696	0.5	351162.0279957433	20-05-24 17:07:11.578645
429817.0813797241	0.11696070952851463	429817.0813797241	0.0005358276333837881	-65.41949785947463	-5.386153115669039	0.024966405654946094	0.07061565896186621	0.04951259317707503	0.5	429817.0813797241	20-05-24 17:07:14.450977
526089.6928412311	0.11696070952851463	526089.6928412311	0.000448088343245331	-66.97272707710971	53.31004486086599	0.02508315578648569	0.07094587820073049	0.06359161492996296	0.5	526089.6928412311	20-05-24 17:07:17.268769
643925.9324579202	0.11696070952851463	643925.9324579202	0.0003993693997262909	-67.97250428951341	-16.72102395506152	0.024793439996535795	0.07012643820196894	0.06280966447181703	0.5	643925.9324579202	20-05-24 17:07:20.026948
788155.7311120651	0.11696070952851463	788155.7311120651	0.0005352567399190052	-65.42875710780908	1.349769980705711	0.02405201865300624	0.06802938196306418	0.06355034097334433	0.5	788155.7311120651	20-05-24 17:07:22.693948
964690.8521196856	0.11696070952851463	964690.8521196856	0.0004352029893712756	-67.22616260337628	-5.146947503087316	0.023747143542868162	0.06716706493188965	0.07251039860508712	0.5	964690.8521196856	20-05-24 17:07:25.346539
1180767.2055499933	0.11696070952851463	1180767.2055499933	0.0003898486067081652	-68.18208027157675	36.49297797282131	0.024378076791125875	0.068951613645166	0.10291058074639738	0.5	1180767.2055499933	20-05-24 17:07:28.107321
1445241.4373359948	0.11696070952851463	1445241.4373359948	0.00044518398941301575	-67.02920926026914	14.527726968286618	0.023175680202677327	0.06555072251969583	0.10192312808361324	0.5	1445241.4373359948	20-05-24 17:07:30.764419
1768953.9499194485	0.11696070952851463	1768953.9499194485	0.0003770869587557134	-68.47116974108769	-11.5684810159949	0.023259614720762295	0.06578812518734986	0.09678062702120246	0.5	1768953.9499194485	20-05-24 17:07:33.530655
2165173.234102431	0.11696070952851463	2165173.234102431	0.0005644022506325083	-64.96822526209121	20.894927737865824	0.022257937767192273	0.06295495492163927	0.09797997587179941	0.5	2165173.234102431	20-05-24 17:07:36.286036
2650139.7246022457	0.11696070952851463	2650139.7246022457	0.00032739878981563175	-69.69845860461255	15.088486262889685	0.021579942511743704	0.06103729475067932	0.11466536867890843	0.5	2650139.7246022457	20-05-24 17:07:39.050914
3243731.4711339194	0.11696070952851463	3243731.4711339194	0.0004610402737020995	-66.7252227120497	-5.837496317955233	0.02036516735373263	0.057601391743292964	0.09367082322397233	0.5	3243731.4711339194	20-05-24 17:07:41.807966
3970278.909880428	0.11696070952851463	3970278.909880428	0.00012726946686258598	-77.90551550329936	-24.793865562770627	0.019873348868921843	0.05621031900040256	0.1032977691941492	0.5	3970278.909880428	20-05-24 17:07:44.586949
4859562.131612254	0.11696070952851463	4859562.131612254	0.0004968357282573752	-66.07574361785733	-24.702094028807863	0.019083183894877974	0.05397539495479251	0.11204444110454943	0.5	4859562.131612254	20-05-24 17:07:47.348072
5948031.522982118	0.11696070952851463	5948031.522982118	0.000677680143060311	-63.379504791719995	15.407915105117214	0.018280647420966984	0.05170547902338451	0.06507534219155593	0.5	5948031.522982118	20-05-24 17:07:50.226376
7280301.813252313	0.11696070952851463	7280301.813252313	0.0006643764008801188	-63.55171604787961	-3.581002058087436	0.017959550507276385	0.05079727980302973	0.026919787003781066	0.5	7280301.813252313	20-05-24 17:07:52.872791
8910980.765191257	0.11696070952851463	8910980.765191257	0.0005078711761150102	-65.8849286912295	-11.752181706764723	0.016709863224262662	0.04726263039430335	0.015702173890481962	0.5	8910980.765191257	20-05-24 17:07:55.539199
10906907.465438703	0.11696070952851463	10906907.465438703	0.0007222023193107436	-62.826822423909675	160.11514198674527	0.013324580003975002	0.0376876035090936	0.030009989529160248	0.5	10906907.465438703	20-05-24 17:07:59.614712
13349891.958507566	0.11696070952851463	13349891.958507566	0.0007185316401896586	-62.871082063267956	-150.43588044763484	0.006528146459397133	0.018464386520074656	0.028977062271556064	0.5	13349891.958507566	20-05-24 17:08:03.721646
16340068.517914828	0.11696070952851463	16340068.517914828	0.0024079388420897513	-52.367090953601874	158.5047584385567	0.0024992450614038397	0.0070689325230625785	0.019331538682846417	0.5	16340068.517914828	20-05-24 17:08:09.034639
20000000.0	0.11696070952851463	20000000.0	0.0021682612744206146	-53.277767734164534	-56.31875582643303	0.0008886277085460552	0.0025134187146527145	0.026616605896769546	0.5	20000000.0	20-05-24 17:08:13.129894
