# 
ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	Delay	
0.001201208	2746.15	2402.85	1450.95	0.0005694789	1748283.0	1427.95	2100.7	0.1	08-12-23 16:35:57.526857
0.001212319	2762.85	2417.75	1462.55	0.0004202765	193137.8	1227.55	2052.0	0.1	08-12-23 16:35:57.726130
0.001148829	2753.2	2411.0	1451.4	0.0005790025	3565.95	1421.6	2084.5	0.1	08-12-23 16:35:57.927021
0.001134543	2751.3	2394.35	1434.65	0.0004647197	2584.1	1408.4	2076.25	0.1	08-12-23 16:35:58.127452
0.001158352	2763.2	2415.35	1455.7	0.0006091605	2270.95	1424.65	2089.65	0.1	08-12-23 16:35:58.327336
0.001174225	2742.1	2399.5	1449.55	0.0005631298	2103.8	1421.0	2083.5	0.1	08-12-23 16:35:58.527535
0.001183748	2746.15	2393.15	1454.85	0.0005186865	2001.45	1409.95	2068.95	0.1	08-12-23 16:35:58.727321
0.001555167	2787.7	2438.4	1483.0	0.0004282127	1947.3	1421.1	2105.2	0.1	08-12-23 16:35:58.928493
0.00107264	2739.8	2398.3	1451.4	0.0005678917	1909.25	1747545.0	2083.2	0.1	08-12-23 16:35:59.129479
0.001048832	2745.75	2397.25	1444.85	0.0005980495	1871.65	1747406.0	2082.2	0.1	08-12-23 16:35:59.328988
0.001077402	2749.05	2386.05	1429.6	0.00031393	1838.35	1747531.0	2071.6	0.1	08-12-23 16:35:59.529344
0.001123433	2792.55	2425.45	1482.15	0.0003853567	1832.55	1747397.0	2082.05	0.1	08-12-23 16:35:59.729203
0.001088513	2794.3	2440.55	1477.4	0.0003551988	1829.65	1747284.0	2088.1	0.1	08-12-23 16:35:59.929051
0.001156765	2813.95	2432.55	1488.45	0.0003837695	1693.9	43740.7	2059.3	0.1	08-12-23 16:36:00.128899
0.001120258	2797.3	2439.7	1476.6	0.0004456726	1809.1	2889.1	2084.15	0.1	08-12-23 16:36:00.329875
0.00115994	2797.1	2419.35	1475.25	0.0003837695	1804.15	2170.35	2081.95	0.1	08-12-23 16:36:00.529624
0.001134543	2788.65	2421.2	1472.9	0.0003393262	1792.1	1875.7	2086.9	0.1	08-12-23 16:36:00.730019
0.001175812	2793.8	2418.5	1481.1	0.0004424981	1822.0	1752.65	2108.8	0.1	08-12-23 16:36:00.930736
0.001164702	2784.05	2419.5	1473.7	0.0005266229	1810.5	1673.1	2108.05	0.1	08-12-23 16:36:01.131827
0.001325015	2791.0	2417.85	1471.65	0.0005218611	1798.95	1606.9	2100.85	0.1	08-12-23 16:36:01.331791
0.001293269	2784.05	2420.5	1473.5	0.0005440828	1841.85	1623.75	1747687.0	0.1	08-12-23 16:36:01.532386
0.001315491	2750.7	2409.3	1471.95	0.0003171046	1730.5	1413.2	507007.1	0.1	08-12-23 16:36:01.732778
0.001290095	2781.65	2409.2	1472.8	0.0005234484	1756.4	1487.2	1747688.0	0.1	08-12-23 16:36:01.933040
0.001155178	2732.4	2374.45	1428.4	0.0004694815	1778.85	1495.8	1747593.0	0.1	08-12-23 16:36:02.133137
0.001204383	2742.4	2395.3	1459.55	0.0004932904	1782.95	1488.5	1747464.0	0.1	08-12-23 16:36:02.332482
0.001283746	2756.85	2401.05	1457.8	0.0002631377	1760.5	1448.05	1747676.0	0.1	08-12-23 16:36:02.532327
0.001229779	2797.6	2428.4	1480.2	0.0002917084	1747.4	1441.0	1747471.0	0.1	08-12-23 16:36:02.731706
0.001213907	2794.8	2419.85	1473.8	0.0003123428	1761.0	1433.4	1747385.0	0.1	08-12-23 16:36:02.932406
0.001207558	2808.0	2464.4	1500.4	0.000417102	1718.75	1346.7	164506.2	0.1	08-12-23 16:36:03.133405
0.001423425	2839.45	2470.9	1525.85	0.0002012346	1735.75	1395.95	3785.55	0.1	08-12-23 16:36:03.333583
0.00102661	2743.4	2355.25	1366.0	0.0003980548	1713.45	1394.9	2892.95	0.1	08-12-23 16:36:03.533507
0.001088513	2729.2	2366.65	1395.6	0.0003647223	1763.55	1433.8	2604.25	0.1	08-12-23 16:36:03.733917
0.00110756	2748.0	2383.8	1441.1	0.0004456726	1786.3	1455.2	2468.15	0.1	08-12-23 16:36:03.934376
0.001117084	2739.3	2387.8	1441.85	0.0004520217	1780.8	1453.25	2359.55	0.1	08-12-23 16:36:04.134987
0.001132956	2766.45	2412.35	1455.75	0.0006139222	1786.1	1448.4	2305.85	0.1	08-12-23 16:36:04.336230
0.001112322	2760.05	2408.2	1469.85	0.0004742433	1773.8	1437.45	2243.3	0.1	08-12-23 16:36:04.537227
0.001134543	2761.25	2408.85	1467.4	0.0005678917	1759.55	1423.45	2206.55	0.1	08-12-23 16:36:04.739512
0.001323428	2760.6	2408.45	1471.45	0.0005869388	1765.2	1422.4	2190.0	0.1	08-12-23 16:36:04.940925
0.001317078	2758.9	2420.5	1476.1	0.0006377311	1756.0	1436.15	2170.4	0.1	08-12-23 16:36:05.141797
0.001278984	2761.6	2414.5	1476.3	0.0006361438	1759.75	1419.9	2156.45	0.1	08-12-23 16:36:05.342355
0.001278984	2748.15	2404.15	1466.85	0.0005329719	1755.4	1428.4	2149.2	0.1	08-12-23 16:36:05.544228
0.00130438	2759.5	2414.2	1467.1	0.0006440802	1786.7	1448.9	2163.15	0.1	08-12-23 16:36:05.744878
0.001242477	2755.35	2396.7	1449.75	0.0004853541	1787.2	1449.6	2158.55	0.1	08-12-23 16:36:05.946159
0.001175812	2718.45	2372.1	1428.85	0.0003853567	1748.6	1411.35	2119.8	0.1	08-12-23 16:36:06.148059
0.0009805793	2676.05	2337.75	1407.95	0.0003948803	1737.75	1405.9	2105.0	0.1	08-12-23 16:36:06.349222
0.001040895	2736.1	2397.6	1447.75	0.0004091656	1758.75	1424.8	2111.15	0.1	08-12-23 16:36:06.549812
0.001109147	2748.0	2411.35	1460.3	0.0004266255	1754.65	1432.4	2117.45	0.1	08-12-23 16:36:06.750761
0.001118671	2737.75	2405.65	1455.1	0.0004520217	1763.4	1431.15	2115.6	0.1	08-12-23 16:36:06.952080
0.000899629	2736.35	2396.05	1461.4	0.0004028166	1745.2	1409.15	2100.0	0.1	08-12-23 16:36:07.153476
0.0009694684	2733.85	2403.95	1465.05	0.0004282127	1755.7	1417.2	2104.35	0.1	08-12-23 16:36:07.354521
0.0008662965	2718.55	2366.1	1415.0	0.0003678969	1731.55	1401.75	2085.9	0.1	08-12-23 16:36:07.555198
0.0009869284	2753.95	2407.1	1454.55	0.0004186892	1755.95	1418.7	2098.55	0.1	08-12-23 16:36:07.755793
0.000813917	2680.0	2329.75	1381.5	0.000386944	1714.6	1381.1	2062.65	0.1	08-12-23 16:36:07.955533
0.000972643	2715.9	2397.65	1450.45	0.0004647197	1759.7	1420.6	2102.55	0.1	08-12-23 16:36:08.155935
0.00104407	2756.05	2416.1	1468.55	0.000459958	1764.4	1427.15	2102.35	0.1	08-12-23 16:36:08.357503
0.001074228	2762.85	2424.55	1479.4	0.0005488445	1757.5	1417.45	2095.05	0.1	08-12-23 16:36:08.558709
0.0009599449	2697.75	2355.65	1412.2	0.0005313847	1743.95	1412.45	2082.0	0.1	08-12-23 16:36:08.759405
0.001037721	2715.0	2384.65	1428.3	0.0004424981	1765.6	1422.2	2090.75	0.1	08-12-23 16:36:08.958303
0.001028197	2747.05	2404.0	1456.6	0.0006059859	1792.7	1455.45	2118.45	0.1	08-12-23 16:36:09.160148
0.001017086	2782.8	2431.55	1477.65	0.0006028114	1779.4	1438.4	2109.65	0.1	08-12-23 16:36:09.361623
0.001225017	2766.05	2419.25	1470.75	0.0005551936	1774.6	1436.45	2102.75	0.1	08-12-23 16:36:09.562542
0.001182161	2712.0	2380.2	1429.3	0.0005964623	1764.1	1426.9	2097.45	0.1	08-12-23 16:36:09.764321
0.001185336	2736.3	2408.4	1446.9	0.0006043986	1773.45	1440.55	2108.25	0.1	08-12-23 16:36:09.964426
0.001198034	2745.35	2420.0	1456.65	0.0006059859	1773.3	1439.15	2104.95	0.1	08-12-23 16:36:10.165518
0.00115994	2717.25	2366.15	1431.9	0.0005583681	1756.2	1424.5	2093.75	0.1	08-12-23 16:36:10.366075
0.001191685	2742.8	2403.5	1451.2	0.0006297948	1751.1	1423.75	2098.4	0.1	08-12-23 16:36:10.566906
0.001199621	2753.05	2429.3	1464.3	0.0004647197	1762.1	1428.7	2093.7	0.1	08-12-23 16:36:10.768489
0.001023435	2726.3	2402.25	1443.55	0.0004996395	1775.5	1434.4	2101.25	0.1	08-12-23 16:36:10.969739
0.001001214	2727.35	2397.35	1448.65	0.0004742433	1772.4	1439.75	2104.95	0.1	08-12-23 16:36:11.170876
0.0010901	2728.5	2395.2	1429.55	0.0004837668	1774.5	1435.95	2102.55	0.1	08-12-23 16:36:11.371107
0.001031372	2722.0	2395.55	1431.15	0.0004790051	1780.0	1434.9	2112.4	0.1	08-12-23 16:36:11.572001
0.001021848	2725.75	2390.95	1432.75	0.0004282127	1771.7	1436.05	2103.5	0.1	08-12-23 16:36:11.774046
0.0009678811	2731.55	2394.65	1434.85	0.0004821796	1780.7	1433.7	2111.4	0.1	08-12-23 16:36:11.974861
0.001010737	2728.7	2386.1	1428.0	0.0004250382	1769.8	1429.95	2104.2	0.1	08-12-23 16:36:12.175004
0.001037721	2731.1	2389.2	1431.3	0.0004504344	1765.75	1420.2	2093.8	0.1	08-12-23 16:36:12.372878
0.001021848	2728.1	2397.5	1434.65	0.0004440853	1764.85	1429.9	2099.25	0.1	08-12-23 16:36:12.572897
0.001032959	2725.3	2389.9	1428.85	0.0004266255	1769.95	1421.85	2100.6	0.1	08-12-23 16:36:12.773221
0.001055181	2715.35	2387.5	1422.65	0.0004202765	1767.3	1425.65	2098.85	0.1	08-12-23 16:36:12.973498
0.001002801	2717.05	2396.3	1433.3	0.0003917058	1770.9	1424.2	2103.75	0.1	08-12-23 16:36:13.174658
0.001020261	2721.15	2388.15	1428.7	0.0004583707	1771.65	1423.95	2097.1	0.1	08-12-23 16:36:13.376199
0.001028197	2730.85	2389.05	1420.6	0.0004853541	1749.05	1406.65	2083.35	0.1	08-12-23 16:36:13.577935
0.001018673	2731.35	2383.9	1423.75	0.0004742433	1754.45	1409.3	2085.6	0.1	08-12-23 16:36:13.778059
0.001117084	2729.15	2392.35	1422.95	0.0004885286	1758.95	1408.95	2090.85	0.1	08-12-23 16:36:13.978756
0.001102798	2731.5	2384.75	1426.75	0.0004615452	1750.65	1413.55	2085.8	0.1	08-12-23 16:36:14.179866
0.001131369	2716.25	2384.85	1429.45	0.0004742433	1752.3	1413.65	2083.9	0.1	08-12-23 16:36:14.380321
0.001075815	2721.9	2388.3	1425.6	0.0005297975	1747.45	1416.65	2084.0	0.1	08-12-23 16:36:14.582125
0.001055181	2719.2	2386.4	1416.85	0.0004869414	1763.7	1427.5	2094.6	0.1	08-12-23 16:36:14.780677
0.001086926	2718.65	2380.75	1415.5	0.0005424955	1776.9	1436.7	2098.4	0.1	08-12-23 16:36:14.982616
0.001059942	2725.35	2379.4	1421.6	0.0006059859	1780.0	1439.35	2099.65	0.1	08-12-23 16:36:15.184308
0.001271048	2724.45	2377.05	1421.4	0.0006139222	1776.75	1427.95	2109.4	0.1	08-12-23 16:36:15.385971
0.001247239	2732.2	2377.55	1427.2	0.0006123349	1775.3	1432.0	2108.6	0.1	08-12-23 16:36:15.585281
0.001247239	2732.3	2377.75	1422.35	0.0005932878	1773.75	1435.8	2106.35	0.1	08-12-23 16:36:15.785570
0.001269461	2721.5	2375.95	1426.5	0.0006202713	1782.95	1431.8	2104.5	0.1	08-12-23 16:36:15.986966
0.001277397	2721.2	2373.2	1425.3	0.0005694789	1779.05	1434.15	2104.65	0.1	08-12-23 16:36:16.187895
0.001263112	2727.2	2375.15	1425.3	0.0005837642	1772.45	1433.95	2101.9	0.1	08-12-23 16:36:16.386640
0.001231366	2728.5	2382.0	1432.35	0.000625033	1767.95	1432.05	2102.85	0.1	08-12-23 16:36:16.585814
0.001267873	2727.3	2380.5	1423.2	0.0005567808	1771.7	1434.1	2107.45	0.1	08-12-23 16:36:16.787052
0.001199621	2725.5	2371.9	1418.65	0.000631382	1778.6	1431.05	2098.85	0.1	08-12-23 16:36:16.986738
0.001247239	2725.5	2374.7	1424.65	0.0005583681	1780.05	1431.05	2100.9	0.1	08-12-23 16:36:17.187067
0.001221843	2724.05	2373.5	1425.7	0.000594875	1772.1	1425.1	2097.5	0.1	08-12-23 16:36:17.386676
0.001253588	2729.95	2367.9	1426.55	0.0006345566	1766.0	1429.1	2095.9	0.1	08-12-23 16:36:17.587846
0.001228192	2731.8	2376.45	1427.65	0.0006123349	1774.65	1425.3	2108.3	0.1	08-12-23 16:36:17.787625
0.00124089	2727.35	2379.95	1417.95	0.0005742406	1780.85	1431.75	2100.1	0.1	08-12-23 16:36:17.987809
0.00125835	2731.8	2372.65	1422.05	0.0005790025	1781.15	1428.45	2102.1	0.1	08-12-23 16:36:18.189009
0.001296444	2726.9	2374.45	1419.85	0.0006012241	1781.4	1428.1	2102.0	0.1	08-12-23 16:36:18.389186
0.001305968	2726.8	2376.6	1415.95	0.0005424955	1773.85	1435.85	2102.55	0.1	08-12-23 16:36:18.590038
0.001309142	2729.0	2383.0	1433.85	0.0005932878	1761.4	1417.95	2088.45	0.1	08-12-23 16:36:18.790634
0.001274222	2725.45	2386.4	1435.0	0.0004885286	1756.15	1415.35	2080.45	0.1	08-12-23 16:36:18.991328
0.001301206	2727.5	2389.0	1450.05	0.0005202739	1763.5	1413.85	2087.0	0.1	08-12-23 16:36:19.192648
0.001310729	2724.35	2379.75	1431.45	0.0004774178	1767.85	1424.35	2101.05	0.1	08-12-23 16:36:19.393578
0.001272635	2720.3	2378.0	1437.15	0.000459958	1767.3	1431.2	2099.1	0.1	08-12-23 16:36:19.594755
0.001144067	2739.2	2391.35	1448.4	0.0004647197	1780.65	1425.6	2097.2	0.1	08-12-23 16:36:19.796250
0.001218668	2726.1	2376.7	1432.7	0.0004758306	1773.45	1429.3	2097.9	0.1	08-12-23 16:36:19.997022
0.001193272	2722.6	2384.35	1443.95	0.0004361491	1774.6	1431.8	2087.1	0.1	08-12-23 16:36:20.198244
0.00107264	2724.6	2380.0	1430.05	0.0004758306	1782.2	1435.8	2099.7	0.1	08-12-23 16:36:20.400851
0.001045657	2747.75	2406.35	1440.55	0.0004774178	1779.0	1427.75	2101.65	0.1	08-12-23 16:36:20.601092
0.00104407	2716.55	2379.5	1446.4	0.0004932904	1769.05	1432.45	2099.7	0.1	08-12-23 16:36:20.799535
0.001058355	2725.35	2386.85	1440.4	0.0004885286	1774.8	1436.3	2097.75	0.1	08-12-23 16:36:20.998614
0.001071053	2718.5	2384.1	1430.25	0.0004710688	1788.15	1429.3	2099.0	0.1	08-12-23 16:36:21.198269
0.001083751	2726.6	2386.8	1439.75	0.0004393236	1772.1	1418.6	2092.25	0.1	08-12-23 16:36:21.398707
0.001083751	2725.9	2386.45	1434.45	0.0004837668	1766.55	1425.95	2089.0	0.1	08-12-23 16:36:21.599348
0.001042482	2732.05	2386.25	1444.1	0.0004456726	1769.85	1425.55	2099.3	0.1	08-12-23 16:36:21.797758
0.00118851	2727.7	2386.9	1436.8	0.0004028166	1762.55	1416.9	2087.35	0.1	08-12-23 16:36:21.997931
0.001071053	2726.4	2382.65	1433.05	0.0004139274	1762.15	1420.3	2083.2	0.1	08-12-23 16:36:22.197427
0.001234541	2731.65	2390.05	1441.75	0.0004155147	1766.8	1424.5	2092.25	0.1	08-12-23 16:36:22.397405
0.001202796	2729.8	2384.05	1445.5	0.0004631325	1773.5	1422.5	2092.1	0.1	08-12-23 16:36:22.598362
0.001071053	2734.05	2389.35	1435.0	0.000423451	1767.05	1424.0	2088.0	0.1	08-12-23 16:36:22.797670
0.001085338	2734.55	2389.25	1435.05	0.000423451	1769.3	1414.8	2090.05	0.1	08-12-23 16:36:22.998292
0.001053593	2729.1	2384.9	1441.5	0.0004123402	1771.15	1429.3	2097.15	0.1	08-12-23 16:36:23.197954
0.00122343	2730.25	2396.2	1435.8	0.0004186892	1777.45	1425.0	2086.35	0.1	08-12-23 16:36:23.397452
0.001191685	2735.3	2389.5	1438.15	0.0004631325	1773.8	1421.85	2087.75	0.1	08-12-23 16:36:23.596177
0.00122343	2738.45	2386.2	1437.7	0.0004139274	1756.6	1418.55	2090.2	0.1	08-12-23 16:36:23.795534
0.001248826	2736.95	2392.7	1435.45	0.0004250382	1769.85	1423.8	2088.9	0.1	08-12-23 16:36:23.995002
0.001196447	2745.3	2401.35	1436.65	0.0004536089	1764.25	1421.2	2089.95	0.1	08-12-23 16:36:24.194988
0.001263112	2733.65	2405.5	1438.5	0.0005853515	1768.2	1416.9	2087.0	0.1	08-12-23 16:36:24.394689
0.001291682	2731.2	2404.9	1440.0	0.0005123375	1760.6	1410.4	2071.8	0.1	08-12-23 16:36:24.593799
0.001252001	2731.15	2396.35	1438.75	0.0004932904	1758.3	1402.95	2075.7	0.1	08-12-23 16:36:24.792284
0.001244064	2741.1	2404.3	1453.65	0.0005583681	1761.85	1411.0	2078.85	0.1	08-12-23 16:36:24.991458
0.001252001	2740.7	2409.05	1454.05	0.0004504344	1760.8	1411.3	2077.35	0.1	08-12-23 16:36:25.196682
0.001244064	2745.55	2397.5	1435.0	0.0004313873	1772.6	1421.9	2093.6	0.1	08-12-23 16:36:25.397520
0.001269461	2744.5	2387.4	1442.05	0.0004298	1763.85	1419.4	2088.6	0.1	08-12-23 16:36:25.598502
0.00114248	2743.55	2390.3	1440.8	0.0004059911	1771.9	1415.3	2086.05	0.1	08-12-23 16:36:25.799618
0.001148829	2744.55	2393.35	1442.35	0.0004948777	1759.9	1421.95	2082.15	0.1	08-12-23 16:36:26.000487
0.001121845	2740.5	2397.3	1437.95	0.0004853541	1777.85	1420.7	2087.65	0.1	08-12-23 16:36:26.200848
0.001166289	2745.45	2393.15	1444.05	0.0004710688	1763.35	1423.15	2086.2	0.1	08-12-23 16:36:26.400350
0.001128194	2746.4	2390.35	1440.45	0.000466307	1770.9	1417.35	2093.65	0.1	08-12-23 16:36:26.597274
0.001283746	2738.35	2395.45	1439.7	0.0005393209	1769.65	1416.05	2099.2	0.1	08-12-23 16:36:26.796974
0.001244064	2745.55	2391.6	1442.55	0.0005393209	1766.85	1425.5	2103.75	0.1	08-12-23 16:36:26.997342
0.001250413	2745.5	2397.8	1444.75	0.000423451	1775.65	1429.2	2101.55	0.1	08-12-23 16:36:27.196713
0.001242477	2749.45	2401.3	1442.6	0.0005472573	1773.2	1435.3	2094.25	0.1	08-12-23 16:36:27.396711
0.001256763	2745.35	2399.8	1446.7	0.0005504318	1773.0	1422.8	2099.45	0.1	08-12-23 16:36:27.596979
0.00127581	2750.2	2398.65	1444.5	0.0004536089	1776.15	1430.85	2098.05	0.1	08-12-23 16:36:27.796814
0.001285333	2746.4	2401.2	1445.65	0.0005774152	1777.1	1437.25	2098.4	0.1	08-12-23 16:36:27.996030
0.00125835	2748.45	2402.1	1447.65	0.0005790025	1776.15	1434.05	2100.25	0.1	08-12-23 16:36:28.195165
0.001312317	2741.4	2410.9	1438.15	0.0005647172	1766.65	1429.1	2099.2	0.1	08-12-23 16:36:28.395357
0.00124089	2743.45	2404.4	1448.75	0.0005790025	1769.5	1435.15	2096.25	0.1	08-12-23 16:36:28.593811
0.001152003	2745.95	2411.55	1452.7	0.000582177	1784.1	1427.85	2102.45	0.1	08-12-23 16:36:28.794720
0.001232954	2751.35	2410.85	1450.6	0.0005599553	1775.25	1441.25	2101.55	0.1	08-12-23 16:36:28.995338
0.001283746	2747.7	2410.05	1450.95	0.0005964623	1767.85	1432.95	2093.85	0.1	08-12-23 16:36:29.195793
0.001278984	2756.5	2404.65	1459.55	0.0005488445	1775.5	1429.9	2097.15	0.1	08-12-23 16:36:29.395718
0.001267873	2745.0	2408.85	1449.3	0.0005742406	1774.65	1427.9	2099.85	0.1	08-12-23 16:36:29.592858
0.001140893	2749.1	2409.7	1453.2	0.0005631298	1782.7	1433.75	2095.9	0.1	08-12-23 16:36:29.791810
0.001163114	2740.25	2405.65	1452.3	0.000575828	1776.25	1419.55	2084.45	0.1	08-12-23 16:36:29.991274
0.001164702	2747.85	2418.85	1457.75	0.000575828	1765.45	1427.65	2084.5	0.1	08-12-23 16:36:30.190879
0.001145654	2749.95	2419.7	1460.7	0.0006107477	1771.7	1427.35	2084.55	0.1	08-12-23 16:36:30.391177
0.001180574	2750.2	2414.3	1445.3	0.0005567808	1770.35	1421.65	2084.1	0.1	08-12-23 16:36:30.590603
0.001145654	2751.0	2419.35	1455.75	0.0005980495	1772.75	1417.75	2084.95	0.1	08-12-23 16:36:30.789727
0.001132956	2746.15	2415.05	1457.15	0.0005885261	1775.05	1415.35	2080.6	0.1	08-12-23 16:36:30.988569
0.00114248	2748.3	2412.95	1459.25	0.0004917032	1769.2	1425.3	2081.15	0.1	08-12-23 16:36:31.187248
0.001010737	2755.45	2425.35	1456.75	0.0004520217	1757.55	1414.8	2077.05	0.1	08-12-23 16:36:31.386467
0.001005976	2747.7	2415.4	1450.85	0.0004377363	1761.1	1404.4	2077.45	0.1	08-12-23 16:36:31.586776
0.001018673	2749.8	2405.6	1456.15	0.0004536089	1761.55	1409.9	2079.1	0.1	08-12-23 16:36:31.786579
0.0009789921	2754.95	2417.05	1459.05	0.0004377363	1748.85	1403.55	2075.75	0.1	08-12-23 16:36:31.987713
0.001029784	2748.05	2420.25	1459.8	0.0004678942	1756.05	1407.25	2075.0	0.1	08-12-23 16:36:32.185576
0.0009948646	2742.4	2422.9	1459.45	0.0004774178	1769.1	1408.1	2077.25	0.1	08-12-23 16:36:32.385550
0.000998039	2741.5	2409.45	1463.55	0.0004313873	1751.05	1408.6	2075.6	0.1	08-12-23 16:36:32.584777
0.0009662939	2740.6	2409.5	1458.7	0.0004313873	1750.9	1404.75	2073.5	0.1	08-12-23 16:36:32.785461
0.0009948646	2744.7	2417.5	1467.55	0.000417102	1754.9	1417.1	2092.05	0.1	08-12-23 16:36:32.985128
0.0009710556	2745.6	2412.2	1461.9	0.0004218637	1756.15	1415.9	2089.0	0.1	08-12-23 16:36:33.185148
0.001002801	2752.1	2414.55	1460.15	0.0004266255	1766.05	1415.65	2085.8	0.1	08-12-23 16:36:33.383972
0.001032959	2739.25	2416.1	1469.05	0.000423451	1766.85	1414.2	2085.9	0.1	08-12-23 16:36:33.583070
0.001134543	2746.7	2416.5	1474.3	0.000417102	1771.6	1406.45	2084.5	0.1	08-12-23 16:36:33.782784
0.001094862	2742.3	2415.1	1463.4	0.0004139274	1761.75	1419.2	2075.35	0.1	08-12-23 16:36:33.980067
0.001055181	2747.55	2413.4	1463.9	0.0005250356	1774.85	1425.05	2100.5	0.1	08-12-23 16:36:34.178797
0.001132956	2753.65	2408.3	1470.3	0.0005583681	1783.65	1423.9	2094.8	0.1	08-12-23 16:36:34.377114
0.001202796	2755.75	2416.0	1467.05	0.0005964623	1776.55	1432.05	2102.25	0.1	08-12-23 16:36:34.576976
0.001232954	2753.7	2419.95	1466.35	0.000594875	1773.35	1434.0	2098.15	0.1	08-12-23 16:36:34.776988
0.001221843	2751.25	2415.1	1473.75	0.0005710661	1770.25	1425.25	2091.2	0.1	08-12-23 16:36:34.976442
0.001266286	2756.45	2410.95	1470.0	0.0006012241	1774.55	1422.8	2090.55	0.1	08-12-23 16:36:35.176002
0.001312317	2748.0	2410.7	1466.15	0.0005869388	1771.05	1431.85	2093.55	0.1	08-12-23 16:36:35.374922
0.001298031	2751.6	2410.95	1465.15	0.0005742406	1769.7	1427.35	2096.55	0.1	08-12-23 16:36:35.573900
0.001263112	2747.65	2412.85	1468.65	0.0005774152	1774.35	1426.75	2089.6	0.1	08-12-23 16:36:35.774619
0.001255175	2760.95	2405.45	1467.4	0.0005647172	1774.25	1427.75	2091.9	0.1	08-12-23 16:36:35.975398
0.001248826	2745.0	2405.65	1468.7	0.000625033	1770.35	1422.75	2100.85	0.1	08-12-23 16:36:36.174970
0.001263112	2745.95	2404.85	1466.65	0.0006091605	1769.05	1432.3	2096.3	0.1	08-12-23 16:36:36.373708
0.001199621	2749.1	2406.25	1461.35	0.0005488445	1769.65	1421.3	2094.6	0.1	08-12-23 16:36:36.574184
0.001255175	2751.55	2406.8	1470.75	0.0005726534	1767.5	1424.9	2091.65	0.1	08-12-23 16:36:36.774737
0.001293269	2752.7	2405.55	1466.5	0.0005631298	1769.65	1423.4	2097.7	0.1	08-12-23 16:36:36.976670
0.001278984	2755.65	2398.85	1464.95	0.0005805897	1773.15	1423.55	2098.95	0.1	08-12-23 16:36:37.176988
0.001296444	2752.15	2410.95	1468.5	0.0004155147	1771.1	1431.8	2094.45	0.1	08-12-23 16:36:37.382671
0.001167876	2742.45	2410.85	1475.25	0.0005599553	1771.8	1419.0	2087.7	0.1	08-12-23 16:36:37.581863
0.001204383	2756.15	2419.45	1471.8	0.0004948777	1759.55	1415.45	2078.55	0.1	08-12-23 16:36:37.780158
0.001196447	2746.7	2410.35	1457.0	0.0005250356	1753.45	1408.1	2085.8	0.1	08-12-23 16:36:37.978174
0.001225017	2757.45	2410.7	1465.0	0.0005869388	1756.35	1415.3	2080.4	0.1	08-12-23 16:36:38.177890
0.001237715	2747.4	2414.3	1469.65	0.0006075731	1750.45	1418.95	2083.15	0.1	08-12-23 16:36:38.378238
0.001196447	2753.05	2418.35	1461.9	0.0006202713	1760.25	1412.2	2075.7	0.1	08-12-23 16:36:38.578585
0.001218668	2757.5	2409.75	1466.55	0.0005837642	1761.8	1414.4	2085.95	0.1	08-12-23 16:36:38.778642
0.00120597	2751.15	2404.15	1470.2	0.0005917005	1759.5	1419.8	2083.65	0.1	08-12-23 16:36:38.977485
0.001218668	2748.95	2407.05	1459.6	0.0005710661	1751.8	1409.85	2085.1	0.1	08-12-23 16:36:39.176781
0.001220256	2750.75	2408.4	1459.6	0.0006139222	1756.85	1416.2	2073.55	0.1	08-12-23 16:36:39.376644
0.001221843	2752.1	2405.55	1459.9	0.0005853515	1756.05	1418.25	2082.25	0.1	08-12-23 16:36:39.575249
0.001218668	2747.7	2404.1	1455.55	0.0005805897	1755.65	1412.85	2074.85	0.1	08-12-23 16:36:39.777428
0.001218668	2757.95	2413.05	1464.4	0.000594875	1757.35	1413.4	2084.1	0.1	08-12-23 16:36:39.978311
0.001215494	2747.4	2406.4	1458.8	0.0005631298	1758.15	1415.3	2080.6	0.1	08-12-23 16:36:40.176926
0.001278984	2759.45	2408.0	1457.6	0.0005170993	1767.85	1421.35	2081.65	0.1	08-12-23 16:36:40.374336
0.001201208	2747.85	2405.35	1462.15	0.0006139222	1763.9	1416.9	2092.0	0.1	08-12-23 16:36:40.574824
0.001229779	2759.15	2413.6	1454.6	0.0005170993	1772.95	1433.2	2097.7	0.1	08-12-23 16:36:40.775681
0.001213907	2755.4	2410.05	1457.7	0.0005631298	1758.3	1424.5	2082.55	0.1	08-12-23 16:36:40.976382
0.001228192	2754.5	2402.25	1457.7	0.0005885261	1761.1	1410.0	2077.55	0.1	08-12-23 16:36:41.176444
0.001202796	2747.3	2407.4	1451.7	0.0005599553	1757.65	1407.15	2075.4	0.1	08-12-23 16:36:41.375444
0.001183748	2750.35	2411.0	1450.55	0.0005932878	1765.5	1410.55	2072.7	0.1	08-12-23 16:36:41.575365
0.001163114	2750.45	2402.15	1456.65	0.0005710661	1756.7	1415.6	2082.05	0.1	08-12-23 16:36:41.776452
0.001191685	2756.15	2400.15	1460.3	0.0005694789	1759.7	1413.75	2066.6	0.1	08-12-23 16:36:41.976680
0.001196447	2747.15	2400.3	1448.15	0.0005583681	1758.15	1409.2	2075.05	0.1	08-12-23 16:36:42.177648
0.001194859	2750.65	2402.95	1454.85	0.0006059859	1759.9	1416.4	2083.4	0.1	08-12-23 16:36:42.378652
