# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
10.199	0.051	250	250	-1127690.0	-1128350.0	-1129573.0	-1130145.0	-1352576.0	-1350159.0	-1350300.0	-1349085.0	-1.79495827	-0.19332099	20.8686043	1711455268.8005474	6	18.0	26-03-24 13:14:28.800604
10.8	0.054	250	250	-750546.2	-750476.6	-751368.8	-752129.3	-900559.1	-898558.8	-898787.7	-897782.7	-1.19528886	-0.1287339	20.7614081	1711455276.8827875	6	18.0	26-03-24 13:14:36.882847
11.4	0.058	250	250	-373829.6	-373021.2	-373590.0	-374533.9	-449021.0	-447461.5	-447755.5	-446943.0	-0.596329653	-0.0642323074	20.6449966	1711455284.7146757	6	18.0	26-03-24 13:14:44.714732
12.0	0.061	250	250	3058.84	4607.876	4346.664	3235.26	2702.56	3833.16	3451.58	4063.704	0.00293587124	0.000306049765	20.7543351	1711455292.5402417	6	18.0	26-03-24 13:14:52.540301
12.599	0.064	250	250	379787.9	382072.4	382129.1	380856.3	454254.5	454967.8	454506.0	454928.4	0.601852484	0.0648037852	20.5890827	1711455300.340848	6	18.0	26-03-24 13:15:00.340909
13.2	0.067	250	250	756782.1	759801.5	760171.6	758726.2	906127.5	906411.2	905851.4	906060.7	1.20124319	0.129364989	20.6778484	1711455308.4004004	6	18.0	26-03-24 13:15:08.400461
13.799	0.07	250	250	1133286.0	1137052.0	1137734.0	1136117.0	1357424.0	1357293.0	1356691.0	1356689.0	1.79988537	0.193833006	20.5973764	1711455316.2020695	6	18.0	26-03-24 13:15:16.202124
14.399	0.073	250	250	1510096.0	1514599.0	1515612.0	1513806.0	1809079.0	1808522.0	1807818.0	1807627.0	2.39898236	0.258356982	20.6047486	1711455324.0025656	6	18.0	26-03-24 13:15:24.002621
14.999	0.076	250	250	1886673.0	1891930.0	1893250.0	1891283.0	2260515.0	2259541.0	2258770.0	2258346.0	2.99766737	0.322835763	20.6465165	1711455331.8008862	6	18.0	26-03-24 13:15:31.800967
15.599	0.079	250	250	2264066.0	2270053.0	2271694.0	2269547.0	2712869.0	2711455.0	2710585.0	2710026.0	3.59760115	0.387460464	20.5789459	1711455339.8905373	6	18.0	26-03-24 13:15:39.890593
16.2	0.082	250	250	2640970.0	2647685.0	2649647.0	2647329.0	3164702.0	3162870.0	3161912.0	3161111.0	4.19682388	0.451999347	20.6271644	1711455347.7377467	6	18.0	26-03-24 13:15:47.737802
16.8	0.085	250	250	3017385.0	3024849.0	3027127.0	3024636.0	3616017.0	3613785.0	3612744.0	3611776.0	4.79536374	0.516483516	20.5070669	1711455355.538046	6	18.0	26-03-24 13:15:55.538103
17.4	0.088	250	250	3394210.0	3402408.0	3405007.0	3402336.0	4067834.0	4065148.0	4064026.0	4062876.0	5.39443697	0.581019657	20.4545398	1711455363.5971677	6	18.0	26-03-24 13:16:03.597223
18.0	0.091	250	250	3771027.0	3780008.0	3782906.0	3780056.0	4519413.0	4516312.0	4515119.0	4513769.0	5.99347939	0.645525241	20.4907785	1711455371.6119304	6	18.0	26-03-24 13:16:11.611986
18.6	0.095	250	250	4147819.0	4157530.0	4160739.0	4157723.0	4970990.0	4967452.0	4966218.0	4964665.0	6.59260711	0.710025611	20.4824848	1711455379.678141	6	18.0	26-03-24 13:16:19.678199
19.199	0.098	250	250	4524247.0	4534702.0	4538219.0	4535030.0	5422008.0	5418061.0	5416716.0	5414962.0	7.19105633	0.774455827	20.4351878	1711455387.768947	6	18.0	26-03-24 13:16:27.769002
19.8	0.101	250	250	4901375.0	4912565.0	4916434.0	4913032.0	5873965.0	5869580.0	5868144.0	5866229.0	7.79060537	0.839010246	20.4612897	1711455395.6064632	6	18.0	26-03-24 13:16:35.606518
20.4	0.104	250	250	5278182.0	5290107.0	5294229.0	5290703.0	6325606.0	6320816.0	6319310.0	6317130.0	8.38959086	0.903535977	20.3743671	1711455403.4057992	6	18.0	26-03-24 13:16:43.405855
21.0	0.107	250	250	5654595.0	5667256.0	5671699.0	5668010.0	6776795.0	6771606.0	6770038.0	6767681.0	8.98800248	0.967991456	20.4167573	1711455411.2512832	6	18.0	26-03-24 13:16:51.251360
21.6	0.11	250	250	6030966.0	6044388.0	6049168.0	6045292.0	7228168.0	7222566.0	7220896.0	7218313.0	9.58646792	1.03247382	20.3688379	1711455419.2791426	6	18.0	26-03-24 13:16:59.279196
22.199	0.113	250	250	6406893.0	6421066.0	6426193.0	6422104.0	7678567.0	7672552.0	7670772.0	7667998.0	10.1841327	1.09679621	20.4327224	1711455427.1089647	6	18.0	26-03-24 13:17:07.109015
22.799	0.117	250	250	6783131.0	6798100.0	6803451.0	6799255.0	8129592.0	8123203.0	8121324.0	8118398.0	10.7823557	1.16123412	20.4096842	1711455434.9088151	6	18.0	26-03-24 13:17:14.908871
23.399	0.12	250	250	6848174.0	7486688.0	6869394.0	7488398.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3794847	9.9e+37	20.3144678	1711455442.7501671	6	18.0	26-03-24 13:17:22.750228
23.999	0.123	250	250	6839538.0	7486864.0	6860841.0	7488590.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9648157	9.9e+37	20.3202962	1711455450.7522945	6	18.0	26-03-24 13:17:30.752357
