# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
6.0	0.03	250	250	-3765703.0	-3771536.0	-3774881.0	-3774258.0	-4514179.0	-4508892.0	-4508440.0	-4505760.0	-5.98916357	-0.644996492	15.8206503	1711458793.4602342	6	29.0	26-03-24 14:13:13.460284
6.6	0.033	250	250	-3388653.0	-3393766.0	-3396794.0	-3396343.0	-4062279.0	-4057427.0	-4057036.0	-4054600.0	-5.38965338	-0.580437685	15.8842413	1711458801.4857514	6	29.0	26-03-24 14:13:21.485805
7.2	0.036	250	250	-3012124.0	-3016491.0	-3019196.0	-3018941.0	-3611057.0	-3606611.0	-3606313.0	-3604032.0	-4.7909714	-0.5159711	15.8926178	1711458809.5726063	6	29.0	26-03-24 14:13:29.572694
7.8	0.039	250	250	-2634658.0	-2638291.0	-2640691.0	-2640604.0	-3158666.0	-3154642.0	-3154420.0	-3152366.0	-4.19088865	-0.451351709	15.8187888	1711458817.6502683	6	29.0	26-03-24 14:13:37.650315
8.4	0.042	250	250	-2258199.0	-2261088.0	-2263185.0	-2263275.0	-2707525.0	-2703892.0	-2703790.0	-2701928.0	-3.59234641	-0.386891165	15.8485718	1711458825.7028117	6	29.0	26-03-24 14:13:45.702866
8.999	0.045	250	250	-1881710.0	-1883870.0	-1885665.0	-1885904.0	-2256277.0	-2253058.0	-2253028.0	-2251372.0	-2.9937691	-0.322426972	15.8774241	1711458833.7100382	6	29.0	26-03-24 14:13:53.710091
9.599	0.048	250	250	-1504847.0	-1506254.0	-1507747.0	-1508161.0	-1804616.0	-1801811.0	-1801873.0	-1800421.0	-2.39456511	-0.257901573	15.9025535	1711458841.5491304	6	29.0	26-03-24 14:14:01.549184
10.199	0.051	250	250	-1127746.0	-1128416.0	-1129598.0	-1130181.0	-1352630.0	-1350241.0	-1350364.0	-1349166.0	-1.79498872	-0.193326055	16.0409042	1711458849.5700626	6	29.0	26-03-24 14:14:09.570118
10.8	0.055	250	250	-750508.6	-750436.4	-751306.5	-752075.7	-900482.8	-898514.4	-898732.1	-897716.3	-1.19520978	-0.128731073	16.034087	1711458857.642887	6	29.0	26-03-24 14:14:17.642941
11.4	0.058	250	250	-373837.2	-373029.0	-373593.8	-374523.7	-449020.9	-447463.2	-447768.2	-446959.1	-0.596360571	-0.0642426107	16.0843458	1711458865.4755569	6	29.0	26-03-24 14:14:25.475614
12.0	0.061	250	250	3082.232	4631.24	4375.98	3279.148	2775.308	3920.016	3517.228	4146.58	0.00294702042	0.000309396663	16.1401889	1711458873.5042396	6	29.0	26-03-24 14:14:33.504298
12.599	0.064	250	250	379749.7	382023.5	382083.4	380816.5	454250.8	454974.3	454502.4	454904.1	0.601775912	0.0648022576	16.1305796	1711458881.5710497	6	29.0	26-03-24 14:14:41.571107
13.2	0.067	250	250	756736.8	759748.7	760116.8	758683.3	906146.3	906439.3	905896.8	906088.4	1.20117914	0.129360794	16.2481523	1711458889.4027052	6	29.0	26-03-24 14:14:49.402759
13.799	0.07	250	250	1133270.0	1137011.0	1137690.0	1136086.0	1357475.0	1357348.0	1356709.0	1356706.0	1.79976096	0.19383754	16.2956189	1711458897.4323967	6	29.0	26-03-24 14:14:57.432453
14.399	0.073	250	250	1510108.0	1514582.0	1515575.0	1513803.0	1809168.0	1808635.0	1807930.0	1807720.0	2.39896434	0.258369206	16.3179562	1711458905.256922	6	29.0	26-03-24 14:15:05.256970
14.999	0.076	250	250	1886638.0	1891857.0	1893142.0	1891205.0	2260541.0	2259576.0	2258780.0	2258396.0	2.99755463	0.322847474	16.3523927	1711458913.2768564	6	29.0	26-03-24 14:15:13.276904
15.599	0.079	250	250	2263935.0	2269891.0	2271499.0	2269385.0	2712820.0	2711453.0	2710575.0	2709968.0	3.59743447	0.387452928	16.3440163	1711458921.1070437	6	29.0	26-03-24 14:15:21.107125
16.2	0.082	250	250	2640780.0	2647491.0	2649404.0	2647115.0	3164560.0	3162778.0	3161813.0	3161023.0	4.19659881	0.451995829	16.3626307	1711458928.906645	6	29.0	26-03-24 14:15:28.906693
16.8	0.085	250	250	3017319.0	3024756.0	3026988.0	3024514.0	3615961.0	3613777.0	3612757.0	3611708.0	4.7952244	0.516476275	16.3765914	1711458936.754546	6	29.0	26-03-24 14:15:36.754593
17.4	0.088	250	250	3394135.0	3402310.0	3404849.0	3402221.0	4067488.0	4064856.0	4063739.0	4062538.0	5.39432535	0.580985315	16.3148618	1711458944.554657	6	29.0	26-03-24 14:15:44.554710
18.0	0.092	250	250	3770956.0	3779870.0	3782718.0	3779925.0	4519225.0	4516206.0	4514989.0	4513582.0	5.99339356	0.645526623	16.3654228	1711458952.3522627	6	29.0	26-03-24 14:15:52.352318
18.6	0.095	250	250	4147729.0	4157391.0	4160547.0	4157580.0	4970893.0	4967487.0	4966157.0	4964552.0	6.59241763	0.710046694	16.3365705	1711458960.1723084	6	29.0	26-03-24 14:16:00.172365
19.199	0.098	250	250	4524131.0	4534493.0	4537978.0	4534856.0	5422142.0	5418308.0	5416947.0	5415093.0	7.19083347	0.774517987	16.3421548	1711458968.1865976	6	29.0	26-03-24 14:16:08.186655
19.8	0.101	250	250	4901232.0	4912361.0	4916140.0	4912841.0	5874082.0	5869837.0	5868379.0	5866343.0	7.79036817	0.839062797	16.3055547	1711458976.0059915	6	29.0	26-03-24 14:16:16.006049
20.4	0.104	250	250	5278001.0	5289919.0	5293985.0	5290495.0	6325711.0	6321039.0	6319499.0	6317243.0	8.38938782	0.903572507	16.368215	1711458984.0325677	6	29.0	26-03-24 14:16:24.032669
21.0	0.107	250	250	5654533.0	5667170.0	5671551.0	5667896.0	6776912.0	6771858.0	6770240.0	6767779.0	8.98801127	0.968028995	16.3700764	1711458991.9039288	6	29.0	26-03-24 14:16:31.903983
21.599	0.11	250	250	6030844.0	6044211.0	6048915.0	6045083.0	7228113.0	7222612.0	7220928.0	7218232.0	9.58636168	1.03250626	16.4380189	1711458999.9337268	6	29.0	26-03-24 14:16:39.933781
22.199	0.113	250	250	6406853.0	6420926.0	6425961.0	6421949.0	7678978.0	7673043.0	7671248.0	7668412.0	10.1840185	1.09687856	16.4910698	1711459007.7695544	6	29.0	26-03-24 14:16:47.769603
22.799	0.117	250	250	6783054.0	6797931.0	6803202.0	6799076.0	8129903.0	8123586.0	8121713.0	8118695.0	10.7821525	1.16130835	16.5282986	1711459015.7985017	6	29.0	26-03-24 14:16:55.798555
23.399	0.12	250	250	6841831.0	7487547.0	6862963.0	7489190.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3792668	9.9e+37	16.5047284	1711459023.8501658	6	29.0	26-03-24 14:17:03.850229
23.999	0.123	250	250	6833160.0	7487742.0	6854408.0	7489398.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9647742	9.9e+37	16.6167168	1711459031.851467	6	29.0	26-03-24 14:17:11.851532
