# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	
13.198	0.067	250	250	21.6063588	1714481689.438092	1.20191224	757227.6	760248.6	760643.6	759159.1	0.129510251	907187.2	907463.6	906915.6	907147.6	20	1901.018810188102	30-04-24 14:54:55.878691
13.798	0.07	250	250	21.8898101	1714481715.9146943	1.8003572	1133631.0	1137384.0	1138114.0	1136433.0	0.193996918	1358603.0	1358444.0	1357809.0	1357851.0	20	1901.018810188102	30-04-24 14:55:22.363279
14.398	0.073	250	250	21.9092627	1714481742.4010298	2.39955268	1510496.0	1514995.0	1516044.0	1514175.0	0.258549207	1810487.0	1809873.0	1809177.0	1809043.0	20	1901.018810188102	30-04-24 14:55:48.842741
14.997	0.077	250	250	22.1185452	1714481768.8808928	2.99835473	1887111.0	1892345.0	1893710.0	1891670.0	0.323066066	2262065.0	2261030.0	2260256.0	2259920.0	20	1901.018810188102	30-04-24 14:56:15.322829
15.598	0.08	250	250	22.2632414	1714481795.3720047	3.59836832	2264500.0	2270483.0	2272174.0	2269936.0	0.387712218	2714595.0	2713134.0	2712301.0	2711722.0	20	1901.018810188102	30-04-24 14:56:41.814724
16.198	0.083	250	250	22.4776027	1714481821.8530092	4.19751331	2641336.0	2648060.0	2650081.0	2647659.0	0.452251241	3166388.0	3164485.0	3163559.0	3162838.0	20	1901.018810188102	30-04-24 14:57:08.293508
16.798	0.086	250	250	22.6958928	1714481848.330482	4.79621649	3017915.0	3025375.0	3027741.0	3025116.0	0.516752768	3617887.0	3615541.0	3614566.0	3613677.0	20	1901.018810188102	30-04-24 14:57:34.773665
17.398	0.089	250	250	22.7017381	1714481874.8136172	5.3954476	3394804.0	3403007.0	3405698.0	3402891.0	0.581294783	4069682.0	4066921.0	4065842.0	4064771.0	20	1901.018810188102	30-04-24 14:58:01.254116
17.998	0.092	250	250	22.6995341	1714481901.2914815	5.99465533	3771649.0	3780592.0	3783630.0	3780603.0	0.64583915	4521479.0	4518259.0	4517107.0	4515876.0	20	1901.018810188102	30-04-24 14:58:27.734096
18.598	0.095	250	250	22.6048587	1714481927.7830822	6.59390224	4148566.0	4158251.0	4161599.0	4158413.0	0.710357327	4973094.0	4969490.0	4968269.0	4966761.0	20	1901.018810188102	30-04-24 14:58:54.224825
19.197	0.098	250	250	22.3696075	1714481954.2622964	7.1921628	4524856.0	4535305.0	4538924.0	4535574.0	0.77479218	5424125.0	5420150.0	5418811.0	5417146.0	20	1901.018810188102	30-04-24 14:59:20.706012
19.798	0.102	250	250	22.3848438	1714481980.7442527	7.79185338	4902011.0	4913175.0	4917165.0	4913621.0	0.839342892	5876049.0	5871576.0	5870200.0	5868344.0	20	1901.018810188102	30-04-24 14:59:47.186550
20.398	0.105	250	250	22.2181077	1714482007.225384	8.39086317	5278830.0	5290716.0	5295049.0	5291307.0	0.903869624	6327693.0	6322825.0	6321385.0	6319337.0	20	1901.018810188102	30-04-24 15:00:13.667410
20.998	0.108	250	250	22.0366145	1714482033.7041411	8.98965925	5655437.0	5668072.0	5672710.0	5668810.0	0.968314405	6778819.0	6773562.0	6772023.0	6769831.0	20	1901.018810188102	30-04-24 15:00:40.147680
21.597	0.111	250	250	21.8802276	1714482060.195497	9.58812064	6031856.0	6045236.0	6050231.0	6046099.0	1.03278357	7230100.0	7224328.0	7222748.0	7220354.0	20	1901.018810188102	30-04-24 15:01:06.639938
22.197	0.114	250	250	21.6396102	1714482086.6767557	10.1860661	6407938.0	6422075.0	6427384.0	6423071.0	1.09711297	7680319.0	7674206.0	7672525.0	7669939.0	20	1901.018810188102	30-04-24 15:01:33.119333
22.797	0.118	250	250	21.4143248	1714482113.157989	10.7848184	6784510.0	6799406.0	6804994.0	6800570.0	1.16155297	8131473.0	8124895.0	8123127.0	8120392.0	20	1901.018810188102	30-04-24 15:01:59.601354
23.397	0.121	250	250	21.4398144	1714482139.639394	11.3826419	6855834.0	7485717.0	6876884.0	7487392.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	1901.018810188102	30-04-24 15:02:26.070199
23.997	0.124	250	250	21.31275	1714482166.1081374	11.9692232	6847175.0	7485950.0	6868355.0	7487588.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	1901.018810188102	30-04-24 15:02:52.537088
