# 
A2	f2	Scope_Frequency	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
1	12525289.8989899	12525289.8989899	0.06280697880696899	-24.03984193768806	-72.79152360690311	0.11797155009276791	0.3336739322307387	0.0	0.5	12525289.8989899	20-05-24 15:13:49.481746
1	12727309.09090909	12727309.09090909	0.0622683150924683	-24.114657712372562	-84.87817555888539	0.11065868334543444	0.31299002156292627	0.0	0.5	12727309.09090909	20-05-24 15:13:53.453437
1	12929328.282828284	12929328.282828284	0.06384006554442274	-23.898133515362545	-81.93593129945143	0.10246069951702198	0.28980262173441385	0.0	0.5	12929328.282828284	20-05-24 15:13:56.112095
1	13131347.474747475	13131347.474747475	0.06347346290249593	-23.948156147343003	-83.72813179630698	0.0963023138246682	0.2723840765975115	0.0	0.5	13131347.474747475	20-05-24 15:13:58.887749
1	13333366.666666666	13333366.666666666	0.06464972892990035	-23.788665834695806	-84.63463953150175	0.08893602457682905	0.25154906428019713	0.0	0.5	13333366.666666666	20-05-24 15:14:01.550774
1	13535385.858585859	13535385.858585859	0.06488547347841066	-23.75705043820485	-86.85874959542488	0.08324249056632718	0.23544531824922862	0.0	0.5	13535385.858585859	20-05-24 15:14:04.315713
1	13737405.05050505	13737405.05050505	0.06459211720912067	-23.796409597209973	-89.26630647931488	0.07752803076990905	0.21928238515776802	0.0	0.5	13737405.05050505	20-05-24 15:14:06.977600
1	13939424.242424244	13939424.242424244	0.06555554717413968	-23.667811066452977	-78.56041737356382	0.07257522822444047	0.2052737440946527	0.0	0.5	13939424.242424244	20-05-24 15:14:12.086738
1	14141443.434343435	14141443.434343435	0.06705957426253313	-23.47078416160342	-92.1188476312245	0.06646294021410988	0.18798558289197273	0.0	0.5	14141443.434343435	20-05-24 15:14:14.760908
1	14343462.626262626	14343462.626262626	0.06650844953968324	-23.542463528419574	-93.5238294276686	0.06284924322014243	0.17776450429362145	0.0	0.5	14343462.626262626	20-05-24 15:14:17.423958
1	14545481.818181818	14545481.818181818	0.06648883734826173	-23.545025224758923	-94.54492591466659	0.058653354255193545	0.16589673813273678	0.0	0.5	14545481.818181818	20-05-24 15:14:20.087169
1	14747501.01010101	14747501.01010101	0.06792677538530642	-23.359180034288144	-96.81703100675374	0.05455667775703363	0.15430958720403107	0.0	0.5	14747501.01010101	20-05-24 15:14:22.851114
1	14949520.202020204	14949520.202020204	0.0680007937324278	-23.349720360110076	-98.04419458779321	0.05092380033039119	0.14403425814963747	0.0	0.5	14949520.202020204	20-05-24 15:14:25.602377
1	15151539.393939395	15151539.393939395	0.0685629563783639	-23.278209285195338	-91.44524102919134	0.04726651629909006	0.13368989679260423	0.0	0.5	15151539.393939395	20-05-24 15:14:29.604164
1	15353558.585858585	15353558.585858585	0.06866037405781748	-23.265876697843147	-99.27566092092079	0.04453441705913469	0.12596235319481602	0.0	0.5	15353558.585858585	20-05-24 15:14:33.491632
1	15555577.777777778	15555577.777777778	0.06833670000567839	-23.30691994414508	-102.57420418444136	0.04129894546582881	0.1168110575789639	0.0	0.5	15555577.777777778	20-05-24 15:14:36.266797
