# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
6.0	0.03	250	250	-3765488.0	-3771363.0	-3774829.0	-3774137.0	-4513252.0	-4507793.0	-4507421.0	-4504880.0	-5.988805	-0.644807393	22.1498491	1711454561.2832944	6	15.999999999999998	26-03-24 13:02:41.283354
6.6	0.033	250	250	-3388360.0	-3393523.0	-3396651.0	-3396124.0	-4061065.0	-4056023.0	-4055708.0	-4053348.0	-5.3891907	-0.580219171	22.1870093	1711454569.285015	6	15.999999999999998	26-03-24 13:02:49.285073
7.2	0.036	250	250	-3011778.0	-3016194.0	-3019008.0	-3018664.0	-3609805.0	-3605164.0	-3604967.0	-3602803.0	-4.79049218	-0.515771526	22.1830241	1711454577.1040146	6	15.999999999999998	26-03-24 13:02:57.104072
7.8	0.039	250	250	-2634407.0	-2638070.0	-2640563.0	-2640389.0	-3157755.0	-3153583.0	-3153461.0	-3151473.0	-4.19049288	-0.451183519	22.2410802	1711454585.13309	6	15.999999999999998	26-03-24 13:03:05.133150
8.4	0.042	250	250	-2257878.0	-2260793.0	-2262963.0	-2262975.0	-2706551.0	-2702814.0	-2702734.0	-2700978.0	-3.59184662	-0.386733761	22.2057631	1711454592.9641428	6	15.999999999999998	26-03-24 13:03:12.964200
8.999	0.045	250	250	-1881424.0	-1883610.0	-1885449.0	-1885643.0	-2255422.0	-2252095.0	-2252106.0	-2250522.0	-2.99331338	-0.322280958	22.3277037	1711454600.995074	6	15.999999999999998	26-03-24 13:03:20.995131
9.599	0.048	250	250	-1504504.0	-1505936.0	-1507466.0	-1507845.0	-1803658.0	-1800751.0	-1800845.0	-1799467.0	-2.39409914	-0.257757448	22.3452127	1711454609.0626423	6	15.999999999999998	26-03-24 13:03:29.062701
10.2	0.051	250	250	-1127466.0	-1128146.0	-1129351.0	-1129923.0	-1351916.0	-1349453.0	-1349609.0	-1348418.0	-1.79461068	-0.193237892	22.354428	1711454616.894247	6	15.999999999999998	26-03-24 13:03:36.894303
10.801	0.054	250	250	-750291.4	-750231.0	-751113.9	-751870.5	-900029.3	-898004.5	-898242.5	-897246.2	-1.19494446	-0.128670909	22.3925097	1711454624.9226089	6	15.999999999999998	26-03-24 13:03:44.922674
11.4	0.057	250	250	-373656.1	-372848.9	-373421.6	-374355.3	-448723.7	-447128.6	-447459.9	-446635.2	-0.596037557	-0.0641860206	22.2604323	1711454632.7390625	6	15.999999999999998	26-03-24 13:03:52.739127
12.0	0.061	250	250	3281.484	4831.252	4574.052	3459.8	2947.124	4112.548	3717.448	4327.264	0.00328131471	0.000342678241	22.1950039	1711454640.7661943	6	15.999999999999998	26-03-24 13:04:00.766258
12.6	0.064	250	250	380006.6	382295.7	382354.9	381073.3	454383.0	455117.7	454642.7	455045.8	0.602216931	0.0648257641	22.1695003	1711454648.5970118	6	15.999999999999998	26-03-24 13:04:08.597073
13.2	0.067	250	250	757012.4	760042.8	760428.2	758965.6	906212.3	906491.9	905949.7	906156.9	1.20167706	0.129383765	22.0263646	1711454656.6245253	6	15.999999999999998	26-03-24 13:04:16.624588
13.799	0.07	250	250	1133535.0	1137302.0	1138008.0	1136369.0	1357398.0	1357259.0	1356673.0	1356658.0	1.80026497	0.193830389	21.9953319	1711454664.663681	6	15.999999999999998	26-03-24 13:04:24.663734
14.399	0.073	250	250	1510360.0	1514869.0	1515900.0	1514080.0	1809081.0	1808518.0	1807826.0	1807654.0	2.39939351	0.258360472	21.9778229	1711454672.673804	6	15.999999999999998	26-03-24 13:04:32.673861
14.999	0.076	250	250	1886993.0	1892242.0	1893596.0	1891597.0	2260572.0	2259578.0	2258815.0	2258446.0	2.99813861	0.322838189	21.8955079	1711454680.5066316	6	15.999999999999998	26-03-24 13:04:40.506687
15.599	0.079	250	250	2264181.0	2270182.0	2271850.0	2269660.0	2712706.0	2711267.0	2710454.0	2709869.0	3.59780572	0.387427486	21.8955079	1711454688.3065135	6	15.999999999999998	26-03-24 13:04:48.306571
16.2	0.082	250	250	2641034.0	2647770.0	2649759.0	2647410.0	3164450.0	3162587.0	3161672.0	3160879.0	4.1970002	0.451965307	21.9314474	1711454696.1507225	6	15.999999999999998	26-03-24 13:04:56.150778
16.8	0.085	250	250	3017546.0	3025019.0	3027337.0	3024797.0	3615777.0	3613496.0	3612508.0	3611507.0	4.79563049	0.516428741	21.9507994	1711454704.1789267	6	15.999999999999998	26-03-24 13:05:04.179005
17.4	0.088	250	250	3394467.0	3402685.0	3405321.0	3402596.0	4067170.0	4064446.0	4063389.0	4062218.0	5.39486334	0.580916093	22.0272861	1711454712.237527	6	15.999999999999998	26-03-24 13:05:12.237579
18.0	0.091	250	250	3771249.0	3780219.0	3783171.0	3780267.0	4518730.0	4515585.0	4514430.0	4513088.0	5.9938026	0.645424774	22.0475597	1711454720.2843187	6	15.999999999999998	26-03-24 13:05:20.284369
18.6	0.095	250	250	4148028.0	4157710.0	4161000.0	4157918.0	4970582.0	4967015.0	4965796.0	4964238.0	6.59289135	0.709969278	22.0604611	1711454728.0771563	6	15.999999999999998	26-03-24 13:05:28.077173
19.199	0.098	250	250	4524390.0	4534847.0	4538438.0	4535169.0	5421863.0	5417841.0	5416555.0	5414808.0	7.19127261	0.774434674	22.0798131	1711454736.0873106	6	15.999999999999998	26-03-24 13:05:36.087368
19.8	0.101	250	250	4901433.0	4912630.0	4916548.0	4913110.0	5873773.0	5869334.0	5867987.0	5866035.0	7.79076225	0.838993396	22.0834992	1711454743.9045002	6	15.999999999999998	26-03-24 13:05:43.904558
20.4	0.104	250	250	5278257.0	5290175.0	5294400.0	5290803.0	6325213.0	6320318.0	6318925.0	6316757.0	8.38977715	0.903467766	22.0920921	1711454751.9137635	6	15.999999999999998	26-03-24 13:05:51.913819
21.0	0.107	250	250	5654711.0	5667382.0	5671948.0	5668136.0	6776378.0	6771104.0	6769599.0	6767227.0	8.98828172	0.967933597	22.0070125	1711454759.923226	6	15.999999999999998	26-03-24 13:05:59.923280
21.6	0.11	250	250	6031158.0	6044585.0	6049457.0	6045458.0	7227766.0	7222074.0	7220481.0	7217950.0	9.58676844	1.03241856	21.9314474	1711454767.755001	6	15.999999999999998	26-03-24 13:06:07.755059
22.199	0.113	250	250	6407035.0	6421228.0	6426400.0	6422230.0	7677909.0	7671797.0	7670110.0	7667394.0	10.1844188	1.09671633	21.8521961	1711454775.7842486	6	15.999999999999998	26-03-24 13:06:15.784305
22.799	0.117	250	250	6783295.0	6798248.0	6803698.0	6799377.0	8129110.0	8122558.0	8120798.0	8117874.0	10.7825654	1.16115442	21.768038	1711454783.6008391	6	15.999999999999998	26-03-24 13:06:23.600896
23.399	0.12	250	250	6850561.0	7486318.0	6871805.0	7488020.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3797711	9.9e+37	21.8273149	1711454791.616483	6	15.999999999999998	26-03-24 13:06:31.616550
24.0	0.123	250	250	6841962.0	7486532.0	6863359.0	7488243.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9652244	9.9e+37	21.8580244	1711454799.6663404	6	15.999999999999998	26-03-24 13:06:39.666442
