# 
A1	f1	A2	f2	base_freq	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	timestamp	Delay	a	
0	0	5.333333333333333	9682913.792042341	9682913.792042341	-2.3999999999999915	0.000575439937337158	0.000575439937337158	-2.3999999999999915	0.16962310239722037	-30.48772169542604	0.0008937742338522681	1712851168	0.1	9682913.792042341	11-04-24 17:59:28.009826
0	0	5.333333333333333	10238555.182346698	10238555.182346698	-2.7999999999999963	0.000524807460249773	0.000524807460249773	-2.799999999999997	0.16198880520730022	-30.014926784655476	0.0009965688806058651	1712851174	0.1	10238555.182346698	11-04-24 17:59:34.990881
0	0	5.333333333333333	10826081.329786152	10826081.329786152	-3.999999999999986	0.00039810717055349854	0.00039810717055349854	-3.999999999999986	0.1410863513160466	-30.207971360543443	0.0009532413300293153	1712851181	0.1	10826081.329786152	11-04-24 17:59:41.971921
0	0	5.333333333333333	11447321.899600375	11447321.899600375	-5.199999999999989	0.0003019951720402024	0.0003019951720402024	-5.199999999999989	0.12288107503602871	-29.407971360543442	0.0011460481487016458	1712851188	0.1	11447321.899600375	11-04-24 17:59:48.953148
0	0	5.333333333333333	12104211.549984619	12104211.549984619	-6.799999999999997	0.0002089296130854041	0.0002089296130854041	-6.799999999999997	0.10220802636911744	-25.838150100466265	0.002607263890879231	1712851195	0.1	12104211.549984619	11-04-24 17:59:55.934118
0	0	5.333333333333333	12798795.956973633	12798795.956973633	-8.399999999999991	0.00014454397707459302	0.00014454397707459302	-8.399999999999991	0.0850129334497384	-27.475509253229294	0.0017883358167524463	1712851202	0.1	12798795.956973633	11-04-24 18:00:02.915259
0	0	5.333333333333333	13533238.185055746	13533238.185055746	-10.799999999999997	8.317637711026717e-05	8.317637711026717e-05	-10.799999999999997	0.06448890490241992	-26.473958765491826	0.0022521853204453875	1712851209	0.1	13533238.185055746	11-04-24 18:00:09.896449
0	0	5.333333333333333	14309825.423356287	14309825.423356287	-13.199999999999989	4.786300923226395e-05	4.786300923226395e-05	-13.199999999999989	0.048919837097165374	-22.80564000538839	0.005241263565524085	1712851216	0.1	14309825.423356287	11-04-24 18:00:16.877521
0	0	5.333333333333333	15130976.108368142	15130976.108368142	-16.0	2.5118864315095795e-05	2.5118864315095795e-05	-16.0	0.035439289154197064	-21.71873026653206	0.006731734411722983	1712851223	0.1	15130976.108368142	11-04-24 18:00:23.858553
0	0	5.333333333333333	15999247.455410914	15999247.455410914	-18.799999999999997	1.3182567385564081e-05	1.3182567385564081e-05	-18.799999999999997	0.02567349546279595	-23.332332997248244	0.004642658081272808	1712851230	0.1	15999247.455410914	11-04-24 18:00:30.840280
0	0	5.333333333333333	16917343.422273066	16917343.422273066	-20.39999999999999	9.120108393559117e-06	9.120108393559117e-06	-20.39999999999999	0.021354283403522484	-23.399312527828627	0.004571605507190991	1712851244	0.1	16917343.422273066	11-04-24 18:00:44.665126
0	0	5.333333333333333	17888123.12983725	17888123.12983725	-23.19999999999999	4.786300923226395e-06	4.786300923226395e-06	-23.19999999999999	0.015469810799144241	-25.355665293775047	0.002913623763860328	1712851251	0.1	17888123.12983725	11-04-24 18:00:51.646279
0	0	5.333333333333333	18914609.765912298	18914609.765912298	-26.0	2.5118864315095793e-06	2.5118864315095793e-06	-26.0	0.011206887238456493	-24.126865209800677	0.003866459620954819	1712851258	0.1	18914609.765912298	11-04-24 18:00:58.627463
0	0	5.333333333333333	20000000.0	20000000.0	-28.799999999999997	1.3182567385564076e-06	1.3182567385564076e-06	-28.799999999999997	0.008118672116043385	-23.40987050151453	0.004560505143212673	1712851265	0.1	20000000.0	11-04-24 18:01:05.607821
