# 
VDC	Amplitude	Frequency	Offset	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	Delay	
2.80293637e-05	0.0	1000000.0	5.0	0.001628181	2880.55	2608.0	1484.4	0.0007631246	1927.0	1483.1	2049.8	0.1	08-12-23 17:40:55.379845
2.42920623e-05	0.0	1000000.0	5.0	0.001599611	2887.85	2616.35	1477.3	0.0007996316	1923.8	1480.2	2054.95	0.1	08-12-23 17:40:55.586477
2.0554761e-05	0.0	1000000.0	5.0	0.001659926	2891.95	2614.1	1491.05	0.0008170915	1929.8	1485.4	2054.85	0.1	08-12-23 17:40:55.793828
2.42920623e-05	0.0	1000000.0	5.0	0.001645641	2882.8	2605.6	1490.8	0.0007789973	1919.4	1482.1	2059.55	0.1	08-12-23 17:40:55.999488
3.55039664e-05	0.0	1000000.0	5.0	0.001609134	2879.05	2609.85	1486.6	0.0007964571	1919.6	1477.5	2056.8	0.1	08-12-23 17:40:56.206801
2.0554761e-05	0.0	1000000.0	5.0	0.001628181	2888.4	2610.05	1475.45	0.0008091551	1924.7	1481.5	2045.7	0.1	08-12-23 17:40:56.413847
1.68174596e-05	0.0	1000000.0	5.0	0.001640879	2888.25	2615.15	1488.0	0.0007694737	1926.95	1478.45	2055.2	0.1	08-12-23 17:40:56.621887
3.1766665e-05	0.0	1000000.0	5.0	0.001629769	2887.3	2613.05	1486.25	0.0007567756	1930.85	1479.7	2049.6	0.1	08-12-23 17:40:56.829797
2.80293637e-05	0.0	1000000.0	5.0	0.001644054	2887.65	2607.4	1484.8	0.0007853463	1918.6	1482.15	2040.9	0.1	08-12-23 17:40:57.188887
3.92412677e-05	0.0	1000000.0	5.0	0.00160596	2883.3	2612.25	1494.5	0.0007853463	1914.25	1482.9	2049.95	0.1	08-12-23 17:40:57.511918
2.42920623e-05	0.0	1000000.0	5.0	0.001577389	2884.65	2609.85	1482.35	0.0007789973	1922.25	1479.8	2046.35	0.1	08-12-23 17:40:57.842584
2.0554761e-05	0.0	1000000.0	5.0	0.001613896	2880.1	2611.5	1489.85	0.0007583629	1922.9	1480.6	2046.9	0.1	08-12-23 17:40:58.123039
3.1766665e-05	0.0	1000000.0	5.0	0.001639292	2884.7	2608.6	1488.25	0.0008123296	1923.55	1479.9	2049.15	0.1	08-12-23 17:40:58.446342
2.42920623e-05	0.0	1000000.0	5.0	0.001618658	2882.45	2613.25	1488.65	0.0007567756	1919.3	1485.95	2046.45	0.1	08-12-23 17:40:58.809501
3.92412677e-05	0.0	1000000.0	5.0	0.001601198	2881.45	2622.05	1488.9	0.0007916953	1925.5	1480.6	2042.9	0.1	08-12-23 17:40:59.018226
3.92412677e-05	0.0	1000000.0	5.0	0.001636118	2885.65	2615.9	1490.1	0.0007583629	1933.35	1482.75	2047.8	0.1	08-12-23 17:40:59.257704
2.80293637e-05	0.0	1000000.0	5.0	0.00162342	2879.1	2616.2	1490.4	0.0007678865	1914.75	1485.95	2050.85	0.1	08-12-23 17:40:59.565434
2.0554761e-05	0.0	1000000.0	5.0	0.001636118	2885.65	2609.15	1487.15	0.000813917	1921.1	1486.1	2057.3	0.1	08-12-23 17:41:00.295627
1.68174596e-05	0.0	1000000.0	5.0	0.001629769	2885.1	2611.05	1488.15	0.0007758227	1921.45	1479.45	2054.7	0.1	08-12-23 17:41:01.000432
2.42920623e-05	0.0	1000000.0	5.0	0.001642467	2891.25	2606.65	1488.9	0.0007583629	1928.55	1485.95	2047.7	0.1	08-12-23 17:41:01.429844
2.80293637e-05	0.0	1000000.0	5.0	0.001610721	2890.45	2613.15	1479.5	0.0007774099	1922.85	1480.05	2049.35	0.1	08-12-23 17:41:02.759727
3.1766665e-05	0.0	1000000.0	5.0	0.001621832	2889.95	2620.15	1487.0	0.0007869335	1925.25	1489.3	2048.6	0.1	08-12-23 17:41:03.045232
2.0554761e-05	0.0	1000000.0	5.0	0.001628181	2884.35	2615.15	1490.65	0.0007710609	1924.6	1483.9	2048.45	0.1	08-12-23 17:41:03.353290
9.34285693e-06	0.0	1000000.0	5.0	0.001648816	2881.85	2612.5	1481.9	0.0007631246	1925.0	1480.25	2052.3	0.1	08-12-23 17:41:03.875083
3.92412677e-05	0.0	1000000.0	5.0	0.001602785	2885.7	2609.0	1489.8	0.0007631246	1921.05	1481.3	2050.95	0.1	08-12-23 17:41:04.172572
2.80293637e-05	0.0	1000000.0	5.0	0.001640879	2879.05	2616.4	1481.2	0.0007885208	1924.8	1487.75	2045.0	0.1	08-12-23 17:41:04.479435
2.42920623e-05	0.0	1000000.0	5.0	0.001601198	2878.15	2618.55	1483.6	0.0007615374	1922.2	1483.35	2050.9	0.1	08-12-23 17:41:04.690501
2.0554761e-05	0.0	1000000.0	5.0	0.001582151	2879.25	2611.55	1485.45	0.0007742354	1930.25	1479.85	2052.2	0.1	08-12-23 17:41:04.992452
3.1766665e-05	0.0	1000000.0	5.0	0.001617071	2879.5	2612.6	1486.45	0.0008155042	1921.45	1482.15	2051.6	0.1	08-12-23 17:41:05.299257
3.1766665e-05	0.0	1000000.0	5.0	0.0015885	2880.85	2611.2	1477.25	0.0007647119	1913.8	1482.6	2048.95	0.1	08-12-23 17:41:05.711653
2.80293637e-05	0.0	1000000.0	5.0	0.001621832	2882.7	2606.85	1486.85	0.0007710609	1920.3	1482.3	2048.4	0.1	08-12-23 17:41:05.921154
2.0554761e-05	0.0	1000000.0	5.0	0.001593261	2879.95	2610.85	1480.45	0.0007440776	1914.05	1486.2	2053.4	0.1	08-12-23 17:41:06.219809
2.42920623e-05	0.0	1000000.0	5.0	0.0015885	2882.95	2609.45	1482.1	0.0007662991	1926.95	1483.05	2052.25	0.1	08-12-23 17:41:06.527130
1.68174596e-05	0.0	1000000.0	5.0	0.001612309	2881.9	2612.9	1482.8	0.0007615374	1922.6	1491.3	2051.9	0.1	08-12-23 17:41:06.735241
1.68174596e-05	0.0	1000000.0	5.0	0.001607547	2876.8	2601.95	1485.55	0.0007377285	1926.05	1487.35	2051.35	0.1	08-12-23 17:41:06.969993
2.42920623e-05	0.0	1000000.0	5.0	0.001631356	2885.4	2611.65	1485.2	0.0007821718	1925.95	1490.8	2054.0	0.1	08-12-23 17:41:07.243492
2.80293637e-05	0.0	1000000.0	5.0	0.001636118	2878.95	2609.95	1479.25	0.0007853463	1932.8	1493.1	2053.1	0.1	08-12-23 17:41:07.551843
2.0554761e-05	0.0	1000000.0	5.0	0.001639292	2879.2	2611.95	1477.75	0.0007821718	1934.4	1491.3	2048.85	0.1	08-12-23 17:41:07.857258
1.30801583e-05	0.0	1000000.0	5.0	0.001663101	2880.1	2612.55	1473.45	0.0007615374	1928.5	1488.0	2054.05	0.1	08-12-23 17:41:08.166256
2.42920623e-05	0.0	1000000.0	5.0	0.001612309	2880.9	2621.65	1487.9	0.0007361412	1928.05	1484.3	2059.35	0.1	08-12-23 17:41:08.472906
3.1766665e-05	0.0	1000000.0	5.0	0.001644054	2881.6	2616.7	1482.05	0.0008012188	1921.9	1490.8	2056.15	0.1	08-12-23 17:41:08.786994
2.42920623e-05	0.0	1000000.0	5.0	0.001642467	2887.65	2613.1	1481.8	0.0007916953	1924.05	1490.25	2055.3	0.1	08-12-23 17:41:09.086923
3.1766665e-05	0.0	1000000.0	5.0	0.001629769	2889.2	2615.55	1484.25	0.0007615374	1929.9	1491.7	2054.05	0.1	08-12-23 17:41:09.313340
2.0554761e-05	0.0	1000000.0	5.0	0.001631356	2886.9	2613.15	1481.55	0.0007821718	1929.55	1492.25	2066.0	0.1	08-12-23 17:41:09.598128
2.42920623e-05	0.0	1000000.0	5.0	0.001631356	2879.6	2611.15	1482.4	0.0007774099	1925.75	1490.95	2058.4	0.1	08-12-23 17:41:09.907743
2.80293637e-05	0.0	1000000.0	5.0	0.00160596	2883.2	2617.35	1487.85	0.0007678865	1927.75	1488.5	2049.55	0.1	08-12-23 17:41:10.214559
2.80293637e-05	0.0	1000000.0	5.0	0.001629769	2886.85	2615.15	1482.35	0.0007647119	1926.8	1483.85	2059.65	0.1	08-12-23 17:41:10.520974
2.42920623e-05	0.0	1000000.0	5.0	0.001632943	2883.7	2612.45	1476.75	0.000832964	1927.15	1483.4	2053.4	0.1	08-12-23 17:41:10.729841
3.1766665e-05	0.0	1000000.0	5.0	0.001637705	2883.85	2611.05	1484.35	0.0007662991	1928.15	1481.8	2051.6	0.1	08-12-23 17:41:11.031503
2.80293637e-05	0.0	1000000.0	5.0	0.001604372	2885.3	2616.95	1476.45	0.000783759	1935.3	1492.2	2050.0	0.1	08-12-23 17:41:11.239558
2.80293637e-05	0.0	1000000.0	5.0	0.001601198	2886.7	2620.9	1479.35	0.0007821718	1922.9	1482.6	2058.6	0.1	08-12-23 17:41:11.449467
2.80293637e-05	0.0	1000000.0	5.0	0.001612309	2887.3	2613.05	1484.9	0.0007520138	1929.65	1487.55	2052.25	0.1	08-12-23 17:41:11.752936
3.55039664e-05	0.0	1000000.0	5.0	0.001628181	2879.0	2608.85	1479.55	0.0007615374	1922.65	1487.2	2057.55	0.1	08-12-23 17:41:12.057163
2.80293637e-05	0.0	1000000.0	5.0	0.001656752	2882.85	2607.9	1484.9	0.0007567756	1937.9	1483.75	2055.6	0.1	08-12-23 17:41:12.363465
2.42920623e-05	0.0	1000000.0	5.0	0.001621832	2880.8	2607.0	1487.5	0.000783759	1933.3	1489.3	2050.5	0.1	08-12-23 17:41:12.876136
2.0554761e-05	0.0	1000000.0	5.0	0.001631356	2889.7	2617.5	1495.7	0.0007583629	1926.9	1484.35	2051.75	0.1	08-12-23 17:41:13.084267
2.0554761e-05	0.0	1000000.0	5.0	0.001613896	2881.5	2608.7	1484.3	0.0007758227	1933.3	1487.05	2055.5	0.1	08-12-23 17:41:13.292711
1.30801583e-05	0.0	1000000.0	5.0	0.001663101	2883.6	2613.2	1489.25	0.0007726482	1930.15	1483.35	2053.55	0.1	08-12-23 17:41:13.498844
1.68174596e-05	0.0	1000000.0	5.0	0.001609134	2883.4	2609.65	1479.8	0.0007980443	1935.35	1490.15	2050.4	0.1	08-12-23 17:41:13.707490
1.68174596e-05	0.0	1000000.0	5.0	0.00163453	2880.9	2614.15	1483.35	0.0007932826	1934.05	1490.8	2058.25	0.1	08-12-23 17:41:13.915290
2.0554761e-05	0.0	1000000.0	5.0	0.001609134	2879.7	2614.95	1482.25	0.0007980443	1926.5	1488.4	2051.8	0.1	08-12-23 17:41:14.122916
2.0554761e-05	0.0	1000000.0	5.0	0.00160596	2886.5	2608.75	1482.85	0.0007774099	1929.35	1484.85	2058.65	0.1	08-12-23 17:41:14.332275
2.80293637e-05	0.0	1000000.0	5.0	0.001629769	2885.15	2612.95	1487.75	0.0007774099	1934.85	1487.1	2053.9	0.1	08-12-23 17:41:14.540736
2.80293637e-05	0.0	1000000.0	5.0	0.001609134	2884.4	2606.1	1475.95	0.0008028062	1931.55	1485.0	2056.95	0.1	08-12-23 17:41:14.755816
2.42920623e-05	0.0	1000000.0	5.0	0.001610721	2881.35	2605.6	1486.6	0.0007710609	1929.15	1492.0	2053.45	0.1	08-12-23 17:41:14.967262
1.68174596e-05	0.0	1000000.0	5.0	0.001628181	2877.1	2617.05	1490.2	0.0007599501	1936.55	1482.45	2052.5	0.1	08-12-23 17:41:15.179072
1.68174596e-05	0.0	1000000.0	5.0	0.001613896	2886.35	2606.05	1481.05	0.0007662991	1934.0	1485.15	2055.0	0.1	08-12-23 17:41:15.388898
2.0554761e-05	0.0	1000000.0	5.0	0.00165199	2882.65	2612.75	1484.35	0.0007440776	1924.0	1489.0	2059.75	0.1	08-12-23 17:41:15.598680
3.92412677e-05	0.0	1000000.0	5.0	0.001593261	2882.4	2610.05	1485.6	0.0007599501	1930.7	1484.05	2056.15	0.1	08-12-23 17:41:15.812171
3.55039664e-05	0.0	1000000.0	5.0	0.001618658	2876.25	2614.3	1484.65	0.0007710609	1931.85	1494.3	2052.75	0.1	08-12-23 17:41:16.021243
3.1766665e-05	0.0	1000000.0	5.0	0.001644054	2886.8	2613.25	1486.95	0.0007678865	1927.5	1498.7	2059.95	0.1	08-12-23 17:41:16.229497
3.1766665e-05	0.0	1000000.0	5.0	0.001615483	2875.9	2615.75	1479.75	0.0007393157	1931.95	1497.1	2055.05	0.1	08-12-23 17:41:16.437827
3.92412677e-05	0.0	1000000.0	5.0	0.001602785	2881.65	2609.7	1485.25	0.0007901081	1935.4	1489.65	2060.0	0.1	08-12-23 17:41:16.644974
2.80293637e-05	0.0	1000000.0	5.0	0.001613896	2882.9	2615.5	1491.7	0.0007742354	1928.55	1495.1	2054.45	0.1	08-12-23 17:41:16.852004
2.80293637e-05	0.0	1000000.0	5.0	0.001621832	2879.05	2609.9	1482.55	0.0007885208	1923.65	1485.4	2047.4	0.1	08-12-23 17:41:17.059339
2.42920623e-05	0.0	1000000.0	5.0	0.001625007	2885.95	2607.75	1475.75	0.0007710609	1931.75	1490.05	2059.15	0.1	08-12-23 17:41:17.267052
2.0554761e-05	0.0	1000000.0	5.0	0.001613896	2882.0	2605.95	1487.1	0.0007424902	1928.05	1489.6	2052.65	0.1	08-12-23 17:41:17.607075
2.42920623e-05	0.0	1000000.0	5.0	0.001632943	2874.65	2609.1	1485.2	0.0007424902	1930.2	1488.1	2051.7	0.1	08-12-23 17:41:17.811757
2.42920623e-05	0.0	1000000.0	5.0	0.001625007	2887.75	2610.75	1486.85	0.0007615374	1935.0	1497.0	2049.1	0.1	08-12-23 17:41:18.020164
2.42920623e-05	0.0	1000000.0	5.0	0.001617071	2881.8	2608.35	1488.65	0.0007424902	1932.65	1487.4	2055.5	0.1	08-12-23 17:41:18.226934
2.42920623e-05	0.0	1000000.0	5.0	0.00162342	2880.15	2616.35	1484.95	0.0008012188	1932.95	1495.05	2048.9	0.1	08-12-23 17:41:18.435648
2.42920623e-05	0.0	1000000.0	5.0	0.001629769	2883.95	2611.15	1482.35	0.0007551883	1925.3	1490.9	2047.3	0.1	08-12-23 17:41:18.643999
2.0554761e-05	0.0	1000000.0	5.0	0.001620245	2885.75	2610.8	1488.95	0.0007869335	1932.25	1489.15	2049.9	0.1	08-12-23 17:41:18.853358
2.42920623e-05	0.0	1000000.0	5.0	0.001574215	2878.75	2608.9	1484.7	0.0007916953	1926.25	1497.25	2059.9	0.1	08-12-23 17:41:19.062995
2.42920623e-05	0.0	1000000.0	5.0	0.001640879	2881.75	2614.35	1484.85	0.0007726482	1933.5	1493.4	2054.7	0.1	08-12-23 17:41:19.273970
2.42920623e-05	0.0	1000000.0	5.0	0.001655165	2885.85	2617.7	1486.0	0.0007504265	1932.4	1490.45	2055.6	0.1	08-12-23 17:41:19.481979
1.68174596e-05	0.0	1000000.0	5.0	0.00165199	2876.0	2614.95	1480.3	0.0007726482	1930.85	1485.05	2057.3	0.1	08-12-23 17:41:19.690294
1.86825423e-06	0.0	1000000.0	5.0	0.001642467	2878.9	2617.3	1488.6	0.0007694737	1925.95	1486.35	2056.9	0.1	08-12-23 17:41:19.899187
1.68174596e-05	0.0	1000000.0	5.0	0.00163453	2878.3	2616.1	1486.05	0.0007805845	1933.95	1488.2	2053.4	0.1	08-12-23 17:41:20.108354
1.30801583e-05	0.0	1000000.0	5.0	0.001626594	2878.2	2616.6	1483.0	0.0007805845	1922.5	1486.15	2056.4	0.1	08-12-23 17:41:20.317821
-9.34364982e-06	0.0	1000000.0	5.0	0.001610721	2878.0	2611.7	1486.45	0.0007424902	1929.15	1489.2	2053.45	0.1	08-12-23 17:41:20.527665
-6.16658687e-05	0.0	1000000.0	5.0	0.001613896	2881.2	2607.15	1487.0	0.0007885208	1928.0	1481.95	2046.9	0.1	08-12-23 17:41:20.736318
-1.30809512e-05	0.0	1000000.0	5.0	0.001612309	2887.1	2610.8	1485.25	0.0007710609	1924.4	1491.05	2048.2	0.1	08-12-23 17:41:20.944962
5.04531718e-05	0.0	1000000.0	5.0	0.001607547	2881.45	2605.05	1490.0	0.0007647119	1922.8	1485.2	2058.0	0.1	08-12-23 17:41:21.153938
-5.79285674e-05	0.0	1000000.0	5.0	0.001645641	2881.7	2603.6	1489.7	0.0007662991	1932.15	1487.4	2058.65	0.1	08-12-23 17:41:21.364532
-4.2979362e-05	0.0	1000000.0	5.0	0.001656752	2884.05	2603.65	1483.5	0.0007647119	1931.05	1486.0	2050.1	0.1	08-12-23 17:41:21.574830
5.04531718e-05	0.0	1000000.0	5.0	0.00162342	2879.95	2615.15	1487.35	0.0007853463	1925.35	1488.5	2058.85	0.1	08-12-23 17:41:21.783234
2.42920623e-05	0.0	1000000.0	5.0	0.001642467	2885.2	2607.45	1493.9	0.0007647119	1929.0	1484.7	2055.9	0.1	08-12-23 17:41:22.090841
1.68174596e-05	0.0	1000000.0	5.0	0.0015885	2877.25	2614.35	1478.15	0.0007710609	1934.75	1489.95	2051.45	0.1	08-12-23 17:41:22.339963
2.80293637e-05	0.0	1000000.0	5.0	0.001626594	2882.1	2620.7	1480.05	0.0007789973	1931.15	1479.15	2061.15	0.1	08-12-23 17:41:22.605529
2.42920623e-05	0.0	1000000.0	5.0	0.001610721	2878.6	2615.25	1479.45	0.0007647119	1929.65	1483.95	2049.9	0.1	08-12-23 17:41:22.912555
1.30801583e-05	0.0	1000000.0	5.0	0.00160596	2881.75	2610.75	1485.4	0.0007710609	1930.35	1486.3	2056.95	0.1	08-12-23 17:41:23.219386
3.1766665e-05	0.0	1000000.0	5.0	0.001599611	2881.65	2609.3	1490.0	0.0007647119	1924.95	1491.05	2047.9	0.1	08-12-23 17:41:23.526242
6.54023772e-05	0.0	1000000.0	5.0	0.001607547	2883.5	2614.75	1480.8	0.0007774099	1928.95	1488.2	2053.95	0.1	08-12-23 17:41:23.834252
8.78261853e-05	0.0	1000000.0	5.0	0.001620245	2875.35	2608.8	1482.65	0.0008266151	1930.25	1486.15	2058.3	0.1	08-12-23 17:41:24.043566
0.000125199199	0.0	1000000.0	5.0	0.001655165	2871.2	2611.25	1481.5	0.0007869335	1927.15	1490.05	2050.0	0.1	08-12-23 17:41:24.346316
4.67158704e-05	0.0	1000000.0	5.0	0.001615483	2873.05	2615.8	1485.1	0.0007758227	1924.75	1492.2	2053.2	0.1	08-12-23 17:41:24.556669
5.60555558e-06	0.0	1000000.0	5.0	0.001621832	2877.9	2615.4	1484.7	0.0007853463	1924.05	1489.4	2053.8	0.1	08-12-23 17:41:24.856947
1.30801583e-05	0.0	1000000.0	5.0	0.001590087	2884.05	2613.45	1489.05	0.0007805845	1930.6	1488.8	2062.1	0.1	08-12-23 17:41:25.165339
4.67158704e-05	0.0	1000000.0	5.0	0.001637705	2880.65	2610.5	1491.95	0.0008012188	1924.2	1488.6	2056.95	0.1	08-12-23 17:41:25.473305
2.0554761e-05	0.0	1000000.0	5.0	0.001548818	2881.65	2604.55	1482.5	0.0007726482	1924.3	1489.9	2053.5	0.1	08-12-23 17:41:25.780052
2.80293637e-05	0.0	1000000.0	5.0	0.001613896	2881.45	2613.65	1488.35	0.0007964571	1934.05	1485.35	2056.75	0.1	08-12-23 17:41:26.086686
2.42920623e-05	0.0	1000000.0	5.0	0.00163453	2879.3	2611.65	1487.6	0.0008075679	1930.7	1491.45	2059.2	0.1	08-12-23 17:41:26.392550
2.42920623e-05	0.0	1000000.0	5.0	0.001617071	2879.0	2612.15	1484.9	0.0007742354	1932.7	1490.9	2052.7	0.1	08-12-23 17:41:26.599828
1.68174596e-05	0.0	1000000.0	5.0	0.001617071	2878.0	2614.6	1485.4	0.0007758227	1931.2	1489.15	2057.8	0.1	08-12-23 17:41:26.806395
2.42920623e-05	0.0	1000000.0	5.0	0.00162342	2880.2	2613.45	1478.8	0.0008456621	1932.3	1488.2	2052.15	0.1	08-12-23 17:41:27.057917
1.68174596e-05	0.0	1000000.0	5.0	0.001667863	2885.3	2613.2	1479.05	0.0008170915	1930.8	1489.75	2051.0	0.1	08-12-23 17:41:27.315368
2.42920623e-05	0.0	1000000.0	5.0	0.001609134	2886.9	2614.15	1479.7	0.0007805845	1936.4	1489.1	2054.55	0.1	08-12-23 17:41:27.524390
2.80293637e-05	0.0	1000000.0	5.0	0.001582151	2885.45	2615.5	1485.25	0.000813917	1929.65	1487.85	2055.55	0.1	08-12-23 17:41:27.923881
2.0554761e-05	0.0	1000000.0	5.0	0.00165199	2883.0	2609.1	1482.4	0.0008091551	1931.3	1482.5	2054.4	0.1	08-12-23 17:41:28.346001
2.80293637e-05	0.0	1000000.0	5.0	0.001621832	2881.6	2613.5	1486.2	0.0008218532	1928.55	1483.35	2061.15	0.1	08-12-23 17:41:28.555614
2.42920623e-05	0.0	1000000.0	5.0	0.00160596	2878.25	2617.0	1488.2	0.0008075679	1927.55	1485.8	2047.35	0.1	08-12-23 17:41:28.856716
2.0554761e-05	0.0	1000000.0	5.0	0.001586912	2881.45	2613.95	1484.85	0.0008059807	1935.25	1492.0	2051.95	0.1	08-12-23 17:41:29.069677
1.30801583e-05	0.0	1000000.0	5.0	0.001609134	2880.4	2614.5	1489.8	0.0007726482	1928.5	1490.25	2054.25	0.1	08-12-23 17:41:29.361221
1.30801583e-05	0.0	1000000.0	5.0	0.001604372	2880.55	2616.8	1479.05	0.0007901081	1918.2	1490.5	2054.45	0.1	08-12-23 17:41:29.667976
1.86825423e-06	0.0	1000000.0	5.0	0.001609134	2881.05	2608.35	1480.6	0.0007520138	1929.6	1483.45	2053.05	0.1	08-12-23 17:41:29.977485
2.0554761e-05	0.0	1000000.0	5.0	0.001620245	2874.8	2609.55	1478.35	0.0007742354	1928.2	1486.4	2056.35	0.1	08-12-23 17:41:30.284611
3.1766665e-05	0.0	1000000.0	5.0	0.001636118	2878.0	2610.25	1478.85	0.0007758227	1919.25	1478.65	2047.55	0.1	08-12-23 17:41:30.591568
2.80293637e-05	0.0	1000000.0	5.0	0.001631356	2881.1	2607.8	1483.0	0.0007901081	1925.9	1488.2	2055.9	0.1	08-12-23 17:41:30.912362
3.55039664e-05	0.0	1000000.0	5.0	0.001621832	2880.95	2607.1	1485.95	0.0007504265	1923.95	1482.15	2057.35	0.1	08-12-23 17:41:31.119407
1.68174596e-05	0.0	1000000.0	5.0	0.001644054	2881.05	2606.55	1479.45	0.000813917	1930.5	1484.05	2053.8	0.1	08-12-23 17:41:31.859770
2.0554761e-05	0.0	1000000.0	5.0	0.001617071	2876.15	2610.2	1477.65	0.0007583629	1936.8	1489.25	2058.25	0.1	08-12-23 17:41:32.127522
2.42920623e-05	0.0	1000000.0	5.0	0.001613896	2878.0	2617.35	1488.3	0.0007678865	1923.5	1484.8	2054.15	0.1	08-12-23 17:41:32.338376
2.42920623e-05	0.0	1000000.0	5.0	0.00160596	2881.0	2612.5	1478.6	0.0007520138	1926.7	1484.5	2057.6	0.1	08-12-23 17:41:32.546379
2.0554761e-05	0.0	1000000.0	5.0	0.001629769	2880.45	2613.3	1483.05	0.0007710609	1933.05	1489.55	2052.9	0.1	08-12-23 17:41:32.756015
2.0554761e-05	0.0	1000000.0	5.0	0.001585325	2885.45	2615.45	1478.65	0.0007948698	1929.15	1494.85	2053.55	0.1	08-12-23 17:41:32.966316
2.42920623e-05	0.0	1000000.0	5.0	0.001582151	2878.25	2607.1	1475.0	0.0007774099	1925.75	1486.05	2051.5	0.1	08-12-23 17:41:33.282517
2.80293637e-05	0.0	1000000.0	5.0	0.001596436	2875.6	2609.9	1478.6	0.0007361412	1918.9	1484.95	2054.8	0.1	08-12-23 17:41:33.492605
2.42920623e-05	0.0	1000000.0	5.0	0.00160596	2886.75	2609.45	1480.4	0.0007774099	1923.25	1485.8	2062.2	0.1	08-12-23 17:41:33.699364
2.80293637e-05	0.0	1000000.0	5.0	0.001620245	2877.8	2615.6	1482.3	0.000753601	1922.35	1489.85	2055.05	0.1	08-12-23 17:41:33.910178
2.0554761e-05	0.0	1000000.0	5.0	0.001642467	2879.5	2617.95	1484.4	0.000783759	1928.2	1483.3	2054.55	0.1	08-12-23 17:41:34.121567
1.68174596e-05	0.0	1000000.0	5.0	0.001612309	2874.65	2610.75	1479.3	0.0007742354	1932.3	1488.35	2057.55	0.1	08-12-23 17:41:34.332274
2.42920623e-05	0.0	1000000.0	5.0	0.001620245	2881.1	2620.7	1481.85	0.0008091551	1926.8	1486.05	2063.3	0.1	08-12-23 17:41:34.543104
3.55039664e-05	0.0	1000000.0	5.0	0.001594849	2880.15	2615.55	1481.05	0.0007885208	1924.5	1493.55	2058.95	0.1	08-12-23 17:41:34.754835
2.80293637e-05	0.0	1000000.0	5.0	0.00165199	2884.85	2613.25	1482.7	0.0007996316	1932.3	1488.5	2055.7	0.1	08-12-23 17:41:34.967743
1.68174596e-05	0.0	1000000.0	5.0	0.001586912	2875.55	2615.7	1483.9	0.0007456648	1924.6	1487.65	2057.5	0.1	08-12-23 17:41:35.307038
9.34285693e-06	0.0	1000000.0	5.0	0.001645641	2886.85	2606.35	1482.8	0.0007885208	1931.05	1487.75	2057.2	0.1	08-12-23 17:41:35.608964
2.42920623e-05	0.0	1000000.0	5.0	0.001631356	2880.3	2606.8	1485.8	0.0007631246	1925.0	1487.05	2064.6	0.1	08-12-23 17:41:35.917906
2.80293637e-05	0.0	1000000.0	5.0	0.00163453	2888.3	2613.2	1487.35	0.0007885208	1928.45	1493.25	2054.55	0.1	08-12-23 17:41:36.225777
3.1766665e-05	0.0	1000000.0	5.0	0.0015885	2879.55	2610.0	1484.75	0.0007901081	1922.75	1493.4	2055.65	0.1	08-12-23 17:41:36.437170
3.55039664e-05	0.0	1000000.0	5.0	0.001672625	2878.2	2614.7	1484.15	0.0007885208	1928.8	1489.3	2062.9	0.1	08-12-23 17:41:36.647341
2.42920623e-05	0.0	1000000.0	5.0	0.001636118	2879.2	2606.6	1484.85	0.0008155042	1933.45	1497.25	2059.75	0.1	08-12-23 17:41:36.858086
2.0554761e-05	0.0	1000000.0	5.0	0.001617071	2885.25	2609.9	1483.8	0.000734554	1932.45	1499.55	2057.75	0.1	08-12-23 17:41:37.068389
2.0554761e-05	0.0	1000000.0	5.0	0.001602785	2870.95	2612.45	1480.05	0.0007710609	1930.3	1496.5	2055.9	0.1	08-12-23 17:41:37.276783
2.42920623e-05	0.0	1000000.0	5.0	0.001617071	2876.15	2614.25	1480.8	0.000753601	1925.1	1491.75	2056.55	0.1	08-12-23 17:41:37.554064
1.30801583e-05	0.0	1000000.0	5.0	0.00160596	2873.6	2608.5	1469.25	0.0007789973	1923.3	1499.15	2060.0	0.1	08-12-23 17:41:37.761948
2.80293637e-05	0.0	1000000.0	5.0	0.001617071	2881.3	2618.25	1483.3	0.0007678865	1926.45	1497.1	2055.85	0.1	08-12-23 17:41:38.067134
3.1766665e-05	0.0	1000000.0	5.0	0.001632943	2884.65	2614.7	1481.1	0.0007647119	1919.3	1491.15	2068.3	0.1	08-12-23 17:41:38.375608
2.0554761e-05	0.0	1000000.0	5.0	0.001625007	2877.3	2611.65	1484.5	0.0008059807	1923.3	1483.4	2054.8	0.1	08-12-23 17:41:38.678522
2.42920623e-05	0.0	1000000.0	5.0	0.001620245	2883.4	2601.2	1481.75	0.0007869335	1935.65	1487.05	2053.6	0.1	08-12-23 17:41:38.894415
3.1766665e-05	0.0	1000000.0	5.0	0.001640879	2882.35	2612.6	1483.25	0.0008012188	1924.55	1492.7	2050.95	0.1	08-12-23 17:41:39.192096
3.1766665e-05	0.0	1000000.0	5.0	0.001653577	2881.85	2609.85	1479.75	0.000783759	1926.75	1492.05	2055.05	0.1	08-12-23 17:41:39.400915
2.0554761e-05	0.0	1000000.0	5.0	0.001647228	2883.45	2605.45	1486.95	0.0008424876	1930.9	1489.1	2049.35	0.1	08-12-23 17:41:39.704910
5.60555558e-06	0.0	1000000.0	5.0	0.001598023	2884.15	2610.0	1476.3	0.0007980443	1927.45	1485.85	2050.6	0.1	08-12-23 17:41:40.010725
