# 
VDC	Voltage 1	Current 1	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	Delay	
11.9617816	23.999	0.123	10.88354	7486390.0	6879364.0	7487928.0	11.88097	6885610.0	7479320.0	7477710.0	0.0	11-12-23 12:49:06.332175
11.9617974	23.999	0.123	10.88352	7486450.0	6879390.0	7487963.0	11.8809	6885536.0	7479284.0	7477727.0	0.0	11-12-23 12:49:06.856434
11.9617992	23.999	0.123	10.88348	7486437.0	6879442.0	7487984.0	11.88085	6885602.0	7479270.0	7477690.0	0.0	11-12-23 12:49:07.495817
11.9617827	23.999	0.123	10.88338	7486435.0	6879461.0	7487970.0	11.88094	6885538.0	7479274.0	7477723.0	0.0	11-12-23 12:49:08.109447
11.9617508	23.999	0.123	10.88348	7486412.0	6879442.0	7487969.0	11.88084	6885509.0	7479290.0	7477731.0	0.0	11-12-23 12:49:08.648628
11.9617213	23.999	0.123	10.88359	7486454.0	6879469.0	7487997.0	11.88087	6885453.0	7479276.0	7477731.0	0.0	11-12-23 12:49:09.243476
11.9617208	23.999	0.123	10.88364	7486412.0	6879398.0	7487953.0	11.88095	6885476.0	7479301.0	7477721.0	0.0	11-12-23 12:49:09.972526
11.9616733	23.999	0.123	10.88368	7486453.0	6879378.0	7487966.0	11.88083	6885426.0	7479344.0	7477768.0	0.0	11-12-23 12:49:10.566362
11.9616479	23.999	0.123	10.88359	7486444.0	6879421.0	7487959.0	11.88084	6885400.0	7479317.0	7477739.0	0.0	11-12-23 12:49:11.165759
11.961653	23.999	0.123	10.88363	7486438.0	6879428.0	7487982.0	11.88097	6885462.0	7479318.0	7477746.0	0.0	11-12-23 12:49:11.688526
11.9616644	23.999	0.123	10.88367	7486472.0	6879447.0	7487966.0	11.88083	6885371.0	7479310.0	7477744.0	0.0	11-12-23 12:49:12.211425
11.9616041	23.999	0.123	10.88363	7486492.0	6879483.0	7487981.0	11.88097	6885353.0	7479303.0	7477748.0	0.0	11-12-23 12:49:12.738081
11.961561	23.999	0.123	10.88377	7486410.0	6879443.0	7487967.0	11.88082	6885406.0	7479343.0	7477761.0	0.0	11-12-23 12:49:13.333748
11.9615416	23.999	0.123	10.88358	7486432.0	6879467.0	7487958.0	11.88085	6885317.0	7479355.0	7477768.0	0.0	11-12-23 12:49:13.945218
11.9615292	23.999	0.123	10.88358	7486458.0	6879450.0	7487960.0	11.88103	6885240.0	7479332.0	7477767.0	0.0	11-12-23 12:49:14.565641
11.9615122	23.999	0.123	10.88367	7486423.0	6879446.0	7487938.0	11.881	6885259.0	7479371.0	7477798.0	0.0	11-12-23 12:49:15.201611
11.9615153	23.999	0.123	10.88375	7486451.0	6879494.0	7487958.0	11.88106	6885308.0	7479408.0	7477830.0	0.0	11-12-23 12:49:15.727127
11.9614576	23.999	0.123	10.88373	7486447.0	6879495.0	7487953.0	11.88121	6885266.0	7479400.0	7477801.0	0.0	11-12-23 12:49:16.254329
11.9614622	23.999	0.123	10.88361	7486434.0	6879456.0	7487933.0	11.88103	6885272.0	7479333.0	7477796.0	0.0	11-12-23 12:49:16.778978
11.9614065	23.999	0.123	10.88372	7486422.0	6879444.0	7487964.0	11.88107	6885226.0	7479354.0	7477783.0	0.0	11-12-23 12:49:17.426451
11.9613601	23.999	0.123	10.88361	7486434.0	6879490.0	7487983.0	11.88094	6885186.0	7479390.0	7477782.0	0.0	11-12-23 12:49:18.047960
11.9613795	23.999	0.123	10.88377	7486450.0	6879486.0	7487978.0	11.88096	6885115.0	7479358.0	7477750.0	0.0	11-12-23 12:49:18.656620
11.9614021	23.999	0.123	10.88359	7486444.0	6879477.0	7487980.0	11.88113	6885172.0	7479364.0	7477791.0	0.0	11-12-23 12:49:19.271536
11.9613907	23.999	0.123	10.88359	7486407.0	6879498.0	7487978.0	11.88105	6885090.0	7479350.0	7477785.0	0.0	11-12-23 12:49:19.886206
11.9613855	23.999	0.123	10.88364	7486404.0	6879455.0	7487976.0	11.88091	6885114.0	7479364.0	7477822.0	0.0	11-12-23 12:49:20.502388
11.9613465	23.999	0.123	10.88375	7486411.0	6879482.0	7487966.0	11.88115	6885081.0	7479366.0	7477802.0	0.0	11-12-23 12:49:21.114859
11.9613033	23.999	0.123	10.88378	7486437.0	6879471.0	7487954.0	11.88116	6885137.0	7479391.0	7477852.0	0.0	11-12-23 12:49:21.671054
11.9612456	23.999	0.123	10.88376	7486423.0	6879466.0	7487968.0	11.88107	6885058.0	7479384.0	7477819.0	0.0	11-12-23 12:49:22.193340
11.9612308	23.999	0.123	10.8834	7486391.0	6879475.0	7487958.0	11.88106	6885007.0	7479391.0	7477851.0	0.0	11-12-23 12:49:22.719813
11.9612522	23.999	0.123	10.8839	7486422.0	6879474.0	7487954.0	11.88113	6884970.0	7479390.0	7477830.0	0.0	11-12-23 12:49:23.266760
11.9612109	23.999	0.123	10.88375	7486417.0	6879441.0	7487951.0	11.88116	6884990.0	7479421.0	7477834.0	0.0	11-12-23 12:49:23.982526
11.9612077	23.999	0.123	10.88376	7486374.0	6879460.0	7487910.0	11.88109	6884998.0	7479390.0	7477844.0	0.0	11-12-23 12:49:24.596266
11.961163	23.999	0.123	10.88377	7486410.0	6879470.0	7487923.0	11.88113	6884962.0	7479396.0	7477854.0	0.0	11-12-23 12:49:25.121557
11.9611417	23.999	0.123	10.88365	7486398.0	6879440.0	7487929.0	11.88104	6884965.0	7479428.0	7477850.0	0.0	11-12-23 12:49:25.645011
11.9612009	23.999	0.123	10.88365	7486411.0	6879486.0	7487931.0	11.88101	6884977.0	7479433.0	7477874.0	0.0	11-12-23 12:49:26.169600
11.9611621	23.999	0.123	10.88387	7486402.0	6879486.0	7487951.0	11.88107	6884931.0	7479405.0	7477873.0	0.0	11-12-23 12:49:26.713721
11.9611636	23.999	0.123	10.88382	7486420.0	6879474.0	7487950.0	11.8812	6884886.0	7479422.0	7477864.0	0.0	11-12-23 12:49:27.259730
11.9611546	23.999	0.123	10.88367	7486366.0	6879458.0	7487949.0	11.88119	6884871.0	7479437.0	7477904.0	0.0	11-12-23 12:49:27.874273
11.9611556	23.999	0.123	10.88364	7486399.0	6879466.0	7487928.0	11.88108	6884881.0	7479409.0	7477866.0	0.0	11-12-23 12:49:28.488435
11.9611579	23.999	0.123	10.88356	7486373.0	6879448.0	7487926.0	11.88112	6884825.0	7479413.0	7477867.0	0.0	11-12-23 12:49:29.079074
11.9610789	23.999	0.123	10.88383	7486418.0	6879506.0	7487976.0	11.88125	6884773.0	7479429.0	7477886.0	0.0	11-12-23 12:49:29.810067
11.9610823	23.999	0.123	10.88372	7486358.0	6879506.0	7487979.0	11.88101	6884809.0	7479443.0	7477894.0	0.0	11-12-23 12:49:30.432995
11.961062	23.999	0.123	10.88399	7486395.0	6879482.0	7487973.0	11.88118	6884688.0	7479415.0	7477894.0	0.0	11-12-23 12:49:31.015116
11.961066	23.999	0.123	10.88378	7486394.0	6879489.0	7487946.0	11.88113	6884704.0	7479440.0	7477890.0	0.0	11-12-23 12:49:31.559896
11.9610314	23.999	0.123	10.88376	7486414.0	6879486.0	7487946.0	11.88112	6884669.0	7479465.0	7477902.0	0.0	11-12-23 12:49:32.109402
11.9609881	23.999	0.123	10.88376	7486399.0	6879491.0	7487930.0	11.88102	6884585.0	7479454.0	7477926.0	0.0	11-12-23 12:49:32.635002
11.9609966	23.999	0.123	10.88417	7486458.0	6879503.0	7487982.0	11.88124	6884598.0	7479476.0	7477907.0	0.0	11-12-23 12:49:33.183534
11.9609996	23.999	0.123	10.88385	7486449.0	6879498.0	7488013.0	11.88121	6884559.0	7479463.0	7477945.0	0.0	11-12-23 12:49:33.710406
11.9609806	23.999	0.123	10.88388	7486434.0	6879505.0	7487974.0	11.8812	6884624.0	7479467.0	7477950.0	0.0	11-12-23 12:49:34.233473
11.9610076	23.999	0.123	10.88395	7486439.0	6879520.0	7487992.0	11.8811	6884618.0	7479484.0	7477918.0	0.0	11-12-23 12:49:34.836320
11.9609582	23.999	0.123	10.88387	7486441.0	6879514.0	7487986.0	11.88106	6884526.0	7479498.0	7477902.0	0.0	11-12-23 12:49:35.393941
11.9609541	23.999	0.123	10.88389	7486418.0	6879460.0	7487942.0	11.88129	6884639.0	7479521.0	7477955.0	0.0	11-12-23 12:49:35.951198
11.9609595	23.999	0.123	10.88387	7486400.0	6879493.0	7487963.0	11.88124	6884573.0	7479518.0	7477966.0	0.0	11-12-23 12:49:36.474999
11.9609422	23.999	0.123	10.88387	7486413.0	6879427.0	7487938.0	11.88133	6884582.0	7479498.0	7477968.0	0.0	11-12-23 12:49:36.998823
11.9609318	23.999	0.123	10.88399	7486414.0	6879456.0	7487972.0	11.88127	6884567.0	7479488.0	7477950.0	0.0	11-12-23 12:49:37.601066
11.9609422	23.999	0.123	10.88399	7486445.0	6879500.0	7487946.0	11.88126	6884495.0	7479497.0	7477971.0	0.0	11-12-23 12:49:38.216089
11.9609021	23.999	0.123	10.88377	7486450.0	6879522.0	7487970.0	11.8812	6884436.0	7479501.0	7477979.0	0.0	11-12-23 12:49:38.738054
11.9608997	23.999	0.123	10.88377	7486417.0	6879502.0	7487941.0	11.88118	6884442.0	7479502.0	7477974.0	0.0	11-12-23 12:49:39.341074
11.9608643	23.999	0.123	10.88363	7486415.0	6879487.0	7487937.0	11.88115	6884498.0	7479518.0	7477974.0	0.0	11-12-23 12:49:39.955716
11.9608288	23.999	0.123	10.88413	7486414.0	6879512.0	7487948.0	11.88129	6884494.0	7479512.0	7477968.0	0.0	11-12-23 12:49:40.570046
11.9608136	23.999	0.123	10.8838	7486433.0	6879510.0	7487952.0	11.88123	6884464.0	7479528.0	7478018.0	0.0	11-12-23 12:49:41.182193
11.9608103	23.999	0.123	10.88389	7486448.0	6879508.0	7487940.0	11.88118	6884434.0	7479536.0	7478009.0	0.0	11-12-23 12:49:41.707664
11.9607812	23.999	0.123	10.88372	7486419.0	6879549.0	7487958.0	11.88111	6884358.0	7479540.0	7477995.0	0.0	11-12-23 12:49:42.231543
11.9608263	23.999	0.123	10.88398	7486423.0	6879515.0	7487960.0	11.88121	6884401.0	7479523.0	7477958.0	0.0	11-12-23 12:49:42.756178
11.9608435	23.999	0.123	10.88402	7486422.0	6879527.0	7487992.0	11.88116	6884355.0	7479531.0	7477980.0	0.0	11-12-23 12:49:43.336871
11.9608225	23.999	0.123	10.88397	7486462.0	6879502.0	7487961.0	11.88116	6884365.0	7479576.0	7477998.0	0.0	11-12-23 12:49:43.948158
11.9607737	23.999	0.123	10.88404	7486432.0	6879505.0	7487982.0	11.88139	6884344.0	7479563.0	7477999.0	0.0	11-12-23 12:49:44.565332
11.960732	23.999	0.123	10.88395	7486438.0	6879509.0	7487994.0	11.88133	6884291.0	7479577.0	7478036.0	0.0	11-12-23 12:49:45.088743
11.9607234	23.999	0.123	10.88383	7486426.0	6879530.0	7487994.0	11.88125	6884289.0	7479547.0	7478014.0	0.0	11-12-23 12:49:45.649500
11.9607494	23.999	0.123	10.88388	7486431.0	6879530.0	7487970.0	11.88119	6884280.0	7479571.0	7478010.0	0.0	11-12-23 12:49:46.175079
11.960731	23.999	0.123	10.88401	7486446.0	6879515.0	7487985.0	11.88125	6884308.0	7479563.0	7478060.0	0.0	11-12-23 12:49:46.700424
11.960655	23.999	0.123	10.88404	7486482.0	6879554.0	7487988.0	11.88138	6884276.0	7479609.0	7478063.0	0.0	11-12-23 12:49:47.329210
11.9606034	23.999	0.123	10.88407	7486445.0	6879471.0	7487972.0	11.88119	6884200.0	7479578.0	7478027.0	0.0	11-12-23 12:49:47.942840
11.9605966	23.999	0.123	10.88408	7486464.0	6879502.0	7487975.0	11.88126	6884162.0	7479604.0	7478045.0	0.0	11-12-23 12:49:48.464378
11.9606288	23.999	0.123	10.88385	7486421.0	6879531.0	7487966.0	11.88139	6884110.0	7479582.0	7478050.0	0.0	11-12-23 12:49:49.084719
11.9606211	23.999	0.123	10.88369	7486425.0	6879493.0	7487954.0	11.88126	6884166.0	7479603.0	7478052.0	0.0	11-12-23 12:49:49.614464
11.9606105	23.999	0.123	10.88381	7486394.0	6879510.0	7487988.0	11.8812	6884106.0	7479584.0	7478027.0	0.0	11-12-23 12:49:50.139055
11.9605881	23.999	0.123	10.88391	7486412.0	6879536.0	7487978.0	11.8814	6884113.0	7479588.0	7478058.0	0.0	11-12-23 12:49:50.687029
11.960576	23.999	0.123	10.88389	7486380.0	6879474.0	7487934.0	11.8814	6884102.0	7479613.0	7478082.0	0.0	11-12-23 12:49:51.211658
11.9605237	23.999	0.123	10.8838	7486376.0	6879496.0	7487946.0	11.88131	6884114.0	7479630.0	7478086.0	0.0	11-12-23 12:49:51.759883
11.9604922	23.999	0.123	10.88391	7486382.0	6879474.0	7487938.0	11.88129	6884084.0	7479637.0	7478082.0	0.0	11-12-23 12:49:52.284031
11.9604873	23.999	0.123	10.88385	7486380.0	6879489.0	7487923.0	11.88132	6884003.0	7479634.0	7478067.0	0.0	11-12-23 12:49:52.812527
11.9604443	23.999	0.123	10.88391	7486334.0	6879447.0	7487897.0	11.88135	6884021.0	7479654.0	7478117.0	0.0	11-12-23 12:49:53.369619
11.9604526	23.999	0.123	10.88376	7486351.0	6879452.0	7487915.0	11.88148	6884011.0	7479639.0	7478080.0	0.0	11-12-23 12:49:53.983443
11.9604143	23.999	0.123	10.88376	7486334.0	6879432.0	7487901.0	11.88135	6883954.0	7479651.0	7478089.0	0.0	11-12-23 12:49:54.602461
11.9603804	23.999	0.123	10.88389	7486361.0	6879492.0	7487909.0	11.88145	6883911.0	7479634.0	7478094.0	0.0	11-12-23 12:49:55.221664
11.9603529	23.999	0.123	10.88395	7486377.0	6879480.0	7487934.0	11.88143	6883993.0	7479632.0	7478131.0	0.0	11-12-23 12:49:55.775840
11.9603502	23.999	0.123	10.88398	7486387.0	6879456.0	7487931.0	11.88152	6883998.0	7479656.0	7478139.0	0.0	11-12-23 12:49:56.299631
11.9603689	23.999	0.123	10.88399	7486404.0	6879494.0	7487925.0	11.88141	6883915.0	7479608.0	7478101.0	0.0	11-12-23 12:49:56.821742
11.9603529	23.999	0.123	10.88381	7486368.0	6879447.0	7487916.0	11.88136	6883862.0	7479643.0	7478088.0	0.0	11-12-23 12:49:57.360180
11.9603624	23.999	0.123	10.88403	7486363.0	6879467.0	7487926.0	11.88146	6883895.0	7479671.0	7478133.0	0.0	11-12-23 12:49:57.897489
11.9603016	23.999	0.123	10.884	7486371.0	6879474.0	7487930.0	11.88129	6883781.0	7479686.0	7478112.0	0.0	11-12-23 12:49:58.593533
11.9602975	23.999	0.123	10.88417	7486400.0	6879505.0	7487969.0	11.88144	6883806.0	7479670.0	7478114.0	0.0	11-12-23 12:49:59.117563
11.9602686	23.999	0.123	10.8839	7486410.0	6879518.0	7487950.0	11.88157	6883826.0	7479698.0	7478148.0	0.0	11-12-23 12:49:59.718289
11.960268	23.999	0.123	10.88411	7486412.0	6879503.0	7487962.0	11.88133	6883800.0	7479710.0	7478160.0	0.0	11-12-23 12:50:00.334112
11.9602349	23.999	0.123	10.88401	7486405.0	6879450.0	7487939.0	11.88142	6883857.0	7479712.0	7478164.0	0.0	11-12-23 12:50:00.948104
11.9601655	23.999	0.123	10.88425	7486367.0	6879473.0	7487954.0	11.88154	6883807.0	7479725.0	7478179.0	0.0	11-12-23 12:50:01.486614
11.9601826	23.999	0.123	10.88402	7486390.0	6879478.0	7487937.0	11.88149	6883810.0	7479690.0	7478154.0	0.0	11-12-23 12:50:02.041040
11.9602102	23.999	0.123	10.88422	7486447.0	6879500.0	7487962.0	11.88147	6883758.0	7479737.0	7478186.0	0.0	11-12-23 12:50:02.564121
11.9601766	23.999	0.123	10.88398	7486394.0	6879480.0	7487935.0	11.88139	6883749.0	7479702.0	7478176.0	0.0	11-12-23 12:50:03.089276
11.960124	23.999	0.123	10.88398	7486408.0	6879480.0	7487958.0	11.88137	6883766.0	7479715.0	7478186.0	0.0	11-12-23 12:50:03.712122
11.9601365	23.999	0.123	10.88411	7486417.0	6879462.0	7487935.0	11.88138	6883750.0	7479741.0	7478154.0	0.0	11-12-23 12:50:04.334141
11.9600844	23.999	0.123	10.88407	7486429.0	6879526.0	7487957.0	11.88143	6883706.0	7479700.0	7478186.0	0.0	11-12-23 12:50:05.042362
11.9600705	23.999	0.123	10.884	7486364.0	6879482.0	7487933.0	11.88156	6883685.0	7479742.0	7478189.0	0.0	11-12-23 12:50:05.656926
11.9600782	23.999	0.123	10.88411	7486339.0	6879444.0	7487915.0	11.88151	6883684.0	7479722.0	7478176.0	0.0	11-12-23 12:50:06.205045
11.9600401	23.999	0.123	10.88387	7486350.0	6879487.0	7487915.0	11.88139	6883564.0	7479734.0	7478220.0	0.0	11-12-23 12:50:06.729644
11.9600042	23.999	0.123	10.88413	7486417.0	6879513.0	7487947.0	11.88153	6883653.0	7479758.0	7478200.0	0.0	11-12-23 12:50:07.255921
11.9600311	23.999	0.123	10.88407	7486414.0	6879502.0	7487930.0	11.88146	6883565.0	7479726.0	7478206.0	0.0	11-12-23 12:50:07.784295
11.9600028	23.999	0.123	10.88399	7486434.0	6879456.0	7487922.0	11.88158	6883575.0	7479755.0	7478231.0	0.0	11-12-23 12:50:08.422068
11.959972	23.999	0.123	10.8841	7486402.0	6879434.0	7487915.0	11.88147	6883605.0	7479759.0	7478213.0	0.0	11-12-23 12:50:09.057974
11.9599581	23.999	0.123	10.88409	7486402.0	6879451.0	7487941.0	11.88154	6883647.0	7479766.0	7478222.0	0.0	11-12-23 12:50:09.660595
11.9599699	23.999	0.123	10.88392	7486434.0	6879417.0	7487954.0	11.88166	6883549.0	7479756.0	7478253.0	0.0	11-12-23 12:50:10.264686
11.9599359	23.999	0.123	10.884	7486396.0	6879382.0	7487920.0	11.88158	6883533.0	7479763.0	7478256.0	0.0	11-12-23 12:50:10.818639
11.9598813	23.999	0.123	10.88386	7486398.0	6879368.0	7487922.0	11.88149	6883431.0	7479757.0	7478259.0	0.0	11-12-23 12:50:11.344673
11.9598449	23.999	0.123	10.88396	7486422.0	6879351.0	7487952.0	11.88154	6883418.0	7479765.0	7478258.0	0.0	11-12-23 12:50:11.870527
11.9598333	23.999	0.123	10.88391	7486422.0	6879353.0	7487969.0	11.88149	6883315.0	7479748.0	7478240.0	0.0	11-12-23 12:50:12.421045
11.9598104	23.999	0.123	10.88396	7486370.0	6879309.0	7487930.0	11.88158	6883374.0	7479828.0	7478266.0	0.0	11-12-23 12:50:13.134327
11.9597777	23.999	0.123	10.88367	7486401.0	6879311.0	7487962.0	11.88157	6883322.0	7479795.0	7478301.0	0.0	11-12-23 12:50:13.746787
11.9597837	23.999	0.123	10.88384	7486376.0	6879254.0	7487930.0	11.88149	6883278.0	7479790.0	7478275.0	0.0	11-12-23 12:50:14.359731
11.9597856	23.999	0.123	10.8838	7486391.0	6879283.0	7487944.0	11.88165	6883270.0	7479801.0	7478316.0	0.0	11-12-23 12:50:14.977079
11.9597384	23.999	0.123	10.88375	7486382.0	6879314.0	7487986.0	11.88163	6883164.0	7479792.0	7478314.0	0.0	11-12-23 12:50:15.590407
11.959751	23.999	0.123	10.88374	7486374.0	6879268.0	7487924.0	11.88152	6883169.0	7479807.0	7478285.0	0.0	11-12-23 12:50:16.204598
11.9596835	23.999	0.123	10.88389	7486362.0	6879283.0	7487936.0	11.88164	6883197.0	7479806.0	7478314.0	0.0	11-12-23 12:50:16.779421
11.9596871	23.999	0.123	10.88376	7486376.0	6879262.0	7487938.0	11.88153	6883152.0	7479782.0	7478298.0	0.0	11-12-23 12:50:17.303943
11.9596964	23.999	0.123	10.88365	7486373.0	6879276.0	7487928.0	11.8814	6883194.0	7479791.0	7478312.0	0.0	11-12-23 12:50:17.828305
11.9596949	23.999	0.123	10.88363	7486369.0	6879306.0	7487954.0	11.88155	6883199.0	7479843.0	7478317.0	0.0	11-12-23 12:50:18.354547
11.9596595	23.999	0.123	10.88392	7486410.0	6879341.0	7487974.0	11.88165	6883115.0	7479830.0	7478317.0	0.0	11-12-23 12:50:18.898452
11.9596268	23.999	0.123	10.88386	7486394.0	6879330.0	7487958.0	11.88164	6883185.0	7479860.0	7478312.0	0.0	11-12-23 12:50:19.485050
11.9595805	23.999	0.123	10.88381	7486387.0	6879340.0	7487940.0	11.88155	6883120.0	7479885.0	7478370.0	0.0	11-12-23 12:50:20.199580
11.9595888	23.999	0.123	10.88379	7486374.0	6879302.0	7487942.0	11.88161	6883109.0	7479858.0	7478362.0	0.0	11-12-23 12:50:20.726086
11.9595475	23.999	0.123	10.88391	7486426.0	6879365.0	7487940.0	11.88169	6883149.0	7479866.0	7478354.0	0.0	11-12-23 12:50:21.322921
11.9595376	23.999	0.123	10.88402	7486426.0	6879341.0	7487986.0	11.8817	6883106.0	7479872.0	7478376.0	0.0	11-12-23 12:50:21.846168
11.959501	23.999	0.123	10.88378	7486359.0	6879330.0	7487966.0	11.88169	6883074.0	7479853.0	7478337.0	0.0	11-12-23 12:50:22.369329
11.9594595	23.999	0.123	10.884	7486386.0	6879328.0	7487950.0	11.88169	6883007.0	7479887.0	7478350.0	0.0	11-12-23 12:50:22.917427
11.9594678	23.999	0.123	10.88383	7486380.0	6879339.0	7487958.0	11.88162	6882993.0	7479863.0	7478370.0	0.0	11-12-23 12:50:23.476161
11.9594431	23.999	0.123	10.8838	7486358.0	6879322.0	7487960.0	11.88175	6883009.0	7479854.0	7478356.0	0.0	11-12-23 12:50:24.122894
11.9594517	23.999	0.123	10.88377	7486363.0	6879314.0	7487966.0	11.88159	6882954.0	7479878.0	7478376.0	0.0	11-12-23 12:50:24.703134
11.9594281	23.999	0.123	10.88393	7486383.0	6879306.0	7487971.0	11.88165	6882975.0	7479890.0	7478387.0	0.0	11-12-23 12:50:25.226309
11.9593961	23.999	0.123	10.88383	7486372.0	6879315.0	7487958.0	11.88174	6882919.0	7479886.0	7478355.0	0.0	11-12-23 12:50:25.751290
11.9593769	23.999	0.123	10.8836	7486346.0	6879250.0	7487930.0	11.88167	6882842.0	7479885.0	7478369.0	0.0	11-12-23 12:50:26.308021
11.9593924	23.999	0.123	10.88391	7486370.0	6879262.0	7487940.0	11.88167	6882822.0	7479889.0	7478393.0	0.0	11-12-23 12:50:26.869288
11.9593742	23.999	0.123	10.88362	7486406.0	6879279.0	7487950.0	11.88164	6882809.0	7479918.0	7478422.0	0.0	11-12-23 12:50:27.469444
11.9593894	23.999	0.123	10.88397	7486420.0	6879279.0	7487966.0	11.88186	6882813.0	7479922.0	7478382.0	0.0	11-12-23 12:50:28.080903
11.9593583	23.999	0.123	10.88388	7486414.0	6879278.0	7487974.0	11.88164	6882722.0	7479897.0	7478402.0	0.0	11-12-23 12:50:28.696470
11.9593342	23.999	0.123	10.88385	7486386.0	6879211.0	7487963.0	11.88179	6882739.0	7479923.0	7478379.0	0.0	11-12-23 12:50:29.239651
11.9593066	23.999	0.123	10.88359	7486410.0	6879222.0	7487979.0	11.88183	6882678.0	7479906.0	7478347.0	0.0	11-12-23 12:50:29.802903
11.9592907	23.999	0.123	10.88378	7486439.0	6879281.0	7487986.0	11.88147	6882634.0	7479891.0	7478362.0	0.0	11-12-23 12:50:30.327258
11.9592885	23.999	0.123	10.88381	7486405.0	6879274.0	7487990.0	11.88183	6882707.0	7479912.0	7478398.0	0.0	11-12-23 12:50:30.861905
11.9592503	23.999	0.123	10.8839	7486368.0	6879277.0	7487966.0	11.88187	6882648.0	7479934.0	7478429.0	0.0	11-12-23 12:50:31.461663
11.9592513	23.999	0.123	10.8837	7486404.0	6879280.0	7487991.0	11.8818	6882568.0	7479950.0	7478431.0	0.0	11-12-23 12:50:32.077294
11.9592645	23.999	0.123	10.88398	7486394.0	6879294.0	7487983.0	11.88172	6882560.0	7479942.0	7478450.0	0.0	11-12-23 12:50:32.692093
11.9592353	23.999	0.123	10.88384	7486402.0	6879270.0	7487976.0	11.88191	6882588.0	7479956.0	7478464.0	0.0	11-12-23 12:50:33.297434
11.9592249	23.999	0.123	10.88391	7486354.0	6879247.0	7487973.0	11.88174	6882594.0	7479982.0	7478462.0	0.0	11-12-23 12:50:33.932452
11.959203	23.999	0.123	10.88373	7486385.0	6879238.0	7487962.0	11.88189	6882537.0	7479943.0	7478434.0	0.0	11-12-23 12:50:34.543071
11.9592066	23.999	0.123	10.88386	7486382.0	6879263.0	7487947.0	11.88185	6882511.0	7479952.0	7478427.0	0.0	11-12-23 12:50:35.149604
11.9591763	23.999	0.123	10.8838	7486384.0	6879286.0	7487982.0	11.88181	6882484.0	7479953.0	7478450.0	0.0	11-12-23 12:50:35.695126
11.9591807	23.999	0.123	10.88371	7486373.0	6879273.0	7487951.0	11.88184	6882544.0	7479970.0	7478450.0	0.0	11-12-23 12:50:36.246070
11.9591391	23.999	0.123	10.88382	7486408.0	6879354.0	7488005.0	11.88185	6882520.0	7479984.0	7478462.0	0.0	11-12-23 12:50:36.769459
11.9591271	23.999	0.123	10.88398	7486384.0	6879312.0	7487971.0	11.8818	6882428.0	7480031.0	7478501.0	0.0	11-12-23 12:50:37.298473
11.9591332	23.999	0.123	10.88388	7486375.0	6879295.0	7487950.0	11.88183	6882421.0	7479979.0	7478482.0	0.0	11-12-23 12:50:37.819729
11.9591184	23.999	0.123	10.88385	7486381.0	6879322.0	7487955.0	11.88182	6882446.0	7480019.0	7478499.0	0.0	11-12-23 12:50:38.424268
11.9591329	23.999	0.123	10.88385	7486345.0	6879332.0	7487977.0	11.88179	6882315.0	7479978.0	7478447.0	0.0	11-12-23 12:50:38.950298
11.9591045	23.999	0.123	10.88395	7486376.0	6879290.0	7487949.0	11.8818	6882389.0	7480018.0	7478459.0	0.0	11-12-23 12:50:39.483488
11.9590839	23.999	0.123	10.88389	7486404.0	6879271.0	7487952.0	11.88185	6882321.0	7480013.0	7478485.0	0.0	11-12-23 12:50:40.166956
11.9590654	23.999	0.123	10.884	7486381.0	6879358.0	7487960.0	11.88187	6882269.0	7480007.0	7478492.0	0.0	11-12-23 12:50:40.693917
11.9590596	23.999	0.123	10.88392	7486398.0	6879295.0	7487953.0	11.88176	6882245.0	7479999.0	7478485.0	0.0	11-12-23 12:50:41.296027
11.959033	23.999	0.123	10.88396	7486382.0	6879269.0	7487933.0	11.8817	6882246.0	7479983.0	7478473.0	0.0	11-12-23 12:50:41.820435
11.9590298	23.999	0.123	10.88392	7486405.0	6879323.0	7487978.0	11.88185	6882236.0	7479976.0	7478476.0	0.0	11-12-23 12:50:42.342742
11.9590208	23.999	0.123	10.88394	7486403.0	6879339.0	7487984.0	11.88186	6882234.0	7479990.0	7478477.0	0.0	11-12-23 12:50:42.872187
11.9589797	23.999	0.123	10.8838	7486410.0	6879309.0	7487951.0	11.88177	6882164.0	7479994.0	7478473.0	0.0	11-12-23 12:50:43.444629
11.9589388	23.999	0.124	10.88416	7486428.0	6879350.0	7488002.0	11.88173	6882172.0	7479998.0	7478472.0	0.0	11-12-23 12:50:44.074856
11.9589143	23.999	0.124	10.88401	7486378.0	6879370.0	7487972.0	11.88179	6882162.0	7480005.0	7478490.0	0.0	11-12-23 12:50:44.672192
11.9588844	23.999	0.123	10.88381	7486392.0	6879294.0	7487946.0	11.88175	6882124.0	7480003.0	7478495.0	0.0	11-12-23 12:50:45.239283
11.9588794	23.999	0.124	10.88403	7486374.0	6879347.0	7487952.0	11.88174	6882105.0	7479949.0	7478469.0	0.0	11-12-23 12:50:45.765195
11.9588594	23.999	0.123	10.88408	7486414.0	6879330.0	7487945.0	11.88181	6882098.0	7480014.0	7478479.0	0.0	11-12-23 12:50:46.313248
11.9588982	23.999	0.124	10.88393	7486407.0	6879294.0	7487962.0	11.88194	6882121.0	7480015.0	7478496.0	0.0	11-12-23 12:50:46.835663
