# 
T	Delay	
47.6228498	0.1	06-03-24 14:33:20.966008
47.6219417	0.1	06-03-24 14:33:21.168511
47.6164926	0.1	06-03-24 14:33:21.372911
47.550364	0.1	06-03-24 14:33:21.580928
47.5485477	0.1	06-03-24 14:33:21.782488
47.6101353	0.1	06-03-24 14:33:21.987960
47.6055944	0.1	06-03-24 14:33:22.191844
47.5376495	0.1	06-03-24 14:33:22.397298
47.5358331	0.1	06-03-24 14:33:22.619623
47.5992371	0.1	06-03-24 14:33:22.809576
47.5974207	0.1	06-03-24 14:33:23.013846
47.530384	0.1	06-03-24 14:33:23.214843
47.5185776	0.1	06-03-24 14:33:23.421146
47.5765325	0.1	06-03-24 14:33:23.628729
47.5774407	0.1	06-03-24 14:33:23.833163
47.5728998	0.1	06-03-24 14:33:24.038755
47.5747161	0.1	06-03-24 14:33:24.240238
47.579257	0.1	06-03-24 14:33:24.450279
47.5747161	0.1	06-03-24 14:33:24.649666
47.5620016	0.1	06-03-24 14:33:24.854508
47.559277	0.1	06-03-24 14:33:25.062515
47.5665425	0.1	06-03-24 14:33:25.267363
47.5683589	0.1	06-03-24 14:33:25.468379
47.5774407	0.1	06-03-24 14:33:25.690997
47.5756243	0.1	06-03-24 14:33:25.878913
47.5022303	0.1	06-03-24 14:33:26.086348
47.5013222	0.1	06-03-24 14:33:26.287376
47.5683589	0.1	06-03-24 14:33:26.494076
47.5674507	0.1	06-03-24 14:33:26.717419
47.5665425	0.1	06-03-24 14:33:26.905400
47.5665425	0.1	06-03-24 14:33:27.105649
47.5647261	0.1	06-03-24 14:33:27.310337
47.5620016	0.1	06-03-24 14:33:27.516998
47.5583688	0.1	06-03-24 14:33:27.724556
47.5501952	0.1	06-03-24 14:33:27.928971
47.4831585	0.1	06-03-24 14:33:28.130521
47.4831585	0.1	06-03-24 14:33:28.346760
47.5438379	0.1	06-03-24 14:33:28.641576
47.4695358	0.1	06-03-24 14:33:28.851039
47.4586376	0.1	06-03-24 14:33:29.055543
47.5084188	0.1	06-03-24 14:33:29.260819
47.4929797	0.1	06-03-24 14:33:29.464777
47.4857142	0.1	06-03-24 14:33:29.670461
47.4775405	0.1	06-03-24 14:33:29.873137
47.4132284	0.1	06-03-24 14:33:30.079815
47.411412	0.1	06-03-24 14:33:30.281697
47.4068711	0.1	06-03-24 14:33:30.489434
47.4032384	0.1	06-03-24 14:33:30.792205
47.4566523	0.1	06-03-24 14:33:30.998676
47.4539278	0.1	06-03-24 14:33:31.203701
47.4512032	0.1	06-03-24 14:33:31.410839
47.444846	0.1	06-03-24 14:33:31.613584
47.4384887	0.1	06-03-24 14:33:31.821039
47.4294068	0.1	06-03-24 14:33:32.025082
47.4230496	0.1	06-03-24 14:33:32.227441
47.4230496	0.1	06-03-24 14:33:32.432593
47.420325	0.1	06-03-24 14:33:32.645919
47.4221414	0.1	06-03-24 14:33:32.844363
47.4221414	0.1	06-03-24 14:33:33.047105
47.4257741	0.1	06-03-24 14:33:33.254169
47.3650947	0.1	06-03-24 14:33:33.454529
47.3641865	0.1	06-03-24 14:33:33.663749
47.4275905	0.1	06-03-24 14:33:33.868784
47.4312232	0.1	06-03-24 14:33:34.067448
47.4348559	0.1	06-03-24 14:33:34.275790
47.4321314	0.1	06-03-24 14:33:34.482979
47.3723602	0.1	06-03-24 14:33:34.786305
47.3687274	0.1	06-03-24 14:33:34.909166
47.4284987	0.1	06-03-24 14:33:35.195091
47.4348559	0.1	06-03-24 14:33:35.404982
47.4348559	0.1	06-03-24 14:33:35.606683
47.4357641	0.1	06-03-24 14:33:35.812517
47.4393969	0.1	06-03-24 14:33:36.025172
47.3759929	0.1	06-03-24 14:33:36.222455
47.3678193	0.1	06-03-24 14:33:36.445653
47.3623702	0.1	06-03-24 14:33:36.633504
47.3578292	0.1	06-03-24 14:33:36.835657
47.4194168	0.1	06-03-24 14:33:37.042879
47.4067023	0.1	06-03-24 14:33:37.345908
47.3912632	0.1	06-03-24 14:33:37.555415
47.3885386	0.1	06-03-24 14:33:37.765414
47.3912632	0.1	06-03-24 14:33:37.967586
47.3858141	0.1	06-03-24 14:33:38.172449
47.380365	0.1	06-03-24 14:33:38.373040
47.3830895	0.1	06-03-24 14:33:38.676498
47.3694668	0.1	06-03-24 14:33:38.801182
47.3640177	0.1	06-03-24 14:33:39.025264
47.3567522	0.1	06-03-24 14:33:39.291480
47.3522113	0.1	06-03-24 14:33:39.507455
47.3494867	0.1	06-03-24 14:33:39.707992
47.3494867	0.1	06-03-24 14:33:39.913064
47.3440376	0.1	06-03-24 14:33:40.117586
47.2806337	0.1	06-03-24 14:33:40.323216
47.2733682	0.1	06-03-24 14:33:40.538272
47.3231494	0.1	06-03-24 14:33:40.729448
47.315884	0.1	06-03-24 14:33:40.933984
47.3122512	0.1	06-03-24 14:33:41.134418
47.3122512	0.1	06-03-24 14:33:41.343864
47.3104349	0.1	06-03-24 14:33:41.548899
47.3077103	0.1	06-03-24 14:33:41.750528
47.2433982	0.1	06-03-24 14:33:41.958514
47.2270509	0.1	06-03-24 14:33:42.163193
47.2197854	0.1	06-03-24 14:33:42.384209
47.2143363	0.1	06-03-24 14:33:42.572525
47.2061627	0.1	06-03-24 14:33:42.777600
47.2052545	0.1	06-03-24 14:33:42.982238
47.2650257	0.1	06-03-24 14:33:43.187056
47.261393	0.1	06-03-24 14:33:43.391306
47.261393	0.1	06-03-24 14:33:43.593823
47.2550357	0.1	06-03-24 14:33:43.899955
47.2486784	0.1	06-03-24 14:33:44.109107
47.251403	0.1	06-03-24 14:33:44.310564
47.2541275	0.1	06-03-24 14:33:44.615114
47.2495866	0.1	06-03-24 14:33:44.739296
47.3120824	0.1	06-03-24 14:33:44.939561
47.3148069	0.1	06-03-24 14:33:45.230753
47.2468621	0.1	06-03-24 14:33:45.439782
47.2286984	0.1	06-03-24 14:33:45.644589
47.2123511	0.1	06-03-24 14:33:45.859059
47.2078102	0.1	06-03-24 14:33:46.152620
47.2178002	0.1	06-03-24 14:33:46.361655
47.2214329	0.1	06-03-24 14:33:46.566130
47.2178002	0.1	06-03-24 14:33:46.771235
47.2187084	0.1	06-03-24 14:33:46.974266
47.1553044	0.1	06-03-24 14:33:47.179183
47.1507635	0.1	06-03-24 14:33:47.385339
47.2114429	0.1	06-03-24 14:33:47.590526
47.2078102	0.1	06-03-24 14:33:47.793104
47.2050856	0.1	06-03-24 14:33:47.997514
47.1996365	0.1	06-03-24 14:33:48.201842
47.196912	0.1	06-03-24 14:33:48.407060
47.1987284	0.1	06-03-24 14:33:48.712090
47.1380489	0.1	06-03-24 14:33:48.919224
47.1344162	0.1	06-03-24 14:33:49.124959
47.1262426	0.1	06-03-24 14:33:49.331362
47.1217017	0.1	06-03-24 14:33:49.535827
47.1851056	0.1	06-03-24 14:33:49.740416
47.1878302	0.1	06-03-24 14:33:49.945414
47.1823811	0.1	06-03-24 14:33:50.150473
47.1732992	0.1	06-03-24 14:33:50.354868
47.1633092	0.1	06-03-24 14:33:50.566245
47.1587683	0.1	06-03-24 14:33:50.762169
47.1533192	0.1	06-03-24 14:33:50.969312
47.1533192	0.1	06-03-24 14:33:51.172646
47.1478701	0.1	06-03-24 14:33:51.379373
47.1387883	0.1	06-03-24 14:33:51.580805
47.1315228	0.1	06-03-24 14:33:51.803151
47.1251655	0.1	06-03-24 14:33:51.990987
47.0563125	0.1	06-03-24 14:33:52.216758
47.0544961	0.1	06-03-24 14:33:52.400510
47.1169919	0.1	06-03-24 14:33:52.606133
47.1169919	0.1	06-03-24 14:33:52.809837
47.0517716	0.1	06-03-24 14:33:53.031790
47.0499552	0.1	06-03-24 14:33:53.222226
47.1115428	0.1	06-03-24 14:33:53.427206
47.1133591	0.1	06-03-24 14:33:53.629309
47.112451	0.1	06-03-24 14:33:53.935156
47.0381488	0.1	06-03-24 14:33:54.144148
47.0363324	0.1	06-03-24 14:33:54.345978
47.0951955	0.1	06-03-24 14:33:54.753919
47.0299752	0.1	06-03-24 14:33:54.960566
47.0227097	0.1	06-03-24 14:33:55.164607
47.0236179	0.1	06-03-24 14:33:55.371469
47.019077	0.1	06-03-24 14:33:55.577498
47.0788482	0.1	06-03-24 14:33:55.782873
47.0833891	0.1	06-03-24 14:33:55.983895
47.019077	0.1	06-03-24 14:33:56.191790
47.0236179	0.1	06-03-24 14:33:56.392377
47.08793	0.1	06-03-24 14:33:56.598594
47.0861137	0.1	06-03-24 14:33:56.803463
47.0915628	0.1	06-03-24 14:33:57.008247
47.0906546	0.1	06-03-24 14:33:57.213545
47.0326997	0.1	06-03-24 14:33:57.420855
47.0281588	0.1	06-03-24 14:33:57.724054
47.1349867	0.1	06-03-24 14:33:57.932673
47.1304458	0.1	06-03-24 14:33:58.137439
47.0706745	0.1	06-03-24 14:33:58.342737
47.0643173	0.1	06-03-24 14:33:58.547183
47.0643173	0.1	06-03-24 14:33:58.750438
47.0661336	0.1	06-03-24 14:33:58.972891
46.9972806	0.1	06-03-24 14:33:59.159632
46.9872906	0.1	06-03-24 14:33:59.365935
47.1050166	0.1	06-03-24 14:33:59.571394
47.1022921	0.1	06-03-24 14:33:59.775963
47.0370718	0.1	06-03-24 14:33:59.980791
47.0316227	0.1	06-03-24 14:34:00.182502
46.9627696	0.1	06-03-24 14:34:00.390272
46.9564123	0.1	06-03-24 14:34:00.592475
46.9536878	0.1	06-03-24 14:34:00.797521
46.9482387	0.1	06-03-24 14:34:01.002847
47.0080099	0.1	06-03-24 14:34:01.213876
47.0116426	0.1	06-03-24 14:34:01.452075
46.944606	0.1	06-03-24 14:34:01.619449
46.940065	0.1	06-03-24 14:34:01.821531
46.9409732	0.1	06-03-24 14:34:02.027641
46.9346159	0.1	06-03-24 14:34:02.233425
46.9291668	0.1	06-03-24 14:34:02.438636
46.9282587	0.1	06-03-24 14:34:02.643257
46.930075	0.1	06-03-24 14:34:02.843611
46.9309832	0.1	06-03-24 14:34:03.052682
46.9880299	0.1	06-03-24 14:34:03.257626
46.9816726	0.1	06-03-24 14:34:03.462201
46.9073705	0.1	06-03-24 14:34:03.668015
46.9046459	0.1	06-03-24 14:34:03.869343
46.9073705	0.1	06-03-24 14:34:04.080374
46.9046459	0.1	06-03-24 14:34:04.281541
46.968958	0.1	06-03-24 14:34:04.486512
46.968958	0.1	06-03-24 14:34:04.691124
46.9698662	0.1	06-03-24 14:34:04.896520
46.968958	0.1	06-03-24 14:34:05.097391
46.9644171	0.1	06-03-24 14:34:05.301232
46.9635089	0.1	06-03-24 14:34:05.510751
46.9698662	0.1	06-03-24 14:34:05.715477
46.9753153	0.1	06-03-24 14:34:05.919504
46.9762235	0.1	06-03-24 14:34:06.124923
46.9716826	0.1	06-03-24 14:34:06.430540
46.9680499	0.1	06-03-24 14:34:06.566616
46.9626008	0.1	06-03-24 14:34:06.837544
46.9616926	0.1	06-03-24 14:34:07.046291
46.968958	0.1	06-03-24 14:34:07.249332
46.9653253	0.1	06-03-24 14:34:07.455907
46.9644171	0.1	06-03-24 14:34:07.660938
46.9635089	0.1	06-03-24 14:34:07.964586
46.8955641	0.1	06-03-24 14:34:08.173158
46.8873904	0.1	06-03-24 14:34:08.374958
46.9498862	0.1	06-03-24 14:34:08.600148
46.9553353	0.1	06-03-24 14:34:08.786206
46.8928395	0.1	06-03-24 14:34:08.992388
46.8819413	0.1	06-03-24 14:34:09.217605
46.8746759	0.1	06-03-24 14:34:09.401797
46.870135	0.1	06-03-24 14:34:09.606371
46.9262734	0.1	06-03-24 14:34:09.811188
46.9262734	0.1	06-03-24 14:34:10.016311
46.9271816	0.1	06-03-24 14:34:10.221087
46.9235489	0.1	06-03-24 14:34:10.524501
46.9162834	0.1	06-03-24 14:34:10.733051
46.9108343	0.1	06-03-24 14:34:10.937632
46.9117425	0.1	06-03-24 14:34:11.144380
46.9108343	0.1	06-03-24 14:34:11.347691
46.909018	0.1	06-03-24 14:34:11.552443
46.9099261	0.1	06-03-24 14:34:11.755656
46.8465222	0.1	06-03-24 14:34:11.959021
46.8419813	0.1	06-03-24 14:34:12.166495
46.835624	0.1	06-03-24 14:34:12.369493
46.8347158	0.1	06-03-24 14:34:12.573832
46.8917625	0.1	06-03-24 14:34:12.781520
46.8863134	0.1	06-03-24 14:34:13.082650
46.8872216	0.1	06-03-24 14:34:13.205633
46.8854052	0.1	06-03-24 14:34:13.493638
46.8726906	0.1	06-03-24 14:34:13.702849
46.8636088	0.1	06-03-24 14:34:13.907326
46.8608843	0.1	06-03-24 14:34:14.112234
46.8617924	0.1	06-03-24 14:34:14.315591
46.8627006	0.1	06-03-24 14:34:14.519282
46.8627006	0.1	06-03-24 14:34:14.726641
46.864517	0.1	06-03-24 14:34:14.931580
46.8735988	0.1	06-03-24 14:34:15.143073
46.8817725	0.1	06-03-24 14:34:15.345412
46.8790479	0.1	06-03-24 14:34:15.561496
46.8183685	0.1	06-03-24 14:34:15.751053
46.8301749	0.1	06-03-24 14:34:15.955618
46.8963034	0.1	06-03-24 14:34:16.160888
46.899028	0.1	06-03-24 14:34:16.362832
46.8972116	0.1	06-03-24 14:34:16.667462
46.8972116	0.1	06-03-24 14:34:16.791638
46.9035689	0.1	06-03-24 14:34:17.077178
46.8401649	0.1	06-03-24 14:34:17.287125
46.8501549	0.1	06-03-24 14:34:17.491072
46.9208243	0.1	06-03-24 14:34:17.695912
46.9180998	0.1	06-03-24 14:34:17.900759
46.9153752	0.1	06-03-24 14:34:18.118464
46.919008	0.1	06-03-24 14:34:18.311067
46.919008	0.1	06-03-24 14:34:18.515576
46.9162834	0.1	06-03-24 14:34:18.725898
46.9180998	0.1	06-03-24 14:34:18.925445
46.9199162	0.1	06-03-24 14:34:19.130564
46.9135589	0.1	06-03-24 14:34:19.432914
46.9035689	0.1	06-03-24 14:34:19.641957
46.9008443	0.1	06-03-24 14:34:19.944705
46.8981198	0.1	06-03-24 14:34:20.153778
46.894487	0.1	06-03-24 14:34:20.358064
46.8210931	0.1	06-03-24 14:34:20.563606
46.815644	0.1	06-03-24 14:34:20.765681
46.874507	0.1	06-03-24 14:34:20.976209
46.8754152	0.1	06-03-24 14:34:21.176109
46.8147358	0.1	06-03-24 14:34:21.400094
46.8210931	0.1	06-03-24 14:34:21.587518
46.8826807	0.1	06-03-24 14:34:21.792481
46.8835888	0.1	06-03-24 14:34:21.996709
46.9460846	0.1	06-03-24 14:34:22.199422
46.9406355	0.1	06-03-24 14:34:22.491151
46.8174603	0.1	06-03-24 14:34:22.615317
46.8247258	0.1	06-03-24 14:34:22.816642
46.8890379	0.1	06-03-24 14:34:23.021924
46.894487	0.1	06-03-24 14:34:23.221378
46.8908543	0.1	06-03-24 14:34:23.430867
46.8908543	0.1	06-03-24 14:34:23.635322
46.8365322	0.1	06-03-24 14:34:23.837773
46.8419813	0.1	06-03-24 14:34:24.043309
46.9026607	0.1	06-03-24 14:34:24.250033
46.9044771	0.1	06-03-24 14:34:24.552967
46.9171916	0.1	06-03-24 14:34:24.761837
46.9199162	0.1	06-03-24 14:34:24.966203
46.9072016	0.1	06-03-24 14:34:25.189222
46.9035689	0.1	06-03-24 14:34:25.376915
46.9633401	0.1	06-03-24 14:34:25.581003
46.9569828	0.1	06-03-24 14:34:25.781505
46.8963034	0.1	06-03-24 14:34:25.988369
46.8972116	0.1	06-03-24 14:34:26.191458
46.9026607	0.1	06-03-24 14:34:26.401007
46.9081098	0.1	06-03-24 14:34:26.623885
46.8501549	0.1	06-03-24 14:34:26.810082
46.8537877	0.1	06-03-24 14:34:27.113368
46.8592368	0.1	06-03-24 14:34:27.319438
46.8610531	0.1	06-03-24 14:34:27.527027
46.9199162	0.1	06-03-24 14:34:27.731510
46.9180998	0.1	06-03-24 14:34:27.944568
46.9235489	0.1	06-03-24 14:34:28.141002
46.9280898	0.1	06-03-24 14:34:28.343858
46.865594	0.1	06-03-24 14:34:28.550935
46.8619613	0.1	06-03-24 14:34:28.751405
46.9905856	0.1	06-03-24 14:34:28.960416
46.9951265	0.1	06-03-24 14:34:29.165306
46.9335389	0.1	06-03-24 14:34:29.368311
46.9326307	0.1	06-03-24 14:34:29.672289
46.9969429	0.1	06-03-24 14:34:29.882378
46.9914938	0.1	06-03-24 14:34:30.086658
46.9235489	0.1	06-03-24 14:34:30.289811
46.9180998	0.1	06-03-24 14:34:30.499329
46.9180998	0.1	06-03-24 14:34:30.699036
46.9135589	0.1	06-03-24 14:34:30.903751
46.9144671	0.1	06-03-24 14:34:31.116508
46.9180998	0.1	06-03-24 14:34:31.337018
46.9824119	0.1	06-03-24 14:34:31.519713
46.9842283	0.1	06-03-24 14:34:31.722994
46.928998	0.1	06-03-24 14:34:31.930538
46.9353553	0.1	06-03-24 14:34:32.130791
46.865594	0.1	06-03-24 14:34:32.337186
46.8674104	0.1	06-03-24 14:34:32.642196
46.9244571	0.1	06-03-24 14:34:32.765432
46.9217325	0.1	06-03-24 14:34:33.050617
46.8619613	0.1	06-03-24 14:34:33.175664
46.865594	0.1	06-03-24 14:34:33.377947
46.9860447	0.1	06-03-24 14:34:33.666775
46.8646859	0.1	06-03-24 14:34:33.875764
46.8610531	0.1	06-03-24 14:34:34.077183
46.8692268	0.1	06-03-24 14:34:34.285284
46.8674104	0.1	06-03-24 14:34:34.591088
46.9969429	0.1	06-03-24 14:34:34.797464
47.0033001	0.1	06-03-24 14:34:35.001863
46.8846659	0.1	06-03-24 14:34:35.207177
46.8873904	0.1	06-03-24 14:34:35.407153
46.8828495	0.1	06-03-24 14:34:35.616832
46.8774004	0.1	06-03-24 14:34:35.817915
46.8737677	0.1	06-03-24 14:34:36.044433
46.865594	0.1	06-03-24 14:34:36.231005
46.9244571	0.1	06-03-24 14:34:36.436117
46.9208243	0.1	06-03-24 14:34:36.646101
46.9253653	0.1	06-03-24 14:34:36.845473
46.9317225	0.1	06-03-24 14:34:37.049629
46.938988	0.1	06-03-24 14:34:37.272716
46.9462535	0.1	06-03-24 14:34:37.459430
46.8873904	0.1	06-03-24 14:34:37.664969
46.8937477	0.1	06-03-24 14:34:37.869087
46.9571517	0.1	06-03-24 14:34:38.071450
46.9571517	0.1	06-03-24 14:34:38.275945
47.0260047	0.1	06-03-24 14:34:38.475727
47.0350866	0.1	06-03-24 14:34:38.683970
46.9771317	0.1	06-03-24 14:34:38.893554
46.9825808	0.1	06-03-24 14:34:39.097937
46.9762235	0.1	06-03-24 14:34:39.303511
46.9744071	0.1	06-03-24 14:34:39.505579
46.9725908	0.1	06-03-24 14:34:39.713052
46.973499	0.1	06-03-24 14:34:39.917514
46.9164523	0.1	06-03-24 14:34:40.119502
46.9209932	0.1	06-03-24 14:34:40.326831
46.920085	0.1	06-03-24 14:34:40.531707
46.9182687	0.1	06-03-24 14:34:40.736455
46.9771317	0.1	06-03-24 14:34:40.941510
46.9716826	0.1	06-03-24 14:34:41.144419
46.9716826	0.1	06-03-24 14:34:41.350976
46.9744071	0.1	06-03-24 14:34:41.555445
46.9716826	0.1	06-03-24 14:34:41.760901
46.9725908	0.1	06-03-24 14:34:41.964822
46.9807644	0.1	06-03-24 14:34:42.170262
46.9843972	0.1	06-03-24 14:34:42.370803
46.9771317	0.1	06-03-24 14:34:42.676025
46.9626008	0.1	06-03-24 14:34:42.887373
46.9707744	0.1	06-03-24 14:34:43.092281
46.9137277	0.1	06-03-24 14:34:43.294588
46.9164523	0.1	06-03-24 14:34:43.498724
46.9209932	0.1	06-03-24 14:34:43.706168
46.9246259	0.1	06-03-24 14:34:43.908201
46.9916626	0.1	06-03-24 14:34:44.133502
46.9962035	0.1	06-03-24 14:34:44.317335
46.9364323	0.1	06-03-24 14:34:44.525532
46.9436978	0.1	06-03-24 14:34:44.724371
47.0071017	0.1	06-03-24 14:34:44.933221
47.0052854	0.1	06-03-24 14:34:45.136106
46.9500551	0.1	06-03-24 14:34:45.339913
46.9573205	0.1	06-03-24 14:34:45.549473
47.0207245	0.1	06-03-24 14:34:45.772381
47.0252654	0.1	06-03-24 14:34:45.955689
47.0307145	0.1	06-03-24 14:34:46.180253
47.0325309	0.1	06-03-24 14:34:46.368932
46.9791169	0.1	06-03-24 14:34:46.573851
46.984566	0.1	06-03-24 14:34:46.778061
47.0443372	0.1	06-03-24 14:34:46.982769
47.0443372	0.1	06-03-24 14:34:47.187452
46.9872906	0.1	06-03-24 14:34:47.402424
46.9972806	0.1	06-03-24 14:34:47.594383
47.0615927	0.1	06-03-24 14:34:47.802239
47.0615927	0.1	06-03-24 14:34:48.006925
47.0588682	0.1	06-03-24 14:34:48.229987
47.0661336	0.1	06-03-24 14:34:48.416643
47.0643173	0.1	06-03-24 14:34:48.621320
47.0643173	0.1	06-03-24 14:34:48.844723
47.0697664	0.1	06-03-24 14:34:49.031270
47.0724909	0.1	06-03-24 14:34:49.235891
47.0752155	0.1	06-03-24 14:34:49.439549
47.0797564	0.1	06-03-24 14:34:49.645259
47.0824809	0.1	06-03-24 14:34:49.850601
47.0870218	0.1	06-03-24 14:34:50.056869
47.0824809	0.1	06-03-24 14:34:50.260218
47.0842973	0.1	06-03-24 14:34:50.461704
47.0227097	0.1	06-03-24 14:34:50.687099
47.0236179	0.1	06-03-24 14:34:50.874206
47.0833891	0.1	06-03-24 14:34:51.076022
47.0815727	0.1	06-03-24 14:34:51.279846
47.0842973	0.1	06-03-24 14:34:51.488926
47.0888382	0.1	06-03-24 14:34:51.693307
47.0961037	0.1	06-03-24 14:34:51.898359
47.0970119	0.1	06-03-24 14:34:52.100531
47.0951955	0.1	06-03-24 14:34:52.308253
47.0852055	0.1	06-03-24 14:34:52.509767
47.0724909	0.1	06-03-24 14:34:52.716935
47.0697664	0.1	06-03-24 14:34:52.919791
47.0670418	0.1	06-03-24 14:34:53.127412
47.0652254	0.1	06-03-24 14:34:53.332000
47.0136279	0.1	06-03-24 14:34:53.536643
47.0072706	0.1	06-03-24 14:34:53.738316
47.0588682	0.1	06-03-24 14:34:53.946387
47.0506945	0.1	06-03-24 14:34:54.148303
47.0525109	0.1	06-03-24 14:34:54.355909
47.0516027	0.1	06-03-24 14:34:54.560295
47.0534191	0.1	06-03-24 14:34:54.765472
47.0606845	0.1	06-03-24 14:34:54.969992
47.0706745	0.1	06-03-24 14:34:55.189643
47.0733991	0.1	06-03-24 14:34:55.379690
47.0724909	0.1	06-03-24 14:34:55.683118
47.0733991	0.1	06-03-24 14:34:55.892106
47.0888382	0.1	06-03-24 14:34:56.095144
47.161324	0.1	06-03-24 14:34:56.300130
47.1704058	0.1	06-03-24 14:34:56.503888
47.1169919	0.1	06-03-24 14:34:56.711657
47.1133591	0.1	06-03-24 14:34:56.915804
47.1233492	0.1	06-03-24 14:34:57.119358
47.1315228	0.1	06-03-24 14:34:57.323091
47.1378801	0.1	06-03-24 14:34:57.530988
47.1460537	0.1	06-03-24 14:34:57.833547
47.083558	0.1	06-03-24 14:34:58.042436
47.0871907	0.1	06-03-24 14:34:58.247103
47.0980889	0.1	06-03-24 14:34:58.452052
47.1053544	0.1	06-03-24 14:34:58.654206
47.1696665	0.1	06-03-24 14:34:58.955146
47.1089871	0.1	06-03-24 14:34:59.078875
47.1108035	0.1	06-03-24 14:34:59.280231
47.1162526	0.1	06-03-24 14:34:59.574083
47.1207935	0.1	06-03-24 14:34:59.783363
47.1244262	0.1	06-03-24 14:34:59.985158
47.1262426	0.1	06-03-24 14:35:00.291447
47.1760238	0.1	06-03-24 14:35:00.499869
47.1714829	0.1	06-03-24 14:35:00.702811
47.1126198	0.1	06-03-24 14:35:00.909554
47.1153444	0.1	06-03-24 14:35:01.111782
47.1787483	0.1	06-03-24 14:35:01.322963
47.1805647	0.1	06-03-24 14:35:01.621050
47.1860138	0.1	06-03-24 14:35:01.744094
47.1914629	0.1	06-03-24 14:35:01.944276
47.133508	0.1	06-03-24 14:35:02.236812
47.1398653	0.1	06-03-24 14:35:02.445777
47.1444062	0.1	06-03-24 14:35:02.647045
47.2123511	0.1	06-03-24 14:35:02.855017
47.2178002	0.1	06-03-24 14:35:03.057275
47.2205247	0.1	06-03-24 14:35:03.265083
47.2178002	0.1	06-03-24 14:35:03.462972
47.2178002	0.1	06-03-24 14:35:03.686435
47.2178002	0.1	06-03-24 14:35:03.876942
47.1607535	0.1	06-03-24 14:35:04.081513
47.1607535	0.1	06-03-24 14:35:04.286100
47.2259738	0.1	06-03-24 14:35:04.493782
47.2205247	0.1	06-03-24 14:35:04.695604
47.1607535	0.1	06-03-24 14:35:04.903477
47.1671108	0.1	06-03-24 14:35:05.107724
47.2341475	0.1	06-03-24 14:35:05.411754
47.2459539	0.1	06-03-24 14:35:05.615644
47.2532193	0.1	06-03-24 14:35:05.827612
47.251403	0.1	06-03-24 14:35:06.029813
47.2523112	0.1	06-03-24 14:35:06.231161
47.1907236	0.1	06-03-24 14:35:06.439754
47.1970808	0.1	06-03-24 14:35:06.646211
47.2668421	0.1	06-03-24 14:35:06.852497
47.2768321	0.1	06-03-24 14:35:07.053617
47.2868221	0.1	06-03-24 14:35:07.258794
47.291363	0.1	06-03-24 14:35:07.462681
47.2334082	0.1	06-03-24 14:35:07.667956
47.2361327	0.1	06-03-24 14:35:07.890477
47.2940876	0.1	06-03-24 14:35:08.074678
47.2968121	0.1	06-03-24 14:35:08.279579
47.3022612	0.1	06-03-24 14:35:08.487120
47.3104349	0.1	06-03-24 14:35:08.689590
47.2579291	0.1	06-03-24 14:35:08.899067
47.2588373	0.1	06-03-24 14:35:09.099909
47.2542964	0.1	06-03-24 14:35:09.306839
47.2533882	0.1	06-03-24 14:35:09.511048
47.2533882	0.1	06-03-24 14:35:09.713054
47.2552046	0.1	06-03-24 14:35:09.919509
47.3177003	0.1	06-03-24 14:35:10.124655
47.3222412	0.1	06-03-24 14:35:10.327250
47.3276903	0.1	06-03-24 14:35:10.535823
47.3331394	0.1	06-03-24 14:35:10.739924
47.3394967	0.1	06-03-24 14:35:10.945322
47.345854	0.1	06-03-24 14:35:11.247739
47.2997055	0.1	06-03-24 14:35:11.457052
47.3024301	0.1	06-03-24 14:35:11.679708
47.3622013	0.1	06-03-24 14:35:11.866431
47.3612931	0.1	06-03-24 14:35:12.071244
47.3640177	0.1	06-03-24 14:35:12.293862
47.3721913	0.1	06-03-24 14:35:12.480708
47.316961	0.1	06-03-24 14:35:12.685593
47.3196856	0.1	06-03-24 14:35:12.893819
47.3821813	0.1	06-03-24 14:35:13.155944
47.3876304	0.1	06-03-24 14:35:13.299538
47.3921713	0.1	06-03-24 14:35:13.603591
47.4012532	0.1	06-03-24 14:35:13.812927
47.400345	0.1	06-03-24 14:35:14.016763
47.4030695	0.1	06-03-24 14:35:14.320022
47.4067023	0.1	06-03-24 14:35:14.526951
47.3985286	0.1	06-03-24 14:35:14.737718
47.3994368	0.1	06-03-24 14:35:14.938601
47.4067023	0.1	06-03-24 14:35:15.241549
47.4230496	0.1	06-03-24 14:35:15.450948
47.4266823	0.1	06-03-24 14:35:15.753229
47.4312232	0.1	06-03-24 14:35:15.962735
47.4275905	0.1	06-03-24 14:35:16.167209
47.4248659	0.1	06-03-24 14:35:16.372309
47.4384887	0.1	06-03-24 14:35:16.579315
47.3868911	0.1	06-03-24 14:35:16.879975
47.454836	0.1	06-03-24 14:35:17.092369
47.4657342	0.1	06-03-24 14:35:17.293858
47.4105039	0.1	06-03-24 14:35:17.499009
47.415953	0.1	06-03-24 14:35:17.703152
47.4232184	0.1	06-03-24 14:35:17.908386
47.4323003	0.1	06-03-24 14:35:18.110917
47.5029697	0.1	06-03-24 14:35:18.317707
47.5066024	0.1	06-03-24 14:35:18.519742
47.5202252	0.1	06-03-24 14:35:18.727639
47.5265824	0.1	06-03-24 14:35:18.932004
47.5338479	0.1	06-03-24 14:35:19.143481
47.5365724	0.1	06-03-24 14:35:19.344087
47.5963437	0.1	06-03-24 14:35:19.569300
