# 
ch1_10V	ch2_1V	time	Delay	a	
1621.4	1700.067	1718886152.5199933	0.2	0	20-06-24 14:22:32.520011
1623.8	1697.4	1718886152.7585068	0.2	0	20-06-24 14:22:32.758524
1631.133	1693.333	1718886152.9974875	0.2	0	20-06-24 14:22:32.997505
1620.2	1697.267	1718886153.2364166	0.2	0	20-06-24 14:22:33.236433
1620.267	1695.667	1718886153.4761002	0.2	0	20-06-24 14:22:33.476133
1628.333	1702.6	1718886153.7121677	0.2	0	20-06-24 14:22:33.712186
1630.133	1699.0	1718886153.9513936	0.2	0	20-06-24 14:22:33.951414
1629.267	1700.0	1718886154.1914542	0.2	0	20-06-24 14:22:34.191487
1625.867	1693.867	1718886154.4290469	0.2	0	20-06-24 14:22:34.429065
1629.0	1703.067	1718886154.7005312	0.2	0	20-06-24 14:22:34.700550
1623.6	1701.4	1718886154.940752	0.2	0	20-06-24 14:22:34.940771
1627.2	1700.067	1718886155.1802928	0.2	0	20-06-24 14:22:35.180314
1629.4	1694.467	1718886155.419109	0.2	0	20-06-24 14:22:35.419131
1629.6	1697.8	1718886155.6572104	0.2	0	20-06-24 14:22:35.657236
1625.667	1697.4	1718886155.8962097	0.2	0	20-06-24 14:22:35.896228
1631.333	1700.067	1718886156.1368775	0.2	0	20-06-24 14:22:36.136895
1627.067	1706.8	1718886156.3718362	0.2	0	20-06-24 14:22:36.371858
1621.733	1697.333	1718886156.611159	0.2	0	20-06-24 14:22:36.611179
1625.267	1698.0	1718886156.8513417	0.2	0	20-06-24 14:22:36.851364
1627.467	1710.733	1718886157.0885952	0.2	0	20-06-24 14:22:37.088615
1621.667	1690.467	1718886157.3282917	0.2	0	20-06-24 14:22:37.328316
1624.733	1699.733	1718886157.567139	0.2	0	20-06-24 14:22:37.567157
1629.867	1694.267	1718886157.8053	0.2	0	20-06-24 14:22:37.805317
1631.133	1695.867	1718886158.0443852	0.2	0	20-06-24 14:22:38.044411
1631.133	1704.467	1718886158.2802098	0.2	0	20-06-24 14:22:38.280240
1623.2	1699.867	1718886158.5194056	0.2	0	20-06-24 14:22:38.519445
1623.8	1703.133	1718886158.7594545	0.2	0	20-06-24 14:22:38.759471
1629.267	1698.667	1718886159.0001225	0.2	0	20-06-24 14:22:39.000154
1633.4	1701.533	1718886159.2370992	0.2	0	20-06-24 14:22:39.237134
1635.067	1694.2	1718886159.4779654	0.2	0	20-06-24 14:22:39.478001
1626.667	1701.8	1718886159.7177672	0.2	0	20-06-24 14:22:39.717785
1628.4	1704.0	1718886159.9543254	0.2	0	20-06-24 14:22:39.954344
1622.2	1697.133	1718886160.1931064	0.2	0	20-06-24 14:22:40.193139
1619.267	1694.267	1718886160.433223	0.2	0	20-06-24 14:22:40.433242
1624.4	1693.267	1718886160.6699555	0.2	0	20-06-24 14:22:40.669983
1630.6	1698.467	1718886160.9087486	0.2	0	20-06-24 14:22:40.908764
1627.4	1699.0	1718886161.1483061	0.2	0	20-06-24 14:22:41.148346
1626.867	1697.467	1718886161.3837602	0.2	0	20-06-24 14:22:41.383779
1629.933	1694.8	1718886161.6240528	0.2	0	20-06-24 14:22:41.624073
1630.2	1697.533	1718886161.8631856	0.2	0	20-06-24 14:22:41.863209
1626.6	1698.333	1718886162.1021807	0.2	0	20-06-24 14:22:42.102214
1625.333	1707.133	1718886162.3420494	0.2	0	20-06-24 14:22:42.342070
1635.467	1700.467	1718886162.5817907	0.2	0	20-06-24 14:22:42.581828
1619.533	1697.867	1718886162.8183613	0.2	0	20-06-24 14:22:42.818405
1622.4	1707.067	1718886163.0582778	0.2	0	20-06-24 14:22:43.058295
1625.6	1692.867	1718886163.29794	0.2	0	20-06-24 14:22:43.297980
1621.8	1699.4	1718886163.5343034	0.2	0	20-06-24 14:22:43.534321
1622.667	1804.133	1718886163.7741027	0.2	0	20-06-24 14:22:43.774145
1626.933	1700.2	1718886164.0137696	0.2	0	20-06-24 14:22:44.013811
1629.0	1696.667	1718886164.2507062	0.2	0	20-06-24 14:22:44.250736
1632.267	1694.133	1718886164.49112	0.2	0	20-06-24 14:22:44.491146
1629.267	1696.733	1718886164.7301934	0.2	0	20-06-24 14:22:44.730212
1626.2	1697.733	1718886164.9675167	0.2	0	20-06-24 14:22:44.967541
1626.267	1691.067	1718886165.207309	0.2	0	20-06-24 14:22:45.207340
1622.067	1692.333	1718886165.446379	0.2	0	20-06-24 14:22:45.446413
1625.8	1698.267	1718886165.683841	0.2	0	20-06-24 14:22:45.683860
1624.467	1696.133	1718886165.923401	0.2	0	20-06-24 14:22:45.923420
1631.133	1696.0	1718886166.162701	0.2	0	20-06-24 14:22:46.162722
1627.667	1697.6	1718886166.3978405	0.2	0	20-06-24 14:22:46.397870
1625.667	1695.867	1718886166.6367846	0.2	0	20-06-24 14:22:46.636804
1630.067	1694.6	1718886166.8767388	0.2	0	20-06-24 14:22:46.876771
1629.2	1696.133	1718886167.113125	0.2	0	20-06-24 14:22:47.113180
1621.733	1696.933	1718886167.348123	0.2	0	20-06-24 14:22:47.348142
1622.0	1692.267	1718886167.5874164	0.2	0	20-06-24 14:22:47.587434
1622.867	1691.2	1718886167.8256717	0.2	0	20-06-24 14:22:47.825694
1622.6	1696.8	1718886168.064524	0.2	0	20-06-24 14:22:48.064540
1622.4	1690.4	1718886168.3037047	0.2	0	20-06-24 14:22:48.303720
1627.267	1697.667	1718886168.54221	0.2	0	20-06-24 14:22:48.542229
1629.467	1695.667	1718886168.7812798	0.2	0	20-06-24 14:22:48.781311
1627.8	1683.533	1718886169.0211225	0.2	0	20-06-24 14:22:49.021140
1630.667	1692.067	1718886169.2575395	0.2	0	20-06-24 14:22:49.257558
1632.0	1694.867	1718886169.4973462	0.2	0	20-06-24 14:22:49.497397
1628.467	1689.667	1718886169.7367184	0.2	0	20-06-24 14:22:49.736740
1632.533	1686.0	1718886169.9730513	0.2	0	20-06-24 14:22:49.973084
1630.6	1697.467	1718886170.2127647	0.2	0	20-06-24 14:22:50.212783
1629.533	1698.733	1718886170.4573836	0.2	0	20-06-24 14:22:50.457406
1630.533	1696.0	1718886170.6945252	0.2	0	20-06-24 14:22:50.694544
1628.667	1693.733	1718886170.9334397	0.2	0	20-06-24 14:22:50.933457
1628.933	1697.933	1718886171.172543	0.2	0	20-06-24 14:22:51.172560
1630.333	1695.4	1718886171.4097128	0.2	0	20-06-24 14:22:51.409734
1626.6	1700.733	1718886171.6495976	0.2	0	20-06-24 14:22:51.649631
1625.0	1690.8	1718886171.888286	0.2	0	20-06-24 14:22:51.888318
1629.2	1695.667	1718886172.1251218	0.2	0	20-06-24 14:22:52.125144
1624.067	1695.867	1718886172.3643994	0.2	0	20-06-24 14:22:52.364421
1621.067	1694.2	1718886172.603454	0.2	0	20-06-24 14:22:52.603476
1631.467	1695.6	1718886172.8410597	0.2	0	20-06-24 14:22:52.841090
1626.067	1689.733	1718886173.0800245	0.2	0	20-06-24 14:22:53.080042
1627.2	1695.867	1718886173.3198235	0.2	0	20-06-24 14:22:53.319843
1623.067	1704.867	1718886173.554737	0.2	0	20-06-24 14:22:53.554755
1617.267	1700.267	1718886173.7944255	0.2	0	20-06-24 14:22:53.794440
1629.333	1696.533	1718886174.0334473	0.2	0	20-06-24 14:22:54.033465
1618.533	1689.867	1718886174.2678807	0.2	0	20-06-24 14:22:54.267898
1623.667	1695.067	1718886174.5071955	0.2	0	20-06-24 14:22:54.507214
1616.667	1689.6	1718886174.7459605	0.2	0	20-06-24 14:22:54.745981
1616.533	1693.867	1718886174.9853625	0.2	0	20-06-24 14:22:54.985389
1619.267	1691.733	1718886175.225313	0.2	0	20-06-24 14:22:55.225333
1624.533	1699.533	1718886175.4658208	0.2	0	20-06-24 14:22:55.465845
1624.733	1699.133	1718886175.7029676	0.2	0	20-06-24 14:22:55.702986
1624.333	1699.667	1718886175.9429357	0.2	0	20-06-24 14:22:55.942953
1623.467	1704.667	1718886176.181993	0.2	0	20-06-24 14:22:56.182011
1626.133	1699.467	1718886176.4174263	0.2	0	20-06-24 14:22:56.417444
1627.0	1699.2	1718886176.6566567	0.2	0	20-06-24 14:22:56.656673
1623.067	1687.133	1718886176.8964682	0.2	0	20-06-24 14:22:56.896486
1621.8	1694.867	1718886177.1337898	0.2	0	20-06-24 14:22:57.133809
1629.2	1693.467	1718886177.3726358	0.2	0	20-06-24 14:22:57.372660
1624.733	1697.667	1718886177.6107442	0.2	0	20-06-24 14:22:57.610785
1616.733	1697.133	1718886177.8498106	0.2	0	20-06-24 14:22:57.849829
1625.533	1695.467	1718886178.0900111	0.2	0	20-06-24 14:22:58.090030
1625.667	1695.467	1718886178.3301473	0.2	0	20-06-24 14:22:58.330165
1638.733	1688.333	1718886178.5657291	0.2	0	20-06-24 14:22:58.565748
1627.867	1807.867	1718886178.8059845	0.2	0	20-06-24 14:22:58.806004
1631.333	1690.4	1718886179.0457964	0.2	0	20-06-24 14:22:59.045814
1630.2	1698.667	1718886179.2812052	0.2	0	20-06-24 14:22:59.281233
1629.0	1688.667	1718886179.520129	0.2	0	20-06-24 14:22:59.520155
1618.867	1690.667	1718886179.759759	0.2	0	20-06-24 14:22:59.759774
1620.733	1686.2	1718886179.996198	0.2	0	20-06-24 14:22:59.996222
1620.4	1691.4	1718886180.2346697	0.2	0	20-06-24 14:23:00.234691
1624.467	1698.267	1718886180.4748404	0.2	0	20-06-24 14:23:00.474860
1620.6	1692.4	1718886180.7104704	0.2	0	20-06-24 14:23:00.710502
1630.467	1689.067	1718886180.9507844	0.2	0	20-06-24 14:23:00.950828
1626.733	1691.867	1718886181.1901112	0.2	0	20-06-24 14:23:01.190130
1631.4	1691.4	1718886181.426767	0.2	0	20-06-24 14:23:01.426786
1625.267	1686.733	1718886181.6660519	0.2	0	20-06-24 14:23:01.666076
1629.933	1687.667	1718886181.9011686	0.2	0	20-06-24 14:23:01.901188
1627.2	1690.933	1718886182.1416018	0.2	0	20-06-24 14:23:02.141619
1617.6	1684.8	1718886182.3821301	0.2	0	20-06-24 14:23:02.382155
1629.733	1693.4	1718886182.621196	0.2	0	20-06-24 14:23:02.621217
1630.667	1694.467	1718886182.8584821	0.2	0	20-06-24 14:23:02.858537
1627.733	1687.2	1718886183.0988104	0.2	0	20-06-24 14:23:03.098838
1626.067	1692.067	1718886183.3392167	0.2	0	20-06-24 14:23:03.339237
1628.0	1685.2	1718886183.5756154	0.2	0	20-06-24 14:23:03.575638
1625.067	1692.933	1718886183.8138535	0.2	0	20-06-24 14:23:03.813868
1629.333	1695.533	1718886184.0534148	0.2	0	20-06-24 14:23:04.053438
1628.133	1690.2	1718886184.298364	0.2	0	20-06-24 14:23:04.298407
1621.333	1696.067	1718886184.5375962	0.2	0	20-06-24 14:23:04.537617
1622.6	1693.667	1718886184.7763307	0.2	0	20-06-24 14:23:04.776358
1621.2	1694.933	1718886185.0158064	0.2	0	20-06-24 14:23:05.015826
1630.133	1700.267	1718886185.2565587	0.2	0	20-06-24 14:23:05.256578
1629.267	1702.867	1718886185.496805	0.2	0	20-06-24 14:23:05.496822
1631.733	1695.333	1718886185.7359483	0.2	0	20-06-24 14:23:05.735963
1627.267	1693.667	1718886185.9745803	0.2	0	20-06-24 14:23:05.974609
1628.267	1695.6	1718886186.2135773	0.2	0	20-06-24 14:23:06.213607
1624.933	1706.467	1718886186.4832096	0.2	0	20-06-24 14:23:06.483228
1633.733	1700.867	1718886186.7235186	0.2	0	20-06-24 14:23:06.723547
1635.067	1693.133	1718886186.9636257	0.2	0	20-06-24 14:23:06.963666
1629.2	1695.333	1718886187.2030687	0.2	0	20-06-24 14:23:07.203087
1631.6	1695.8	1718886187.4438622	0.2	0	20-06-24 14:23:07.443879
1625.933	1693.933	1718886187.6830468	0.2	0	20-06-24 14:23:07.683066
1625.867	1701.933	1718886187.9230213	0.2	0	20-06-24 14:23:07.923039
1630.467	1703.267	1718886188.1625085	0.2	0	20-06-24 14:23:08.162526
1625.667	1689.333	1718886188.4017708	0.2	0	20-06-24 14:23:08.401794
1624.667	1693.133	1718886188.6419199	0.2	0	20-06-24 14:23:08.641957
1626.133	1692.133	1718886188.882092	0.2	0	20-06-24 14:23:08.882118
1635.933	1695.933	1718886189.1228762	0.2	0	20-06-24 14:23:09.122899
1632.533	1697.067	1718886189.3624887	0.2	0	20-06-24 14:23:09.362510
1629.2	1689.8	1718886189.6021185	0.2	0	20-06-24 14:23:09.602145
1632.067	1701.2	1718886189.8414931	0.2	0	20-06-24 14:23:09.841524
1632.933	1696.4	1718886190.0818036	0.2	0	20-06-24 14:23:10.081845
1637.0	1699.067	1718886190.3228896	0.2	0	20-06-24 14:23:10.322923
1627.067	1696.267	1718886190.5615737	0.2	0	20-06-24 14:23:10.561587
1634.267	1700.0	1718886190.8008807	0.2	0	20-06-24 14:23:10.800904
1628.733	1684.533	1718886191.0359805	0.2	0	20-06-24 14:23:11.035996
1625.4	1699.867	1718886191.274667	0.2	0	20-06-24 14:23:11.274702
1632.667	1692.933	1718886191.5131774	0.2	0	20-06-24 14:23:11.513192
1630.133	1687.333	1718886191.7521522	0.2	0	20-06-24 14:23:11.752189
1624.6	1695.733	1718886191.9905977	0.2	0	20-06-24 14:23:11.990613
1628.867	1701.333	1718886192.230316	0.2	0	20-06-24 14:23:12.230335
1621.6	1707.467	1718886192.466584	0.2	0	20-06-24 14:23:12.466618
1628.067	1699.733	1718886192.7071908	0.2	0	20-06-24 14:23:12.707216
1634.133	1696.333	1718886192.946774	0.2	0	20-06-24 14:23:12.946792
1627.133	1696.0	1718886193.1844444	0.2	0	20-06-24 14:23:13.184466
1618.667	1697.933	1718886193.423882	0.2	0	20-06-24 14:23:13.423899
1629.333	1694.933	1718886193.6625884	0.2	0	20-06-24 14:23:13.662612
1628.933	1695.2	1718886193.9017532	0.2	0	20-06-24 14:23:13.901773
1629.067	1695.533	1718886194.1409943	0.2	0	20-06-24 14:23:14.141022
1627.6	1698.533	1718886194.3807561	0.2	0	20-06-24 14:23:14.380779
1627.8	1697.467	1718886194.6172743	0.2	0	20-06-24 14:23:14.617289
1636.733	1695.667	1718886194.856576	0.2	0	20-06-24 14:23:14.856614
1627.733	1693.8	1718886195.0957942	0.2	0	20-06-24 14:23:15.095811
1625.733	1695.067	1718886195.333924	0.2	0	20-06-24 14:23:15.333942
1628.2	1697.133	1718886195.5741072	0.2	0	20-06-24 14:23:15.574141
1626.467	1689.2	1718886195.8135607	0.2	0	20-06-24 14:23:15.813578
1628.867	1695.533	1718886196.051163	0.2	0	20-06-24 14:23:16.051181
1629.933	1700.8	1718886196.2903094	0.2	0	20-06-24 14:23:16.290355
1623.733	1694.933	1718886196.5301428	0.2	0	20-06-24 14:23:16.530175
1634.533	1697.333	1718886196.7672062	0.2	0	20-06-24 14:23:16.767227
1624.867	1703.067	1718886197.0065956	0.2	0	20-06-24 14:23:17.006610
1631.933	1696.133	1718886197.2440841	0.2	0	20-06-24 14:23:17.244103
1631.0	1693.133	1718886197.4808428	0.2	0	20-06-24 14:23:17.480878
1627.467	1691.333	1718886197.7212634	0.2	0	20-06-24 14:23:17.721280
1630.8	1701.467	1718886197.9609528	0.2	0	20-06-24 14:23:17.960986
1626.733	1688.067	1718886198.1973078	0.2	0	20-06-24 14:23:18.197338
1625.933	1698.6	1718886198.436501	0.2	0	20-06-24 14:23:18.436518
1623.4	1689.267	1718886198.6760802	0.2	0	20-06-24 14:23:18.676100
1632.733	1693.867	1718886198.9141653	0.2	0	20-06-24 14:23:18.914207
1622.2	1700.133	1718886199.1546166	0.2	0	20-06-24 14:23:19.154634
1630.267	1695.067	1718886199.3945158	0.2	0	20-06-24 14:23:19.394537
1631.8	1809.2	1718886199.6308408	0.2	0	20-06-24 14:23:19.630873
1626.733	1692.267	1718886199.8706074	0.2	0	20-06-24 14:23:19.870626
1629.4	1691.4	1718886200.1109707	0.2	0	20-06-24 14:23:20.110994
1624.133	1680.6	1718886200.3485518	0.2	0	20-06-24 14:23:20.348571
1622.133	1697.733	1718886200.588651	0.2	0	20-06-24 14:23:20.588668
1630.533	1692.933	1718886200.828655	0.2	0	20-06-24 14:23:20.828687
1623.733	1688.8	1718886201.064866	0.2	0	20-06-24 14:23:21.064890
1626.8	1699.667	1718886201.3045363	0.2	0	20-06-24 14:23:21.304556
1621.4	1694.2	1718886201.543704	0.2	0	20-06-24 14:23:21.543722
1629.6	1699.467	1718886201.780973	0.2	0	20-06-24 14:23:21.781005
1627.6	1690.933	1718886202.0202732	0.2	0	20-06-24 14:23:22.020291
1630.8	1689.667	1718886202.2592754	0.2	0	20-06-24 14:23:22.259298
1622.867	1684.8	1718886202.4983559	0.2	0	20-06-24 14:23:22.498409
1628.6	1697.867	1718886202.7388866	0.2	0	20-06-24 14:23:22.738907
1631.133	1698.667	1718886202.9782295	0.2	0	20-06-24 14:23:22.978249
1631.267	1689.8	1718886203.2149186	0.2	0	20-06-24 14:23:23.214958
1629.2	1696.867	1718886203.4543827	0.2	0	20-06-24 14:23:23.454427
1620.533	1694.667	1718886203.6939986	0.2	0	20-06-24 14:23:23.694022
1624.0	1694.8	1718886203.931901	0.2	0	20-06-24 14:23:23.931941
1627.933	1696.6	1718886204.172508	0.2	0	20-06-24 14:23:24.172526
1627.067	1700.667	1718886204.4120638	0.2	0	20-06-24 14:23:24.412085
1626.067	1697.2	1718886204.6483216	0.2	0	20-06-24 14:23:24.648362
1633.0	1692.733	1718886204.8887417	0.2	0	20-06-24 14:23:24.888762
1624.2	1696.8	1718886205.1282558	0.2	0	20-06-24 14:23:25.128285
1618.067	1694.267	1718886205.3638237	0.2	0	20-06-24 14:23:25.363841
1629.733	1695.067	1718886205.6029608	0.2	0	20-06-24 14:23:25.602983
1619.133	1702.533	1718886205.8419538	0.2	0	20-06-24 14:23:25.841972
1616.533	1693.867	1718886206.0785098	0.2	0	20-06-24 14:23:26.078527
1618.6	1690.867	1718886206.3173635	0.2	0	20-06-24 14:23:26.317388
1629.133	1691.867	1718886206.5564582	0.2	0	20-06-24 14:23:26.556477
1625.8	1691.333	1718886206.7936559	0.2	0	20-06-24 14:23:26.793676
1626.333	1696.733	1718886207.0322409	0.2	0	20-06-24 14:23:27.032259
1624.533	1696.733	1718886207.2684858	0.2	0	20-06-24 14:23:27.268519
1627.267	1695.333	1718886207.5080993	0.2	0	20-06-24 14:23:27.508115
1636.4	1699.067	1718886207.746914	0.2	0	20-06-24 14:23:27.746937
1630.8	1700.467	1718886207.9858189	0.2	0	20-06-24 14:23:27.985836
1634.133	1704.733	1718886208.2252371	0.2	0	20-06-24 14:23:28.225271
1634.933	1695.867	1718886208.4643052	0.2	0	20-06-24 14:23:28.464325
1632.8	1706.133	1718886208.704359	0.2	0	20-06-24 14:23:28.704378
1628.267	1702.133	1718886208.941114	0.2	0	20-06-24 14:23:28.941131
1627.0	1710.6	1718886209.1813319	0.2	0	20-06-24 14:23:29.181354
1626.2	1698.333	1718886209.4199967	0.2	0	20-06-24 14:23:29.420012
1623.333	1704.0	1718886209.657641	0.2	0	20-06-24 14:23:29.657661
1632.067	1699.267	1718886209.896694	0.2	0	20-06-24 14:23:29.896718
1621.333	1690.067	1718886210.1356556	0.2	0	20-06-24 14:23:30.135675
1624.867	1697.467	1718886210.3739111	0.2	0	20-06-24 14:23:30.373954
1632.533	1694.467	1718886210.6124535	0.2	0	20-06-24 14:23:30.612470
1629.867	1691.2	1718886210.8515575	0.2	0	20-06-24 14:23:30.851578
1632.133	1697.0	1718886211.0876462	0.2	0	20-06-24 14:23:31.087693
1628.333	1692.6	1718886211.3276343	0.2	0	20-06-24 14:23:31.327672
1635.933	1703.333	1718886211.5671277	0.2	0	20-06-24 14:23:31.567150
1630.867	1697.933	1718886211.8033493	0.2	0	20-06-24 14:23:31.803373
1629.867	1692.133	1718886212.0385473	0.2	0	20-06-24 14:23:32.038573
1626.333	1692.733	1718886212.27822	0.2	0	20-06-24 14:23:32.278240
1628.133	1692.733	1718886212.516885	0.2	0	20-06-24 14:23:32.516910
1629.4	1703.067	1718886212.756502	0.2	0	20-06-24 14:23:32.756524
1627.0	1700.6	1718886212.995653	0.2	0	20-06-24 14:23:32.995671
1631.667	1696.667	1718886213.230842	0.2	0	20-06-24 14:23:33.230878
1622.4	1703.867	1718886213.471539	0.2	0	20-06-24 14:23:33.471558
1627.733	1698.4	1718886213.7116275	0.2	0	20-06-24 14:23:33.711664
1626.333	1696.667	1718886213.948329	0.2	0	20-06-24 14:23:33.948372
1623.533	1688.667	1718886214.1881354	0.2	0	20-06-24 14:23:34.188154
1627.133	1698.533	1718886214.4283054	0.2	0	20-06-24 14:23:34.428331
1626.0	1696.067	1718886214.6669688	0.2	0	20-06-24 14:23:34.666996
1617.733	1693.867	1718886214.9073367	0.2	0	20-06-24 14:23:34.907354
1624.933	1697.333	1718886215.1475413	0.2	0	20-06-24 14:23:35.147572
1630.867	1702.2	1718886215.3829167	0.2	0	20-06-24 14:23:35.382941
1627.4	1693.333	1718886215.621889	0.2	0	20-06-24 14:23:35.621908
1626.733	1692.667	1718886215.8619704	0.2	0	20-06-24 14:23:35.862008
1631.6	1697.2	1718886216.0982935	0.2	0	20-06-24 14:23:36.098312
1629.533	1689.6	1718886216.3373399	0.2	0	20-06-24 14:23:36.337357
1633.667	1699.133	1718886216.5767384	0.2	0	20-06-24 14:23:36.576778
1623.2	1700.267	1718886216.8153698	0.2	0	20-06-24 14:23:36.815419
1631.267	1700.133	1718886217.054464	0.2	0	20-06-24 14:23:37.054485
1626.867	1694.667	1718886217.2937326	0.2	0	20-06-24 14:23:37.293749
1628.4	1699.933	1718886217.5316994	0.2	0	20-06-24 14:23:37.531725
1627.0	1697.467	1718886217.7712474	0.2	0	20-06-24 14:23:37.771286
1623.533	1702.333	1718886218.0109713	0.2	0	20-06-24 14:23:38.010994
1632.2	1698.867	1718886218.2842388	0.2	0	20-06-24 14:23:38.284263
1629.133	1696.6	1718886218.5247934	0.2	0	20-06-24 14:23:38.524831
1630.133	1700.133	1718886218.7657735	0.2	0	20-06-24 14:23:38.765809
1633.467	1696.0	1718886219.005895	0.2	0	20-06-24 14:23:39.005920
1628.867	1696.2	1718886219.2450457	0.2	0	20-06-24 14:23:39.245064
1631.333	1704.867	1718886219.48451	0.2	0	20-06-24 14:23:39.484528
1628.8	1692.4	1718886219.7198575	0.2	0	20-06-24 14:23:39.719875
1626.0	1692.933	1718886219.959816	0.2	0	20-06-24 14:23:39.959851
1623.267	1698.533	1718886220.1998703	0.2	0	20-06-24 14:23:40.199889
1626.4	1702.733	1718886220.4363086	0.2	0	20-06-24 14:23:40.436329
1629.933	1697.2	1718886220.6759274	0.2	0	20-06-24 14:23:40.675951
1628.533	1703.333	1718886220.9154787	0.2	0	20-06-24 14:23:40.915498
1626.6	1702.533	1718886221.1554143	0.2	0	20-06-24 14:23:41.155452
1624.933	1685.333	1718886221.393942	0.2	0	20-06-24 14:23:41.393966
1627.0	1690.667	1718886221.6338072	0.2	0	20-06-24 14:23:41.633826
1624.867	1694.267	1718886221.870421	0.2	0	20-06-24 14:23:41.870439
1628.867	1699.0	1718886222.1109118	0.2	0	20-06-24 14:23:42.110937
1626.0	1693.667	1718886222.3507073	0.2	0	20-06-24 14:23:42.350726
1628.133	1697.4	1718886222.588316	0.2	0	20-06-24 14:23:42.588345
1635.6	1697.533	1718886222.8279178	0.2	0	20-06-24 14:23:42.827932
1631.6	1704.733	1718886223.0676117	0.2	0	20-06-24 14:23:43.067643
1631.533	1696.133	1718886223.303102	0.2	0	20-06-24 14:23:43.303119
1635.733	1811.333	1718886223.5435433	0.2	0	20-06-24 14:23:43.543562
1626.733	1702.667	1718886223.783731	0.2	0	20-06-24 14:23:43.783748
1627.8	1696.933	1718886224.019563	0.2	0	20-06-24 14:23:44.019585
1627.067	1698.867	1718886224.2600117	0.2	0	20-06-24 14:23:44.260049
1628.867	1700.733	1718886224.4998548	0.2	0	20-06-24 14:23:44.499872
1627.2	1700.2	1718886224.7354786	0.2	0	20-06-24 14:23:44.735513
1624.0	1701.067	1718886224.9747546	0.2	0	20-06-24 14:23:44.974780
1625.733	1695.2	1718886225.215237	0.2	0	20-06-24 14:23:45.215269
1629.267	1686.8	1718886225.4516885	0.2	0	20-06-24 14:23:45.451725
1628.067	1692.133	1718886225.6916034	0.2	0	20-06-24 14:23:45.691621
1633.467	1684.6	1718886225.9311733	0.2	0	20-06-24 14:23:45.931192
1626.6	1691.067	1718886226.1689343	0.2	0	20-06-24 14:23:46.168952
1625.4	1694.0	1718886226.4085727	0.2	0	20-06-24 14:23:46.408615
1630.133	1686.667	1718886226.6468806	0.2	0	20-06-24 14:23:46.646895
1623.067	1692.133	1718886226.8853803	0.2	0	20-06-24 14:23:46.885399
1627.533	1690.6	1718886227.124437	0.2	0	20-06-24 14:23:47.124470
1636.8	1696.267	1718886227.3645039	0.2	0	20-06-24 14:23:47.364538
1636.733	1697.933	1718886227.6052692	0.2	0	20-06-24 14:23:47.605301
1632.133	1696.133	1718886227.844626	0.2	0	20-06-24 14:23:47.844650
1631.933	1695.267	1718886228.0851567	0.2	0	20-06-24 14:23:48.085174
1629.0	1688.2	1718886228.3258271	0.2	0	20-06-24 14:23:48.325845
1626.267	1692.2	1718886228.565355	0.2	0	20-06-24 14:23:48.565375
1626.667	1692.533	1718886228.8056717	0.2	0	20-06-24 14:23:48.805688
1621.267	1702.267	1718886229.0428963	0.2	0	20-06-24 14:23:49.042935
1623.667	1698.667	1718886229.281947	0.2	0	20-06-24 14:23:49.281966
1623.533	1701.6	1718886229.5214107	0.2	0	20-06-24 14:23:49.521455
1627.067	1697.4	1718886229.7596862	0.2	0	20-06-24 14:23:49.759703
1627.867	1693.4	1718886229.9982665	0.2	0	20-06-24 14:23:49.998283
1630.733	1701.6	1718886230.2381797	0.2	0	20-06-24 14:23:50.238212
1626.533	1696.2	1718886230.4757524	0.2	0	20-06-24 14:23:50.475769
1624.933	1695.6	1718886230.7143383	0.2	0	20-06-24 14:23:50.714357
1633.733	1700.6	1718886230.9547477	0.2	0	20-06-24 14:23:50.954784
1624.533	1693.067	1718886231.1904886	0.2	0	20-06-24 14:23:51.190509
1626.067	1699.533	1718886231.4290123	0.2	0	20-06-24 14:23:51.429037
1634.467	1706.267	1718886231.6667218	0.2	0	20-06-24 14:23:51.666737
1628.8	1699.8	1718886231.9025545	0.2	0	20-06-24 14:23:51.902577
1621.133	1699.467	1718886232.1420636	0.2	0	20-06-24 14:23:52.142085
1626.6	1697.2	1718886232.3809683	0.2	0	20-06-24 14:23:52.380987
1631.2	1700.0	1718886232.6303618	0.2	0	20-06-24 14:23:52.630383
1624.0	1698.4	1718886232.8704348	0.2	0	20-06-24 14:23:52.870475
1625.733	1699.8	1718886233.1100848	0.2	0	20-06-24 14:23:53.110113
1626.8	1698.867	1718886233.348931	0.2	0	20-06-24 14:23:53.348949
1626.067	1691.667	1718886233.589288	0.2	0	20-06-24 14:23:53.589308
1623.267	1697.6	1718886233.8285384	0.2	0	20-06-24 14:23:53.828570
1626.733	1704.467	1718886234.067429	0.2	0	20-06-24 14:23:54.067446
1625.0	1697.867	1718886234.3066542	0.2	0	20-06-24 14:23:54.306673
1625.533	1688.6	1718886234.5471668	0.2	0	20-06-24 14:23:54.547204
1632.133	1701.267	1718886234.7858422	0.2	0	20-06-24 14:23:54.785861
1627.933	1697.133	1718886235.0257833	0.2	0	20-06-24 14:23:55.025804
1641.867	1692.8	1718886235.2655094	0.2	0	20-06-24 14:23:55.265527
1630.333	1704.933	1718886235.5046384	0.2	0	20-06-24 14:23:55.504667
1637.867	1695.333	1718886235.7441285	0.2	0	20-06-24 14:23:55.744154
1629.467	1697.8	1718886235.983388	0.2	0	20-06-24 14:23:55.983420
1625.867	1689.533	1718886236.2232063	0.2	0	20-06-24 14:23:56.223245
