# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	
7.799	0.039	250	250	21.6817733	1714469506.275294	-4.1904996	-2634218.0	-2637881.0	-2640377.0	-2640188.0	-0.451447657	-3159317.0	-3155160.0	-3154970.0	-3153083.0	20	801.0079200792007	30-04-24 11:31:52.713898
8.399	0.042	250	250	21.8263738	1714469532.7501261	-3.5918894	-2257702.0	-2260623.0	-2262815.0	-2262795.0	-0.386956774	-2707914.0	-2704163.0	-2704057.0	-2702363.0	20	801.0079200792007	30-04-24 11:32:19.189892
8.998	0.046	250	250	21.9738489	1714469559.2278388	-2.99334941	-1881264.0	-1883439.0	-1885282.0	-1885482.0	-0.322464594	-2256466.0	-2253174.0	-2253160.0	-2251636.0	20	801.0079200792007	30-04-24 11:32:45.667987
9.598	0.049	250	250	22.147197	1714469585.7074852	-2.3940906	-1504383.0	-1505801.0	-1507353.0	-1507711.0	-0.257906259	-1804555.0	-1801701.0	-1801759.0	-1800451.0	20	801.0079200792007	30-04-24 11:33:12.149044
10.198	0.052	250	250	22.3937555	1714469612.1864243	-1.7944723	-1127263.0	-1127930.0	-1129161.0	-1129712.0	-0.193316518	-1352456.0	-1350007.0	-1350175.0	-1349018.0	20	801.0079200792007	30-04-24 11:33:38.627267
10.799	0.055	250	250	22.5093209	1714469638.6660779	-1.19464071	-750005.1	-749937.4	-750837.7	-751579.2	-0.128694781	-900150.1	-898121.0	-898361.2	-897406.0	20	801.0079200792007	30-04-24 11:34:05.108491
11.399	0.058	250	250	22.4727156	1714469665.1494052	-0.595709851	-373348.9	-372535.3	-373112.8	-374051.6	-0.0641684228	-448508.7	-446903.4	-447237.1	-446437.7	20	801.0079200792007	30-04-24 11:34:31.591538
11.999	0.061	250	250	22.4679243	1714469691.6281707	0.00346024542	3481.788	5031.624	4780.796	3660.264	0.000373987391	3255.788	4399.288	3998.172	4601.728	20	801.0079200792007	30-04-24 11:34:58.076239
12.598	0.064	250	250	22.3592584	1714469718.114656	0.602423051	380182.9	382463.4	382533.1	381224.6	0.0649117334	454985.7	455675.2	455219.2	455646.5	20	801.0079200792007	30-04-24 11:35:24.558016
13.199	0.067	250	250	22.2235697	1714469744.5954685	1.20187909	757196.2	760212.4	760611.5	759118.2	0.129480817	906943.8	907207.7	906682.0	906895.3	20	801.0079200792007	30-04-24 11:35:51.037583
13.798	0.07	250	250	22.0718782	1714469771.078602	1.8005089	1133727.0	1137482.0	1138203.0	1136531.0	0.193965923	1358335.0	1358194.0	1357571.0	1357617.0	20	801.0079200792007	30-04-24 11:36:17.520559
14.398	0.073	250	250	21.8353813	1714469797.5576427	2.39967491	1510558.0	1515068.0	1516120.0	1514243.0	0.258504732	1810078.0	1809483.0	1808793.0	1808638.0	20	801.0079200792007	30-04-24 11:36:43.998949
14.998	0.076	250	250	21.6565713	1714469824.0371764	2.99845564	1887176.0	1892422.0	1893789.0	1891728.0	0.32301513	2261689.0	2260648.0	2259881.0	2259532.0	20	801.0079200792007	30-04-24 11:37:10.477610
15.598	0.079	250	250	21.466933	1714469850.5157645	3.59846639	2264552.0	2270538.0	2272249.0	2269983.0	0.387630542	2713984.0	2712511.0	2711653.0	2711137.0	20	801.0079200792007	30-04-24 11:37:36.957244
16.198	0.083	250	250	21.2893686	1714469876.994344	4.19770907	2641459.0	2648193.0	2650189.0	2647759.0	0.452177078	3165813.0	3163880.0	3162957.0	3162289.0	20	801.0079200792007	30-04-24 11:38:03.432982
16.798	0.086	250	250	21.3029758	1714469903.4827478	4.7964896	3018051.0	3025536.0	3027866.0	3025241.0	0.516661072	3617246.0	3614904.0	3613911.0	3613036.0	20	801.0079200792007	30-04-24 11:38:29.924855
17.398	0.089	250	250	21.5144623	1714469929.9619508	5.39576623	3394980.0	3403223.0	3405861.0	3403067.0	0.581194363	4068978.0	4066179.0	4065138.0	4064057.0	20	801.0079200792007	30-04-24 11:38:56.404353
17.998	0.092	250	250	21.6605001	1714469956.446046	5.9949681	3771847.0	3780839.0	3783792.0	3780792.0	0.645707399	4520634.0	4517398.0	4516259.0	4514975.0	20	801.0079200792007	30-04-24 11:39:22.888021
18.598	0.095	250	250	21.8623083	1714469982.92571	6.59413446	4148724.0	4158439.0	4161774.0	4158553.0	0.710226602	4972255.0	4968631.0	4967408.0	4965936.0	20	801.0079200792007	30-04-24 11:39:49.369345
19.198	0.098	250	250	21.9596668	1714470009.4085422	7.1926091	4525141.0	4535594.0	4539211.0	4535841.0	0.774668288	5423388.0	5419322.0	5417976.0	5416313.0	20	801.0079200792007	30-04-24 11:40:15.850430
19.798	0.102	250	250	22.1217074	1714470035.894564	7.79220508	4902290.0	4913465.0	4917439.0	4913853.0	0.83918706	5875024.0	5870527.0	5869119.0	5867267.0	20	801.0079200792007	30-04-24 11:40:42.334657
20.398	0.105	250	250	22.2769445	1714470062.3723621	8.39141534	5279110.0	5291069.0	5295352.0	5291564.0	0.903677399	6326442.0	6321543.0	6320068.0	6318054.0	20	801.0079200792007	30-04-24 11:41:08.814645
20.998	0.108	250	250	22.512004	1714470088.8534935	8.99025468	5655779.0	5668466.0	5673111.0	5669131.0	0.968145512	6777708.0	6772374.0	6770813.0	6768629.0	20	801.0079200792007	30-04-24 11:41:35.297766
21.598	0.111	250	250	22.6155912	1714470115.3373957	9.58883715	6032281.0	6045692.0	6050686.0	6046496.0	1.0325606	7228641.0	7222898.0	7221229.0	7218875.0	20	801.0079200792007	30-04-24 11:42:01.778963
22.197	0.114	250	250	22.706721	1714470141.8161151	10.1868323	6408365.0	6422563.0	6427861.0	6423494.0	1.0969093	7679078.0	7672864.0	7671151.0	7668573.0	20	801.0079200792007	30-04-24 11:42:28.257409
22.797	0.117	250	250	22.7005882	1714470168.301895	10.7854898	6784889.0	6799869.0	6805400.0	6800889.0	1.16130139	8129863.0	8123187.0	8121404.0	8118654.0	20	801.0079200792007	30-04-24 11:42:54.743035
23.397	0.121	250	250	22.613483	1714470194.7789965	11.3836059	6857074.0	7485562.0	6878321.0	7487095.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	801.0079200792007	30-04-24 11:43:21.209630
23.998	0.124	250	250	22.5188076	1714470221.2488132	11.9700511	6848595.0	7485738.0	6869990.0	7487322.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	801.0079200792007	30-04-24 11:43:47.677033
