# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
14.999	0.076	250	250	1886601.0	1891831.0	1893087.0	1891177.0	2260430.0	2259498.0	2258703.0	2258314.0	2.99750295	0.322838293	15.4139262	1711457608.9573822	6	25.0	26-03-24 13:53:28.957436
15.599	0.079	250	250	2263960.0	2269945.0	2271510.0	2269418.0	2712785.0	2711431.0	2710546.0	2709929.0	3.59747165	0.387456245	15.4586007	1711457616.8008914	6	25.0	26-03-24 13:53:36.800947
16.2	0.082	250	250	2640815.0	2647510.0	2649421.0	2647142.0	3164524.0	3162771.0	3161822.0	3160992.0	4.19660892	0.451993735	15.4126934	1711457624.8287716	6	25.0	26-03-24 13:53:44.828827
16.8	0.085	250	250	3017391.0	3024833.0	3027038.0	3024600.0	3615894.0	3613711.0	3612675.0	3611643.0	4.79524965	0.516466177	15.3912868	1711457632.6523423	6	25.0	26-03-24 13:53:52.652397
17.4	0.088	250	250	3394100.0	3402266.0	3404786.0	3402192.0	4067373.0	4064779.0	4063670.0	4062439.0	5.39423786	0.58098815	15.4492935	1711457640.6751854	6	25.0	26-03-24 13:54:00.675242
18.0	0.092	250	250	3771005.0	3779919.0	3782754.0	3779967.0	4519310.0	4516316.0	4515099.0	4513633.0	5.99341425	0.645520373	15.3971733	1711457648.5056086	6	25.0	26-03-24 13:54:08.505656
18.6	0.095	250	250	4147783.0	4157435.0	4160567.0	4157616.0	4970791.0	4967384.0	4966104.0	4964434.0	6.59245188	0.710038418	15.3413302	1711457656.51806	6	25.0	26-03-24 13:54:16.518113
19.199	0.098	250	250	4524148.0	4534552.0	4537977.0	4534861.0	5421960.0	5418160.0	5416783.0	5414926.0	7.1908098	0.774496228	15.2994478	1711457664.5399573	6	25.0	26-03-24 13:54:24.540010
19.8	0.101	250	250	4901239.0	4912381.0	4916118.0	4912833.0	5874085.0	5869905.0	5868439.0	5866354.0	7.79038541	0.839089754	15.172568	1711457672.577337	6	25.0	26-03-24 13:54:32.577389
20.4	0.104	250	250	5278075.0	5289943.0	5293997.0	5290552.0	6325791.0	6321167.0	6319630.0	6317367.0	8.3894233	0.90361871	15.1905538	1711457680.6646163	6	25.0	26-03-24 13:54:40.664672
21.0	0.107	250	250	5654512.0	5667117.0	5671469.0	5667847.0	6777082.0	6772064.0	6770432.0	6767948.0	8.98794362	0.968070847	15.2249904	1711457688.710911	6	25.0	26-03-24 13:54:48.710967
21.6	0.11	250	250	6030938.0	6044335.0	6048910.0	6045165.0	7228219.0	7222746.0	7221036.0	7218320.0	9.58640638	1.03252426	15.2463969	1711457696.7444844	6	25.0	26-03-24 13:54:56.744541
22.199	0.113	250	250	6406827.0	6420952.0	6425867.0	6421938.0	7678707.0	7672885.0	7671041.0	7668158.0	10.1839784	1.09686227	15.2743184	1711457704.541389	6	25.0	26-03-24 13:55:04.541445
22.799	0.117	250	250	6783055.0	6797995.0	6803173.0	6799086.0	8129653.0	8123374.0	8121510.0	8118360.0	10.7822283	1.16129012	15.3189929	1711457712.5942817	6	25.0	26-03-24 13:55:12.594338
23.399	0.12	250	250	6840214.0	7487689.0	6861293.0	7489322.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3793957	9.9e+37	15.2740163	1711457720.62137	6	25.0	26-03-24 13:55:20.621432
23.999	0.123	250	250	6831431.0	7487903.0	6852649.0	7489501.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9647016	9.9e+37	15.3608753	1711457728.6464837	6	25.0	26-03-24 13:55:28.646546
