# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
7.8	0.039	250	250	-2634566.0	-2638216.0	-2640709.0	-2640565.0	-3158432.0	-3154201.0	-3154072.0	-3152121.0	-4.19071062	-0.45128249	24.3408915	1711450359.4593997	6	3.0	26-03-24 11:52:39.459449
8.4	0.042	250	250	-2258074.0	-2261000.0	-2263160.0	-2263190.0	-2707263.0	-2703504.0	-2703421.0	-2701659.0	-3.59220351	-0.386839834	24.2816147	1711450367.2773745	6	3.0	26-03-24 11:52:47.277428
8.999	0.045	250	250	-1881649.0	-1883811.0	-1885664.0	-1885876.0	-2256181.0	-2252833.0	-2252845.0	-2251305.0	-2.99364681	-0.322393204	24.3295341	1711450375.0949678	6	3.0	26-03-24 11:52:55.095019
9.599	0.048	250	250	-1504755.0	-1506175.0	-1507703.0	-1508099.0	-1804486.0	-1801577.0	-1801670.0	-1800301.0	-2.39441108	-0.257866231	24.3461215	1711450382.902046	6	3.0	26-03-24 11:53:02.902097
10.2	0.051	250	250	-1127657.0	-1128323.0	-1129530.0	-1130105.0	-1352491.0	-1350034.0	-1350183.0	-1348998.0	-1.79484334	-0.193297991	24.4523962	1711450390.7528803	6	3.0	26-03-24 11:53:10.752937
10.8	0.054	250	250	-750394.8	-750322.0	-751207.1	-751971.8	-900308.4	-898265.8	-898503.7	-897517.5	-1.19507918	-0.128709335	24.4809635	1711450398.7796772	6	3.0	26-03-24 11:53:18.779734
11.4	0.057	250	250	-373689.6	-372877.6	-373449.0	-374390.6	-448810.8	-447222.8	-447523.1	-446723.4	-0.596161666	-0.0642081433	24.5122954	1711450406.6137345	6	3.0	26-03-24 11:53:26.613796
12.0	0.061	250	250	3179.168	4737.172	4480.12	3362.708	2874.66	4041.9	3657.744	4265.112	0.00310814639	0.000325820665	24.4911003	1711450414.4194815	6	3.0	26-03-24 11:53:34.419540
12.6	0.064	250	250	379820.9	382112.1	382187.0	380897.6	454272.6	454989.5	454526.5	454963.7	0.601924537	0.0648059121	24.5030802	1711450422.4773974	6	3.0	26-03-24 11:53:42.477454
13.2	0.067	250	250	756869.1	759912.1	760293.5	758825.9	906161.0	906453.6	905917.3	906146.0	1.20138908	0.129368361	24.467763	1711450430.5840254	6	3.0	26-03-24 11:53:50.584163
13.799	0.07	250	250	1133404.0	1137172.0	1137877.0	1136231.0	1357505.0	1357346.0	1356741.0	1356780.0	1.8000648	0.193834857	24.5595925	1711450438.671262	6	3.0	26-03-24 11:53:58.671319
14.399	0.073	250	250	1510214.0	1514723.0	1515746.0	1513923.0	1809226.0	1808638.0	1807974.0	1807798.0	2.39907839	0.258361783	24.5559063	1711450446.7044973	6	3.0	26-03-24 11:54:06.704552
14.999	0.076	250	250	1886776.0	1892037.0	1893381.0	1891380.0	2260655.0	2259636.0	2258912.0	2258530.0	2.99783995	0.322853694	24.5122954	1711450454.727903	6	3.0	26-03-24 11:54:14.727955
15.599	0.079	250	250	2264207.0	2270222.0	2271884.0	2269700.0	2713143.0	2711656.0	2710848.0	2710292.0	3.5978419	0.387473362	24.5344121	1711450462.5576048	6	3.0	26-03-24 11:54:22.557654
16.2	0.082	250	250	2641101.0	2647856.0	2649833.0	2647471.0	3164772.0	3162863.0	3161981.0	3161244.0	4.19711928	0.451997459	24.5565287	1711450470.6365	6	3.0	26-03-24 11:54:30.636560
16.8	0.085	250	250	3017643.0	3025139.0	3027430.0	3024895.0	3616128.0	3613815.0	3612829.0	3611917.0	4.7957297	0.516477696	24.5878606	1711450478.4533806	6	3.0	26-03-24 11:54:38.453437
17.4	0.088	250	250	3394475.0	3402725.0	3405346.0	3402613.0	4067752.0	4064970.0	4063920.0	4062824.0	5.39489961	0.58099199	24.6016835	1711450486.266028	6	3.0	26-03-24 11:54:46.266088
18.0	0.091	250	250	3771206.0	3780176.0	3783122.0	3780203.0	4519080.0	4515862.0	4514756.0	4513445.0	5.99378288	0.645454495	24.5368775	1711450494.1061194	6	3.0	26-03-24 11:54:54.106171
18.6	0.095	250	250	4147922.0	4157644.0	4160910.0	4157809.0	4970598.0	4966980.0	4965803.0	4964278.0	6.59278648	0.709983441	24.5979974	1711450502.1364036	6	3.0	26-03-24 11:55:02.136477
19.199	0.098	250	250	4524400.0	4534873.0	4538452.0	4535178.0	5422114.0	5418039.0	5416810.0	5415073.0	7.1912958	0.774466942	24.602605	1711450510.1717765	6	3.0	26-03-24 11:55:10.171829
19.8	0.101	250	250	4901410.0	4912610.0	4916518.0	4913057.0	5874156.0	5869651.0	5868352.0	5866430.0	7.79063917	0.839033021	24.6609604	1711450518.0474782	6	3.0	26-03-24 11:55:18.047531
20.4	0.104	250	250	5278193.0	5290125.0	5294390.0	5290740.0	6325923.0	6320983.0	6319585.0	6317517.0	8.38974239	0.903563144	24.5786453	1711450525.930793	6	3.0	26-03-24 11:55:25.930843
21.0	0.107	250	250	5654639.0	5667336.0	5671905.0	5668082.0	6777260.0	6771890.0	6770417.0	6768172.0	8.98816978	0.968030804	24.5712731	1711450533.8047702	6	3.0	26-03-24 11:55:33.804822
21.6	0.11	250	250	6031122.0	6044575.0	6049460.0	6045437.0	7228500.0	7222714.0	7221173.0	7218726.0	9.5867344	1.03247599	24.6204132	1711450541.6820955	6	3.0	26-03-24 11:55:41.682146
22.199	0.113	250	250	6406977.0	6421152.0	6426354.0	6422155.0	7678520.0	7672339.0	7670721.0	7668064.0	10.184296	1.09676893	24.5436273	1711450549.7851517	6	3.0	26-03-24 11:55:49.785212
22.799	0.117	250	250	6783280.0	6798230.0	6803740.0	6799350.0	8129397.0	8122760.0	8121080.0	8118220.0	10.7826176	1.16119897	24.5712731	1711450557.8688898	6	3.0	26-03-24 11:55:57.868944
23.399	0.12	250	250	6854169.0	7485669.0	6875309.0	7487329.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3798664	9.9e+37	24.5869391	1711450565.9385207	6	3.0	26-03-24 11:56:05.938587
23.999	0.123	250	250	6845746.0	7485881.0	6867002.0	7487525.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9652441	9.9e+37	24.5460927	1711450573.7944627	6	3.0	26-03-24 11:56:13.794522
