# 
focus_V	pump_V	extractor_V	focus_I	pump_I	extractor_I	anode_I	time	Delay	
0	0	0	4.66423893e-10	4.5010821499999997e-10	2.96745104e-10	0.0653633764	1713169799.0786173	0.1	15-04-24 10:29:59.078673
0	0	0	6.15679406e-10	-2.01900589e-10	-1.3624024199999998e-10	0.0653733787	1713169799.8593814	0.1	15-04-24 10:29:59.859437
0	0	0	8.95537214e-11	2.77226871e-10	7.18532553e-10	0.0653768496	1713169800.6409605	0.1	15-04-24 10:30:00.641011
0	0	0	9.0299627e-10	1.3437474599999998e-10	3.19140898e-10	0.0653777453	1713169801.4152095	0.1	15-04-24 10:30:01.415258
0	0	0	4.77618056e-10	7.03545587e-10	4.23654602e-10	0.0653805818	1713169802.2100139	0.1	15-04-24 10:30:02.210064
0	0	0	6.04485243e-10	6.92625813e-10	9.89155922e-11	0.0653858815	1713169802.992076	0.1	15-04-24 10:30:02.992122
0	0	0	8.09711574e-10	5.13031368e-10	2.03429297e-10	0.0653846125	1713169803.778514	0.1	15-04-24 10:30:03.778561
0	0	0	7.835918589999999e-10	4.07503386e-10	2.1462719300000001e-10	0.0653910692	1713169804.5552459	0.1	15-04-24 10:30:04.555297
0	0	0	6.04485243e-10	3.47847407e-10	3.34071427e-10	0.0653930473	1713169805.336271	0.1	15-04-24 10:30:05.336328
0	0	0	5.4105165e-10	4.0472868999999996e-10	2.10894561e-10	0.0653979364	1713169806.1205025	0.1	15-04-24 10:30:06.120551
0	0	0	6.2687357e-10	3.5684279400000003e-10	3.6766511799999997e-10	0.0653954359	1713169806.8970082	0.1	15-04-24 10:30:06.897058
0	0	0	5.447830369999999e-10	3.37106645e-10	3.0421036900000003e-10	0.0653985709	1713169807.677425	0.1	15-04-24 10:30:07.677473
0	0	0	6.11948018e-10	4.3717495000000003e-10	2.59418781e-10	0.0654045424	1713169808.451144	0.1	15-04-24 10:30:08.451218
0	0	0	1.56718702e-10	3.82576072e-10	3.6766511799999997e-10	0.0654115589	1713169809.238649	0.1	15-04-24 10:30:09.238700
0	0	0	7.31352429e-10	1.86600971e-09	3.8259564700000003e-10	0.0654161121	1713169810.0152273	0.1	15-04-24 10:30:10.015278
0	0	0	1.0821028899999999e-09	4.3829378e-10	4.79644086e-10	0.0654155523	1713169810.795631	0.1	15-04-24 10:30:10.795678
0	0	0	4.4403556600000004e-10	1.97611182e-10	4.31119867e-10	0.0654202549	1713169811.5757256	0.1	15-04-24 10:30:11.575779
0	0	0	3.80601973e-10	4.19139424e-10	2.44488252e-10	0.0654282044	1713169812.3509815	0.1	15-04-24 10:30:12.351035
0	0	0	6.08216631e-10	3.0716696900000004e-10	3.63932485e-10	0.0654299959	1713169813.1370704	0.1	15-04-24 10:30:13.137126
0	0	0	5.14931935e-10	3.13969453e-10	4.49783028e-10	0.0654312648	1713169813.9372957	0.1	15-04-24 10:30:13.937345
0	0	0	5.33588874e-10	4.3328142900000004e-10	2.66884046e-10	0.0654371243	1713169814.7135315	0.1	15-04-24 10:30:14.713579
0	0	0	5.29857486e-10	3.7868255e-10	-5.4122332e-11	0.0654378708	1713169815.49475	0.1	15-04-24 10:30:15.494837
0	0	0	5.89559691e-10	3.8302360899999994e-10	5.78566369e-11	0.0654423494	1713169816.2744067	0.1	15-04-24 10:30:16.274455
0	0	0	5.746341399999999e-10	3.59170152e-10	4.72178822e-10	0.0654488807	1713169817.048714	0.1	15-04-24 10:30:17.048761
0	0	0	5.48514425e-10	2.58967784e-10	1.3997454699999998e-10	0.0654506721	1713169817.826063	0.1	15-04-24 10:30:17.826111
0	0	0	5.29857486e-10	3.03094419e-10	2.4075561900000004e-10	0.0654551508	1713169818.6053474	0.1	15-04-24 10:30:18.605401
0	0	0	5.447830369999999e-10	2.43214665e-10	-5.7854964300000005e-11	0.0654542177	1713169819.381099	0.1	15-04-24 10:30:19.381183
0	0	0	5.18663323e-10	3.23815141e-10	4.27387234e-10	0.0654587337	1713169820.159034	0.1	15-04-24 10:30:20.159079
0	0	0	5.07469159e-10	2.49569798e-10	2.59418781e-10	0.065463996	1713169820.9456482	0.1	15-04-24 10:30:20.945701
0	0	0	5.78365528e-10	2.72304416e-10	6.28949378e-10	0.0654622792	1713169821.7231395	0.1	15-04-24 10:30:21.723185
0	0	0	5.67171364e-10	2.5198647e-10	4.31119867e-10	0.0654604131	1713169822.5021634	0.1	15-04-24 10:30:22.502180
0	0	0	5.373202620000001e-10	3.57380221e-10	2.78081942e-10	0.0654708259	1713169823.2755682	0.1	15-04-24 10:30:23.275618
0	0	0	5.33588874e-10	4.0020902000000004e-10	5.16970409e-10	0.0654713857	1713169824.0519145	0.1	15-04-24 10:30:24.052050
0	0	0	5.33588874e-10	3.17012848e-10	1.47439812e-10	0.06547258	1713169824.8301558	0.1	15-04-24 10:30:24.830207
0	0	0	4.962749959999999e-10	2.9759017900000004e-10	4.23654602e-10	0.0654794473	1713169825.6042652	0.1	15-04-24 10:30:25.604316
0	0	0	5.93291079e-10	3.4981715500000003e-10	3.9379354399999997e-10	0.0654839259	1713169826.3844335	0.1	15-04-24 10:30:26.384518
0	0	0	5.93291079e-10	3.39076389e-10	3.0421036900000003e-10	0.065487994	1713169827.1640778	0.1	15-04-24 10:30:27.164131
0	0	0	5.11200547e-10	4.1466452999999996e-10	2.81814575e-10	0.0654887404	1713169827.943689	0.1	15-04-24 10:30:27.943743
0	0	0	6.15679406e-10	4.20750965e-10	1.21311386e-10	0.0654915022	1713169828.721124	0.1	15-04-24 10:30:28.721237
0	0	0	5.2239471e-10	3.99046086e-10	2.59418781e-10	0.0654912036	1713169829.4989276	0.1	15-04-24 10:30:29.499001
0	0	0	5.03737771e-10	2.82374479e-10	3.00477736e-10	0.0654947119	1713169830.275119	0.1	15-04-24 10:30:30.275167
0	0	0	5.55977201e-10	3.0743627400000003e-10	2.85547207e-10	0.0655000489	1713169831.0565407	0.1	15-04-24 10:30:31.056589
0	0	0	5.2239471e-10	2.32519409e-10	6.53219015e-11	0.0655021389	1713169831.8325746	0.1	15-04-24 10:30:31.832629
0	0	0	7.1269549e-10	8.64434668e-10	2.78081942e-10	0.0655098272	1713169832.6161184	0.1	15-04-24 10:30:32.616170
0	0	0	1.16046203e-09	2.60982447e-10	3.52734588e-10	0.0656095884	1713169833.3919022	0.1	15-04-24 10:30:33.391949
0	0	0	4.10453075e-10	-2.41774897e-10	4.64713557e-10	0.135722465	1713169834.172988	0.1	15-04-24 10:30:34.173038
0	0	0	2.91048665e-10	1.4981573e-10	3.11675633e-10	0.160294738	1713169834.951334	0.1	15-04-24 10:30:34.951379
0	0	0	4.25378627e-10	4.5158665500000003e-10	8.771769529999999e-11	0.178006552	1713169835.7256808	0.1	15-04-24 10:30:35.725731
0	0	0	6.08216631e-10	4.3838445600000003e-10	3.07943001e-10	0.185722054	1713169836.5039887	0.1	15-04-24 10:30:36.504041
0	0	0	5.85828304e-10	2.33280475e-10	3.9006091099999996e-10	0.184144909	1713169837.2787945	0.1	15-04-24 10:30:37.279195
0	0	0	5.03737771e-10	3.47312022e-10	3.0421036900000003e-10	0.184040743	1713169838.0629616	0.1	15-04-24 10:30:38.063013
0	0	0	1.86569805e-10	1.41581443e-10	5.505641e-10	0.18397543	1713169838.8401906	0.1	15-04-24 10:30:38.840243
0	0	0	3.54482258e-10	1.9738871599999999e-10	4.4231776299999996e-10	0.184002339	1713169839.6158137	0.1	15-04-24 10:30:39.615862
0	0	0	6.00753855e-10	5.19611942e-10	4.60980925e-10	0.184057912	1713169840.392874	0.1	15-04-24 10:30:40.392957
0	0	0	6.604560599999999e-10	4.0405911299999995e-10	3.52734588e-10	0.184043879	1713169841.1708941	0.1	15-04-24 10:30:41.170945
0	0	0	5.67171364e-10	4.10100798e-10	2.93012472e-10	0.184080379	1713169841.951613	0.1	15-04-24 10:30:41.951660
0	0	0	5.522458129999999e-10	4.3211952499999995e-10	5.13237777e-10	0.183954978	1713169842.7297332	0.1	15-04-24 10:30:42.729782
0	0	0	6.11948018e-10	3.3764545600000003e-10	1.54905077e-10	0.183907579	1713169843.5079212	0.1	15-04-24 10:30:43.508189
0	0	0	5.447830369999999e-10	2.58611252e-10	1.84766135e-10	0.183965391	1713169844.2840776	0.1	15-04-24 10:30:44.284126
0	0	0	5.33588874e-10	3.38853794e-10	4.04991441e-10	0.184028241	1713169845.061099	0.1	15-04-24 10:30:45.061146
0	0	0	5.522458129999999e-10	4.1659015400000003e-10	3.41536691e-10	0.184020627	1713169845.8355002	0.1	15-04-24 10:30:45.835552
0	0	0	5.26126098e-10	3.68659437e-10	6.06553585e-10	0.184077916	1713169846.6162295	0.1	15-04-24 10:30:46.616282
0	0	0	5.67171364e-10	3.0108206e-10	2.93012472e-10	0.184033727	1713169847.4026506	0.1	15-04-24 10:30:47.404212
0	0	0	5.373202620000001e-10	3.56441806e-10	3.9379354399999997e-10	0.184106728	1713169848.191414	0.1	15-04-24 10:30:48.191453
0	0	0	5.03737771e-10	2.85955469e-10	3.41536691e-10	0.184144535	1713169848.9679613	0.1	15-04-24 10:30:48.968007
0	0	0	5.48514425e-10	2.88372143e-10	4.57248293e-10	0.184164129	1713169849.7459369	0.1	15-04-24 10:30:49.745983
0	0	0	5.07469159e-10	3.72284449e-10	3.2287353e-10	0.184166705	1713169850.5229087	0.1	15-04-24 10:30:50.522964
0	0	0	5.522458129999999e-10	3.4328452e-10	4.12456705e-10	0.184229517	1713169851.3093345	0.1	15-04-24 10:30:51.309389
0	0	0	5.820969159999999e-10	3.0842175e-10	3.9379354399999997e-10	0.18428035	1713169852.0873067	0.1	15-04-24 10:30:52.087357
0	0	0	5.70902752e-10	3.2681533e-10	3.52734588e-10	0.184291882	1713169852.8648248	0.1	15-04-24 10:30:52.864871
0	0	0	5.07469159e-10	3.79266121e-10	2.55686149e-10	0.184243028	1713169853.6433337	0.1	15-04-24 10:30:53.643380
0	0	0	5.522458129999999e-10	3.60738282e-10	3.7139775e-10	0.18426654	1713169854.4179916	0.1	15-04-24 10:30:54.418046
0	0	0	5.29857486e-10	3.33931174e-10	1.21311386e-10	0.184211565	1713169855.198925	0.1	15-04-24 10:30:55.198971
0	0	0	5.63439977e-10	3.17506736e-10	4.04991441e-10	0.184186485	1713169855.9788659	0.1	15-04-24 10:30:55.978912
0	0	0	5.00006383e-10	4.2486975299999996e-10	5.505641e-10	0.184140355	1713169856.7595532	0.1	15-04-24 10:30:56.759603
0	0	0	5.746341399999999e-10	3.094064e-10	4.12456705e-10	0.184151104	1713169857.5351837	0.1	15-04-24 10:30:57.535235
0	0	0	5.447830369999999e-10	2.6152043499999997e-10	3.8259564700000003e-10	0.184145842	1713169858.3134546	0.1	15-04-24 10:30:58.313505
0	0	0	5.59708589e-10	3.218478e-10	1.9223140000000002e-10	0.184006706	1713169859.0937643	0.1	15-04-24 10:30:59.093813
0	0	0	5.59708589e-10	1.03485674e-09	1.4370718e-10	0.183994502	1713169859.878335	0.1	15-04-24 10:30:59.878384
0	0	0	1.36941975e-09	3.54159878e-10	4.4231776299999996e-10	0.184000958	1713169860.6576884	0.1	15-04-24 10:31:00.657737
0	0	0	5.373202620000001e-10	-1.3342673e-10	1.0638085700000001e-10	0.413752304	1713169862.3501465	0.1	15-04-24 10:31:02.350199
0	0	0	1.52987315e-10	1.2475483999999999e-10	2.55686149e-10	0.465375179	1713169863.1358576	0.1	15-04-24 10:31:03.135948
0	0	0	1.19404824e-10	5.6002494e-10	1.7730087e-10	0.485210458	1713169863.9101238	0.1	15-04-24 10:31:03.910335
0	0	0	6.08216631e-10	2.86135056e-10	3.41536691e-10	0.49270173	1713169864.692924	0.1	15-04-24 10:31:04.692973
0	0	0	5.29857486e-10	4.07103088e-10	2.66884046e-10	0.51274693	1713169865.476019	0.1	15-04-24 10:31:05.476068
0	0	0	6.08216631e-10	3.9940552899999997e-10	1.73568238e-10	0.526912548	1713169866.2525468	0.1	15-04-24 10:31:06.252597
0	0	0	6.64187448e-10	5.1840427e-10	5.35633571e-10	0.523422351	1713169867.0329902	0.1	15-04-24 10:31:07.033039
0	0	0	6.753816119999999e-10	3.23817161e-10	4.3485249900000003e-10	0.526654415	1713169867.8199337	0.1	15-04-24 10:31:07.819987
0	0	0	5.00006383e-10	3.48565705e-10	3.9379354399999997e-10	0.527107496	1713169868.5994387	0.1	15-04-24 10:31:08.599490
0	0	0	5.746341399999999e-10	-5.35713659e-10	2.1462719300000001e-10	0.527401865	1713169869.3876011	0.1	15-04-24 10:31:09.387660
0	0	0	-1.6044926400000001e-10	3.2592056400000004e-10	3.9193475499999996e-11	0.52723267	1713169870.166916	0.1	15-04-24 10:31:10.166975
0	0	0	5.03737771e-10	4.80274505e-10	1.54905077e-10	0.527880101	1713169870.9561882	0.1	15-04-24 10:31:10.956239
0	0	0	6.15679406e-10	4.724430580000001e-10	3.34071427e-10	0.528466742	1713169871.7313523	0.1	15-04-24 10:31:11.731406
0	0	0	6.2687357e-10	3.9027608100000003e-10	3.1540826499999997e-10	0.527856444	1713169872.5154886	0.1	15-04-24 10:31:12.515537
0	0	0	5.746341399999999e-10	4.0665577200000004e-10	2.93012472e-10	0.527663592	1713169873.2908726	0.1	15-04-24 10:31:13.290922
0	0	0	5.78365528e-10	3.51206488e-10	3.9006091099999996e-10	0.527368924	1713169874.0679002	0.1	15-04-24 10:31:14.067952
0	0	0	5.78365528e-10	3.42032071e-10	2.8927983899999997e-10	0.527808231	1713169874.8512638	0.1	15-04-24 10:31:14.851319
0	0	0	5.97022467e-10	4.31896606e-10	3.1540826499999997e-10	0.528011564	1713169875.6313057	0.1	15-04-24 10:31:15.631379
0	0	0	5.67171364e-10	3.355876e-10	2.33290355e-10	0.527539017	1713169876.408433	0.1	15-04-24 10:31:16.408480
0	0	0	5.373202620000001e-10	3.43866952e-10	2.1462719300000001e-10	0.527668982	1713169877.1888423	0.1	15-04-24 10:31:17.188891
0	0	0	5.55977201e-10	3.47849992e-10	-2.7993905899999998e-11	0.527426121	1713169877.969485	0.1	15-04-24 10:31:17.969535
0	0	0	5.447830369999999e-10	4.2240891600000006e-10	3.5646722100000003e-10	0.52635765	1713169878.7551532	0.1	15-04-24 10:31:18.755422
0	0	0	5.746341399999999e-10	4.21334838e-10	4.94574616e-10	0.527499488	1713169879.5403602	0.1	15-04-24 10:31:19.540410
0	0	0	6.00753855e-10	2.6877112700000003e-10	1.4370718e-10	0.527143132	1713169880.318048	0.1	15-04-24 10:31:20.318100
0	0	0	5.373202620000001e-10	2.7982518299999997e-10	6.53219015e-11	0.526594523	1713169881.1032553	0.1	15-04-24 10:31:21.103308
0	0	0	6.49261897e-10	3.0506785399999998e-09	2.44488252e-10	0.0656988249	1713169882.7980707	0.1	15-04-24 10:31:22.798121
0	0	0	2.16420908e-10	-1.68188669e-09	1.54905077e-10	0.065715881	1713169883.5744061	0.1	15-04-24 10:31:23.574458
0	0	0	-2.57465347e-10	-2.11833969e-10	3.9006091099999996e-10	0.0657251741	1713169884.3538322	0.1	15-04-24 10:31:24.353853
0	0	0	2.9851144000000004e-10	6.21740422e-10	7.11067289e-10	0.065736296	1713169885.1275644	0.1	15-04-24 10:31:25.127613
0	0	0	4.4030417800000004e-10	6.84260739e-10	4.08724073e-10	0.0657508142	1713169885.9135633	0.1	15-04-24 10:31:25.913616
0	0	0	6.97769939e-10	3.98153089e-10	3.34071427e-10	0.0657614509	1713169886.6884189	0.1	15-04-24 10:31:26.688466
0	0	0	5.820969159999999e-10	3.31247343e-10	3.49001956e-10	0.0657695871	1713169887.47154	0.1	15-04-24 10:31:27.471586
0	0	0	5.55977201e-10	3.11153119e-10	4.64713557e-10	0.0657770887	1713169888.2667022	0.1	15-04-24 10:31:28.266750
0	0	0	5.447830369999999e-10	3.36975763e-10	2.59418781e-10	0.0657870537	1713169889.04473	0.1	15-04-24 10:31:29.044783
0	0	0	5.63439977e-10	3.50894034e-10	1.4370718e-10	0.0657974291	1713169889.833638	0.1	15-04-24 10:31:29.833687
0	0	0	5.63439977e-10	3.9197754599999994e-10	1.66102974e-10	0.0658062744	1713169890.6087685	0.1	15-04-24 10:31:30.608819
0	0	0	5.89559691e-10	2.2451076600000002e-10	3.78863014e-10	0.065815045	1713169891.3853657	0.1	15-04-24 10:31:31.385415
0	0	0	5.26126098e-10	4.20216944e-10	1.7730087e-10	0.0658243008	1713169892.1675093	0.1	15-04-24 10:31:32.167558
0	0	0	6.38067733e-10	3.78283116e-10	3.5646722100000003e-10	0.0658328102	1713169892.9455707	0.1	15-04-24 10:31:32.945622
0	0	0	6.00753855e-10	3.2668258e-10	3.2287353e-10	0.0658390056	1713169893.7292829	0.1	15-04-24 10:31:33.729300
0	0	0	5.93291079e-10	3.69869499e-10	2.4075561900000004e-10	0.0658456489	1713169894.5096438	0.1	15-04-24 10:31:34.509703
0	0	0	5.48514425e-10	3.62708974e-10	3.78863014e-10	0.0658558005	1713169895.2876859	0.1	15-04-24 10:31:35.287741
0	0	0	5.70902752e-10	3.4346512e-10	3.75130382e-10	0.0658621825	1713169896.073476	0.1	15-04-24 10:31:36.073525
0	0	0	5.522458129999999e-10	3.69914312e-10	2.70616678e-10	0.065862705	1713169896.8530173	0.1	15-04-24 10:31:36.853066
0	0	0	5.97022467e-10	2.89224137e-10	2.2582508999999998e-10	0.0658689377	1713169897.6329696	0.1	15-04-24 10:31:37.633018
0	0	0	5.746341399999999e-10	5.05248249e-10	3.2287353e-10	0.065872334	1713169898.4075105	0.1	15-04-24 10:31:38.407559
0	0	0	6.56724672e-10	3.32366305e-10	2.66884046e-10	0.0658769619	1713169899.1828473	0.1	15-04-24 10:31:39.182897
0	0	0	5.89559691e-10	3.28830795e-10	1.66102974e-10	0.0658805821	1713169899.9584067	0.1	15-04-24 10:31:39.958455
0	0	0	5.746341399999999e-10	3.62082619e-10	2.93012472e-10	0.0658911815	1713169900.735184	0.1	15-04-24 10:31:40.735232
0	0	0	5.63439977e-10	3.1491265099999996e-10	3.63932485e-10	0.0658943539	1713169901.5236287	0.1	15-04-24 10:31:41.523680
0	0	0	5.67171364e-10	2.96116269e-10	4.12456705e-10	0.0659004	1713169902.3074148	0.1	15-04-24 10:31:42.307465
0	0	0	5.55977201e-10	3.47358786e-10	3.45269324e-10	0.0659105142	1713169903.097285	0.1	15-04-24 10:31:43.097331
0	0	0	5.447830369999999e-10	3.51699855e-10	3.97526176e-10	0.0659148062	1713169903.8752882	0.1	15-04-24 10:31:43.875363
0	0	0	5.93291079e-10	3.66692182e-10	2.48220884e-10	0.0659163738	1713169904.651983	0.1	15-04-24 10:31:44.652035
0	0	0	5.78365528e-10	3.33171968e-10	-8.771602259999999e-11	0.0659221586	1713169905.4336088	0.1	15-04-24 10:31:45.433659
0	0	0	5.746341399999999e-10	3.6852706699999996e-10	3.19140898e-10	0.0659295484	1713169906.2132988	0.1	15-04-24 10:31:46.213347
0	0	0	5.33588874e-10	3.39840208e-10	2.3702298699999997e-10	0.0659346615	1713169907.0000238	0.1	15-04-24 10:31:47.000075
0	0	0	5.59708589e-10	3.66110389e-10	5.28168306e-10	0.0659354825	1713169907.782415	0.1	15-04-24 10:31:47.782461
0	0	0	5.48514425e-10	3.16523744e-10	2.1835982600000002e-10	0.0659445517	1713169908.5650883	0.1	15-04-24 10:31:48.565138
0	0	0	5.89559691e-10	2.46082536e-10	1.81033503e-10	0.0659413047	1713169909.3510656	0.1	15-04-24 10:31:49.351119
0	0	0	4.77618056e-10	2.78797202e-10	1.88498767e-10	0.0659503739	1713169910.1323252	0.1	15-04-24 10:31:50.132374
0	0	0	5.447830369999999e-10	2.2142346400000003e-10	2.1835982600000002e-10	0.0659574651	1713169910.9127464	0.1	15-04-24 10:31:50.912830
0	0	0	5.4105165e-10	3.91844052e-10	2.85547207e-10	0.0659597417	1713169911.698859	0.1	15-04-24 10:31:51.698908
0	0	0	5.03737771e-10	3.6687170799999997e-10	2.8927983899999997e-10	0.0659625035	1713169912.4765525	0.1	15-04-24 10:31:52.476605
0	0	0	4.66423893e-10	4.40670364e-10	1.84766135e-10	0.0659616451	1713169913.2522457	0.1	15-04-24 10:31:53.252279
0	0	0	5.97022467e-10	2.11354357e-10	1.17578754e-10	0.0659710875	1713169914.0306206	0.1	15-04-24 10:31:54.030667
0	0	0	5.29857486e-10	3.33217645e-10	5.13237777e-10	0.0659745212	1713169914.8130925	0.1	15-04-24 10:31:54.813139
0	0	0	5.70902752e-10	3.67498687e-10	3.45269324e-10	0.0659823587	1713169915.590533	0.1	15-04-24 10:31:55.590586
0	0	0	5.447830369999999e-10	4.0106367700000003e-10	3.19140898e-10	0.0659852698	1713169916.3684614	0.1	15-04-24 10:31:56.368515
0	0	0	5.97022467e-10	3.8620557499999994e-10	3.8632827900000005e-10	0.0659881063	1713169917.1469197	0.1	15-04-24 10:31:57.146973
0	0	0	6.11948018e-10	4.07239858e-10	2.51953516e-10	0.0659896738	1713169917.92832	0.1	15-04-24 10:31:57.928365
0	0	0	5.55977201e-10	3.27086651e-10	2.07161929e-10	0.0659984071	1713169918.7102423	0.1	15-04-24 10:31:58.710293
0	0	0	5.373202620000001e-10	3.2923481100000003e-10	4.04991441e-10	0.0659991162	1713169919.4879467	0.1	15-04-24 10:31:59.487996
0	0	0	5.2239471e-10	3.60383126e-10	4.04991441e-10	0.0660005718	1713169920.264296	0.1	15-04-24 10:32:00.264356
0	0	0	5.522458129999999e-10	4.06568559e-10	4.87109351e-10	0.0660029977	1713169921.042551	0.1	15-04-24 10:32:01.042598
0	0	0	5.67171364e-10	3.52730524e-10	2.22092458e-10	0.0660119549	1713169921.8217454	0.1	15-04-24 10:32:01.821796
0	0	0	5.820969159999999e-10	3.65932757e-10	3.49001956e-10	0.0660126267	1713169922.5979664	0.1	15-04-24 10:32:02.598020
0	0	0	5.447830369999999e-10	4.0164591599999995e-10	2.8927983899999997e-10	0.0660189341	1713169923.379746	0.1	15-04-24 10:32:03.379799
0	0	0	5.78365528e-10	3.7980629e-10	3.75130382e-10	0.0660219572	1713169924.161001	0.1	15-04-24 10:32:04.161063
0	0	0	5.63439977e-10	3.92919017e-10	4.1992197e-10	0.0660225917	1713169924.9444516	0.1	15-04-24 10:32:04.944533
0	0	0	5.447830369999999e-10	3.45211964e-10	3.6766511799999997e-10	0.066021472	1713169925.7314117	0.1	15-04-24 10:32:05.731468
0	0	0	5.746341399999999e-10	3.8728047500000003e-10	1.66102974e-10	0.0660293469	1713169926.511509	0.1	15-04-24 10:32:06.511559
0	0	0	5.93291079e-10	3.07037728e-10	2.7434931e-10	0.066030168	1713169927.2888556	0.1	15-04-24 10:32:07.288903
0	0	0	5.447830369999999e-10	3.33486955e-10	2.85547207e-10	0.0660282646	1713169928.0724194	0.1	15-04-24 10:32:08.072470
0	0	0	5.78365528e-10	3.40736997e-10	3.07943001e-10	0.0660360275	1713169928.868411	0.1	15-04-24 10:32:08.868459
0	0	0	5.820969159999999e-10	3.7461527899999996e-10	3.7139775e-10	0.066041066	1713169929.6454177	0.1	15-04-24 10:32:09.645473
0	0	0	5.89559691e-10	3.75779007e-10	2.4075561900000004e-10	0.066044201	1713169930.4265785	0.1	15-04-24 10:32:10.426643
0	0	0	5.63439977e-10	3.60518115e-10	2.70616678e-10	0.066043156	1713169931.2040887	0.1	15-04-24 10:32:11.204141
0	0	0	5.522458129999999e-10	2.3158371600000002e-10	3.9006091099999996e-10	0.0660517773	1713169931.986168	0.1	15-04-24 10:32:11.986255
0	0	0	5.11200547e-10	3.39752561e-10	2.7434931e-10	0.0660509189	1713169932.7709215	0.1	15-04-24 10:32:12.770967
0	0	0	5.746341399999999e-10	3.25431489e-10	3.37804059e-10	0.0660565918	1713169933.5456607	0.1	15-04-24 10:32:13.546180
0	0	0	5.70902752e-10	3.63427083e-10	5.05772513e-10	0.0660571143	1713169934.3266644	0.1	15-04-24 10:32:14.326719
0	0	0	5.70902752e-10	3.31160413e-10	1.84766135e-10	0.0660597269	1713169935.1055818	0.1	15-04-24 10:32:15.105630
0	0	0	5.4105165e-10	3.86296559e-10	3.34071427e-10	0.0660600254	1713169935.8868096	0.1	15-04-24 10:32:15.886857
0	0	0	5.89559691e-10	3.2968355200000003e-10	2.29557723e-10	0.0660645041	1713169936.6713672	0.1	15-04-24 10:32:16.671437
0	0	0	5.55977201e-10	3.3196597399999996e-10	1.81033503e-10	0.0660685721	1713169937.458469	0.1	15-04-24 10:32:17.458522
0	0	0	5.55977201e-10	3.8786292700000003e-10	2.78081942e-10	0.0660656983	1713169938.2462761	0.1	15-04-24 10:32:18.246335
0	0	0	5.26126098e-10	3.95605394e-10	5.9908832e-10	0.0660755513	1713169939.0425034	0.1	15-04-24 10:32:19.042560
0	0	0	6.00753855e-10	3.42841172e-10	2.2582508999999998e-10	0.0660735359	1713169939.8235648	0.1	15-04-24 10:32:19.823617
0	0	0	5.4105165e-10	3.36620454e-10	3.45269324e-10	0.0660761485	1713169940.6028824	0.1	15-04-24 10:32:20.602927
0	0	0	5.97022467e-10	4.48996164e-10	3.6766511799999997e-10	0.0660804405	1713169941.3772564	0.1	15-04-24 10:32:21.377309
0	0	0	6.00753855e-10	3.8965319599999995e-10	1.81033503e-10	0.0660826425	1713169942.1538267	0.1	15-04-24 10:32:22.153880
0	0	0	5.522458129999999e-10	3.5729651e-10	2.78081942e-10	0.0660779772	1713169942.9395294	0.1	15-04-24 10:32:22.939582
0	0	0	5.70902752e-10	3.32816827e-10	2.6315141299999997e-10	0.0660839114	1713169943.7183201	0.1	15-04-24 10:32:23.718369
0	0	0	5.820969159999999e-10	3.47316923e-10	3.34071427e-10	0.0660854043	1713169944.506864	0.1	15-04-24 10:32:24.506920
0	0	0	6.00753855e-10	2.88689991e-10	3.1540826499999997e-10	0.0660895097	1713169945.282372	0.1	15-04-24 10:32:25.282420
0	0	0	5.59708589e-10	2.73294828e-10	4.4605039599999997e-10	0.0660909652	1713169946.0623002	0.1	15-04-24 10:32:26.062349
0	0	0	5.67171364e-10	3.7770447e-10	4.4605039599999997e-10	0.0660862627	1713169946.839621	0.1	15-04-24 10:32:26.839679
0	0	0	6.08216631e-10	8.067658150000001e-11	1.13846121e-10	0.0660939136	1713169947.6163838	0.1	15-04-24 10:32:27.616568
0	0	0	5.26126098e-10	3.25209132e-10	3.49001956e-10	0.0660933911	1713169948.400487	0.1	15-04-24 10:32:28.400537
0	0	0	5.29857486e-10	3.65800461e-10	3.6766511799999997e-10	0.0660991014	1713169949.1801064	0.1	15-04-24 10:32:29.180160
0	0	0	5.373202620000001e-10	4.37182126e-10	3.5646722100000003e-10	0.0661021991	1713169949.9586065	0.1	15-04-24 10:32:29.958661
0	0	0	6.45530509e-10	3.49375965e-10	4.16189337e-10	0.0661059686	1713169950.7385063	0.1	15-04-24 10:32:30.738569
0	0	0	7.16426878e-10	3.09590197e-10	1.69835606e-10	0.0661054088	1713169951.523641	0.1	15-04-24 10:32:31.523689
0	0	0	6.71650224e-10	6.17851812e-10	4.83376719e-10	0.0661015273	1713169952.303108	0.1	15-04-24 10:32:32.303157
0	0	0	8.35831289e-10	4.5217472100000003e-10	3.97526176e-10	0.0661124253	1713169953.0864003	0.1	15-04-24 10:32:33.086460
0	0	0	7.72397695e-10	4.4747561399999995e-10	3.11675633e-10	0.0661163814	1713169953.8640497	0.1	15-04-24 10:32:33.864097
0	0	0	7.1269549e-10	4.728955459999999e-10	1.32509283e-10	0.0661239577	1713169954.6386478	0.1	15-04-24 10:32:34.638696
0	0	0	6.15679406e-10	2.86945164e-10	2.78081942e-10	0.0661247415	1713169955.4196606	0.1	15-04-24 10:32:35.419714
0	0	0	7.649349200000001e-10	2.1422099e-10	3.9379354399999997e-10	0.0661234725	1713169956.2047195	0.1	15-04-24 10:32:36.204776
