# 
focus_V	E+P_V	anode_v	focus_I	E+P_I	anode_I	time	Delay	
0	500.0	0.000261201282	5.34653068e-11	6.55077804e-10	7.160173819999985e-07	1713172859.9086657	0.1	15-04-24 11:20:59.908713
0	500.0	0.0037313919699999997	8.68526549e-11	2.78081942e-10	7.160913019999956e-07	1713172860.6860929	0.1	15-04-24 11:21:00.686140
0	500.0	-0.00757471317	1.65174182e-10	5.0203988e-10	7.191210979999997e-07	1713172861.4611704	0.1	15-04-24 11:21:01.461225
0	500.0	-0.0025373395900000002	1.32458102e-10	8.11848361e-10	7.209192679999985e-07	1713172862.23685	0.1	15-04-24 11:21:02.236898
0	500.0	-0.00156717876	9.150713439999999e-11	3.11675633e-10	7.263876319999979e-07	1713172863.010948	0.1	15-04-24 11:21:03.010996
0	500.0	-0.00432840576	5.96862185e-11	5.69227262e-10	7.180619300000031e-07	1713172863.7892156	0.1	15-04-24 11:21:03.789262
0	500.0	-0.0059702164000000005	7.05169663e-11	3.8632827900000005e-10	7.228652120000041e-07	1713172864.5673268	0.1	15-04-24 11:21:04.567381
0	500.0	-0.00302242001	7.06064766e-11	4.75911454e-10	7.215350480000075e-07	1713172865.34228	0.1	15-04-24 11:21:05.342332
0	500.0	-0.00376869758	1.43020319e-10	4.75911454e-10	7.199585720000059e-07	1713172866.120703	0.1	15-04-24 11:21:06.120748
0	1000.0	-0.0157091387	4.35744364e-11	6.76185012e-08	7.164361519999986e-07	1713172866.909063	0.1	15-04-24 11:21:06.909110
0	1000.0	-0.0019030036599999999	3.9233186e-11	3.07943001e-10	7.148842940000048e-07	1713172867.6854277	0.1	15-04-24 11:21:07.685476
0	1000.0	-0.0137315031	4.81842178e-11	3.6766511799999997e-10	7.22446442000004e-07	1713172868.466637	0.1	15-04-24 11:21:08.466685
0	1000.0	0.00865682391	8.77030232e-11	4.16189337e-10	7.188254839999986e-07	1713172869.2485373	0.1	15-04-24 11:21:09.248591
0	1000.0	0.00548514425	6.63100572e-11	2.81814575e-10	7.222001300000058e-07	1713172870.0259154	0.1	15-04-24 11:21:10.025964
0	1000.0	-0.023246542100000003	8.08555621e-11	3.11675633e-10	7.208946500000043e-07	1713172870.8063533	0.1	15-04-24 11:21:10.806427
0	1000.0	-0.00548513599	3.4668234800000004e-11	4.1992197e-10	7.22618900000006e-07	1713172871.588021	0.1	15-04-24 11:21:11.588070
0	1000.0	-0.00473885842	4.28584295e-11	3.3033879500000003e-10	7.249343120000021e-07	1713172872.3695796	0.1	15-04-24 11:21:12.369637
0	1000.0	-0.00250002572	5.87912672e-11	6.252167460000001e-10	7.229883680000032e-07	1713172873.148525	0.1	15-04-24 11:21:13.148576
0	1000.0	-0.00276122286	9.33422523e-11	4.16189337e-10	7.199585720000059e-07	1713172873.9548662	0.1	15-04-24 11:21:13.954917
0	1000.0	-0.00347018655	5.1272400000000004e-11	4.08724073e-10	7.205498000000012e-07	1713172874.7452815	0.1	15-04-24 11:21:14.745352
0	1000.0	-0.00317167553	9.21787451e-11	3.9379354399999997e-10	7.236042139999996e-07	1713172875.5299861	0.1	15-04-24 11:21:15.530015
0	1000.0	-0.0051119972	6.595221719999999e-11	5.505641e-10	7.229883680000032e-07	1713172876.3081455	0.1	15-04-24 11:21:16.308194
0	1000.0	0.0041418446300000005	4.99298674e-11	4.90841983e-10	7.211655799999967e-07	1713172877.0909445	0.1	15-04-24 11:21:17.090994
0	1000.0	-0.00664186621	1.5116605499999998e-10	3.9006091099999996e-10	7.191950179999968e-07	1713172877.8776655	0.1	15-04-24 11:21:17.877743
0	1000.0	-0.00194031754	4.980186000000001e-10	4.16189337e-10	7.212887360000025e-07	1713172878.6569414	0.1	15-04-24 11:21:18.656992
0	1000.0	-0.0852622079	2.9702341099999996e-10	2.3702298699999997e-10	7.381126640000017e-07	1713172879.4328873	0.1	15-04-24 11:21:19.432942
0	1000.0	-0.0204106873	4.887993400000001e-10	4.3858513100000005e-10	9.90274507999999e-07	1713172880.2080157	0.1	15-04-24 11:21:20.208068
0	1000.0	0.028582435	6.1147679099999995e-12	6.326820109999999e-10	1.3194372980000017e-06	1713172880.9893975	0.1	15-04-24 11:21:20.989457
0	1000.0	-0.00197763142	1.4154744399999999e-12	4.5351566000000006e-10	9.092585840000047e-07	1713172881.7655854	0.1	15-04-24 11:21:21.765607
0	1000.0	0.00242540623	-2.3439603399999998e-12	5.46831468e-10	8.940850519999975e-07	1713172882.5489898	0.1	15-04-24 11:21:22.549041
0	1000.0	-0.11977754500000001	-1.1262071399999999e-10	1.4370718e-10	8.109999620000043e-07	1713172883.3267424	0.1	15-04-24 11:21:23.326793
0	1000.0	-0.244779038	3.40420645e-11	4.4231776299999996e-10	7.184313980000004e-07	1713172884.1023498	0.1	15-04-24 11:21:24.102399
0	1000.0	-0.213510008	-8.09861584e-10	1.66102974e-10	7.232346800000014e-07	1713172884.8790271	0.1	15-04-24 11:21:24.879076
0	1000.0	-0.404071985	-4.99186506e-11	3.5646722100000003e-10	7.328659939999995e-07	1713172885.6530657	0.1	15-04-24 11:21:25.653115
0	1000.0	0.167278121	-9.16752323e-11	9.33241708e-12	7.44073718000005e-07	1713172886.4336736	0.1	15-04-24 11:21:26.433721
0	1000.0	0.225375829	3.16939549e-10	2.51953516e-10	7.295898860000039e-07	1713172887.207995	0.1	15-04-24 11:21:27.208044
0	1000.0	0.10664306800000001	3.497899e-10	3.45269324e-10	7.27003478000001e-07	1713172887.9881506	0.1	15-04-24 11:21:27.988201
0	1000.0	-0.10429228600000001	2.23759312e-10	4.49783028e-10	7.282351039999995e-07	1713172888.7679427	0.1	15-04-24 11:21:28.767990
0	1000.0	0.033918319599999996	1.81734198e-10	6.17751481e-10	7.228405940000031e-07	1713172889.543522	0.1	15-04-24 11:21:29.543571
0	1000.0	-0.0541051195	2.46136902e-10	5.76692526e-10	7.250574680000012e-07	1713172890.319036	0.1	15-04-24 11:21:30.319082
0	1000.0	-0.09074734799999999	9.575949659999999e-11	4.1992197e-10	7.285060340000055e-07	1713172891.097102	0.1	15-04-24 11:21:31.097149
0	1000.0	-0.0179479714	-2.92567583e-12	2.4075561900000004e-10	7.259442439999967e-07	1713172891.8707514	0.1	15-04-24 11:21:31.870802
0	1000.0	0.0757471772	1.3532319e-10	6.9613676e-10	7.263137780000016e-07	1713172892.6479616	0.1	15-04-24 11:21:32.648006
0	1000.0	0.044813972	1.58058823e-10	5.729598940000001e-10	7.272004879999963e-07	1713172893.4278157	0.1	15-04-24 11:21:33.427868
0	1000.0	0.00197763969	1.8030215e-10	3.49001956e-10	7.290479599999979e-07	1713172894.202533	0.1	15-04-24 11:21:34.202584
0	1000.0	0.011194167599999999	1.5837211e-10	4.4231776299999996e-10	7.289494219999998e-07	1713172894.9815767	0.1	15-04-24 11:21:34.981626
0	1000.0	-0.049254315300000004	1.5635812599999998e-10	3.8259564700000003e-10	7.289494219999998e-07	1713172895.7615783	0.1	15-04-24 11:21:35.761633
0	1000.0	0.012015073000000001	1.4960033600000002e-10	5.91623055e-10	7.297868959999992e-07	1713172896.5376074	0.1	15-04-24 11:21:36.537658
0	1000.0	-0.0415676564	1.94074779e-11	4.57248293e-10	7.281365660000014e-07	1713172897.3137355	0.1	15-04-24 11:21:37.313783
0	1000.0	-0.00500005557	2.6210267300000002e-11	4.79644086e-10	7.253776999999965e-07	1713172898.0973072	0.1	15-04-24 11:21:38.097357
0	1000.0	0.006791129989999999	7.75444743e-11	4.98307248e-10	7.269049400000029e-07	1713172898.8736823	0.1	15-04-24 11:21:38.873730
0	1000.0	0.011529992499999999	3.72648001e-11	3.5646722100000003e-10	7.29713042000003e-07	1713172899.653457	0.1	15-04-24 11:21:39.653506
0	1000.0	-0.015224058200000001	1.62489832e-10	3.26606162e-10	7.248358399999981e-07	1713172900.4339907	0.1	15-04-24 11:21:40.434042
0	1000.0	0.012910606	1.10663466e-10	3.7139775e-10	7.24761920000001e-07	1713172901.2142785	0.1	15-04-24 11:21:41.214327
0	1000.0	0.00645530509	1.97130511e-10	4.72178822e-10	7.279887260000072e-07	1713172901.9992871	0.1	15-04-24 11:21:41.999340
0	1000.0	-0.00354481431	1.9507177200000002e-10	3.11675633e-10	7.264369340000007e-07	1713172902.7761703	0.1	15-04-24 11:21:42.776218
0	1000.0	-0.00805979359	1.52151536e-10	6.43879908e-10	7.348611740000003e-07	1713172903.550571	0.1	15-04-24 11:21:43.550618
0	1000.0	0.012425525599999999	5.3376811300000005e-11	4.57248293e-10	7.304027420000024e-07	1713172904.3313613	0.1	15-04-24 11:21:44.331414
0	1000.0	0.00843294064	8.58693949e-11	3.34071427e-10	7.284321139999948e-07	1713172905.1093435	0.1	15-04-24 11:21:45.109391
0	1000.0	-0.0187315628	8.91812805e-11	4.79644086e-10	7.313633720000009e-07	1713172905.8851337	0.1	15-04-24 11:21:45.885182
0	1000.0	0.000597026187	1.0247357800000001e-10	2.51953516e-10	7.338020060000037e-07	1713172906.6680446	0.1	15-04-24 11:21:46.668104
0	1000.0	-0.00399258085	1.1205119400000001e-10	2.85547207e-10	7.312155980000008e-07	1713172907.4462693	0.1	15-04-24 11:21:47.446319
0	1000.0	-0.0265674773	1.02249802e-10	5.95355688e-10	7.421277739999994e-07	1713172908.226761	0.1	15-04-24 11:21:48.226806
0	1000.0	0.0117538758	1.2507496e-10	4.1992197e-10	7.396891400000033e-07	1713172909.0075715	0.1	15-04-24 11:21:49.007622
0	1000.0	0.0103732623	6.501366940000001e-11	4.4605039599999997e-10	7.334325379999997e-07	1713172909.7844913	0.1	15-04-24 11:21:49.784542
0	1000.0	0.0175002131	5.18108796e-11	3.75130382e-10	7.358711060000017e-07	1713172910.5604436	0.1	15-04-24 11:21:50.560491
0	1000.0	0.0854860995	1.58865365e-10	2.66884046e-10	7.403296040000006e-07	1713172911.3345678	0.1	15-04-24 11:21:51.334617
0	1000.0	-0.00108209834	1.9654926e-10	2.3702298699999997e-10	7.336542320000037e-07	1713172912.1145248	0.1	15-04-24 11:21:52.114574
0	1000.0	0.00682844387	2.05634569e-10	5.91623055e-10	7.325211439999964e-07	1713172912.8923557	0.1	15-04-24 11:21:52.892402
0	1000.0	-0.003917953090000001	1.42037312e-10	2.10894561e-10	7.303534399999995e-07	1713172913.6759746	0.1	15-04-24 11:21:53.676023
0	1000.0	0.00947772924	1.90193925e-10	4.1992197e-10	7.321762940000069e-07	1713172914.4524398	0.1	15-04-24 11:21:54.452488
0	1000.0	0.00582096916	2.14719783e-10	4.12456705e-10	7.329152299999947e-07	1713172915.238502	0.1	15-04-24 11:21:55.238554
0	1000.0	0.0014925592699999999	1.37875077e-10	5.35633571e-10	7.33851241999999e-07	1713172916.0195687	0.1	15-04-24 11:21:56.019619
0	1000.0	-0.0010074705800000002	1.01041534e-10	2.70616678e-10	7.361174180000067e-07	1713172916.79979	0.1	15-04-24 11:21:56.799829
0	1000.0	0.001268676	3.68625541e-11	6.36414643e-10	7.361913380000038e-07	1713172917.5782425	0.1	15-04-24 11:21:57.578294
0	1000.0	0.0054105165	8.24232741e-11	5.13237777e-10	7.336049300000008e-07	1713172918.3558369	0.1	15-04-24 11:21:58.355883
0	1000.0	0.000597026187	1.81377049e-10	4.57248293e-10	7.36413032000001e-07	1713172919.1317327	0.1	15-04-24 11:21:59.131782
0	1000.0	-0.00141792324	2.07558849e-10	6.40147275e-10	7.340729359999962e-07	1713172919.912021	0.1	15-04-24 11:21:59.912070
0	1000.0	-0.00395526697	3.48932383e-11	3.52734588e-10	7.353784820000054e-07	1713172920.6964505	0.1	15-04-24 11:22:00.696505
0	1000.0	-0.00141792324	1.38501556e-10	6.21484114e-10	7.351321700000004e-07	1713172921.484759	0.1	15-04-24 11:22:01.484808
0	1000.0	0.010783715000000001	2.15615022e-10	4.1992197e-10	7.34122237999999e-07	1713172922.263965	0.1	15-04-24 11:22:02.263987
0	1000.0	-0.019627095900000002	2.02546498e-10	4.5351566000000006e-10	7.365854899999961e-07	1713172923.0424876	0.1	15-04-24 11:22:03.042509
0	1000.0	0.00369407809	2.35889138e-10	5.80425158e-10	7.327428380000072e-07	1713172923.823481	0.1	15-04-24 11:22:03.823497
0	1000.0	-0.00156717876	1.68577285e-10	2.81814575e-10	7.350828679999975e-07	1713172924.604791	0.1	15-04-24 11:22:04.604840
0	1000.0	0.0125747811	1.56314355e-10	4.87109351e-10	7.347873200000041e-07	1713172925.3823402	0.1	15-04-24 11:22:05.382388
0	1000.0	-0.000634331799	1.4731855500000001e-10	4.31119867e-10	7.359204079999978e-07	1713172926.1540556	0.1	15-04-24 11:22:06.154071
0	1000.0	-0.011306100999999999	3.86979011e-11	5.0203988e-10	7.363391120000039e-07	1713172926.931891	0.1	15-04-24 11:22:06.931986
0	1000.0	-0.00500005557	9.22251584e-11	5.16970409e-10	7.355262560000054e-07	1713172927.7088776	0.1	15-04-24 11:22:07.708910
0	1000.0	-0.0149255472	5.9330063e-11	4.16189337e-10	7.361913380000038e-07	1713172928.4920294	0.1	15-04-24 11:22:08.492077
0	1000.0	0.011306109299999999	3.47594406e-11	4.08724073e-10	7.369795760000012e-07	1713172929.2730525	0.1	15-04-24 11:22:09.273102
0	1000.0	-0.0009701567039999999	1.0435382599999999e-10	4.3485249900000003e-10	7.359942620000008e-07	1713172930.059045	0.1	15-04-24 11:22:10.059099
0	1000.0	-0.00119403997	1.5994004000000002e-10	4.83376719e-10	7.403788399999958e-07	1713172930.8414023	0.1	15-04-24 11:22:10.841451
0	1000.0	0.00608216631	1.8374982800000002e-10	3.19140898e-10	7.401817640000064e-07	1713172931.6186798	0.1	15-04-24 11:22:11.618728
0	1000.0	-0.00802247971	5.915123999999999e-11	6.92404127e-10	7.428667100000007e-07	1713172932.4053557	0.1	15-04-24 11:22:12.405406
0	1000.0	-0.00623141355	7.40994902e-11	3.37804059e-10	7.407729920000017e-07	1713172933.1838512	0.1	15-04-24 11:22:13.183898
0	1000.0	-0.00623141355	1.4405193e-10	5.16970409e-10	7.422016280000024e-07	1713172933.9640758	0.1	15-04-24 11:22:13.964124
0	1000.0	-0.0023134563199999998	1.2811906500000002e-10	2.2582508999999998e-10	7.41142459999999e-07	1713172934.7396388	0.1	15-04-24 11:22:14.739697
0	1000.0	-0.000522390164	2.16913638e-10	4.31119867e-10	7.384821319999989e-07	1713172935.5156612	0.1	15-04-24 11:22:15.515707
0	1000.0	-0.00902995443	2.0183112000000002e-10	2.59418781e-10	7.419060800000022e-07	1713172936.2911282	0.1	15-04-24 11:22:16.291178
0	1000.0	-0.008619501770000001	1.78066084e-10	5.69227262e-10	7.409700020000038e-07	1713172937.0722957	0.1	15-04-24 11:22:17.072343
0	1000.0	-0.00671649397	1.45349999e-10	5.46831468e-10	7.429160120000036e-07	1713172937.8631923	0.1	15-04-24 11:22:17.863239
0	1000.0	-0.007910538080000001	2.88073384e-11	4.57248293e-10	7.461921199999991e-07	1713172938.6387007	0.1	15-04-24 11:22:18.638750
0	1000.0	-0.00238808408	1.8594294199999999e-10	5.95355688e-10	7.426203979999957e-07	1713172939.4195635	0.1	15-04-24 11:22:19.419588
0	1000.0	-0.000932842825	1.76723362e-10	4.64713557e-10	7.421770100000014e-07	1713172940.1925752	0.1	15-04-24 11:22:20.192626
0	1000.0	-0.00171643427	1.68398887e-10	3.11675633e-10	7.423494680000033e-07	1713172940.9668338	0.1	15-04-24 11:22:20.966880
0	1000.0	-0.0184703657	3.42674209e-11	5.65494629e-10	7.433100980000018e-07	1713172941.7466686	0.1	15-04-24 11:22:21.746716
0	1000.0	-0.00194031754	2.99709175e-11	4.64713557e-10	7.40797609999996e-07	1713172942.5215256	0.1	15-04-24 11:22:22.521574
0	1000.0	-0.00216420081	-3.83703398e-11	5.31900939e-10	7.399354520000014e-07	1713172943.2998505	0.1	15-04-24 11:22:23.299899
0	1000.0	0.0105225178	1.18896963e-11	2.8927983899999997e-10	7.41881462000008e-07	1713172944.0740561	0.1	15-04-24 11:22:24.074104
0	1000.0	0.000522398431	1.27805766e-10	5.91623055e-10	7.406005340000065e-07	1713172944.8596556	0.1	15-04-24 11:22:24.859703
0	1000.0	0.0026492894999999997	4.771101910000001e-13	3.63932485e-10	7.425711620000005e-07	1713172945.6369689	0.1	15-04-24 11:22:25.637017
0	1000.0	-0.00466423066	5.39596214e-11	7.11067289e-10	7.423740859999976e-07	1713172946.424484	0.1	15-04-24 11:22:26.424539
0	1000.0	-0.0104851957	1.54972197e-10	5.729598940000001e-10	7.430145500000017e-07	1713172947.2001069	0.1	15-04-24 11:22:27.200155
0	1000.0	-0.00574633313	2.1243435199999998e-11	3.00477736e-10	7.434825560000038e-07	1713172947.9807932	0.1	15-04-24 11:22:27.980867
0	1000.0	-0.0056343915	4.42923812e-11	2.7434931e-10	7.462659740000021e-07	1713172948.7563257	0.1	15-04-24 11:22:28.756372
0	1000.0	-0.00354481431	2.04378409e-11	4.94574616e-10	7.443200300000032e-07	1713172949.5336318	0.1	15-04-24 11:22:29.533692
0	1000.0	4.13350907e-09	3.42224533e-11	5.69227262e-10	7.444431859999955e-07	1713172950.318499	0.1	15-04-24 11:22:30.318549
0	1000.0	-0.00302242001	1.52689561e-10	4.31119867e-10	7.44270794000008e-07	1713172951.1037514	0.1	15-04-24 11:22:31.103802
0	1000.0	-0.0142538974	1.5139165900000001e-10	5.65494629e-10	7.475961379999987e-07	1713172951.8784137	0.1	15-04-24 11:22:31.878453
0	1000.0	-0.00141792324	2.20937032e-11	4.684461900000001e-10	7.503303200000018e-07	1713172952.6568077	0.1	15-04-24 11:22:32.656858
0	1000.0	-0.00570901926	1.48433557e-11	3.37804059e-10	7.488770000000061e-07	1713172953.432091	0.1	15-04-24 11:22:33.432140
0	1000.0	0.031007837	6.61776064e-11	3.63932485e-10	7.46142818000003e-07	1713172954.2168765	0.1	15-04-24 11:22:34.216937
0	1000.0	-0.055075280299999994	1.62401354e-10	4.72178822e-10	7.48532150000003e-07	1713172954.9963791	0.1	15-04-24 11:22:34.996430
0	1000.0	-0.00582096089	3.2297896e-11	3.60199853e-10	7.503057020000076e-07	1713172955.7707617	0.1	15-04-24 11:22:35.770808
0	1000.0	-0.0010074705800000002	4.60378829e-11	5.69227262e-10	7.515127099999984e-07	1713172956.5555193	0.1	15-04-24 11:22:36.555574
0	1000.0	-0.000783587312	5.61078113e-11	2.51953516e-10	7.52892109999997e-07	1713172957.3326857	0.1	15-04-24 11:22:37.332731
0	1000.0	-0.0158583942	1.32549756e-10	4.4605039599999997e-10	7.515865640000014e-07	1713172958.108934	0.1	15-04-24 11:22:38.108981
0	1000.0	-0.0661575022	5.2661657999999996e-11	2.7434931e-10	7.520053340000015e-07	1713172958.8836966	0.1	15-04-24 11:22:38.883749
0	1000.0	-0.00716426051	8.69441695e-11	3.19140898e-10	7.552568240000028e-07	1713172959.6628182	0.1	15-04-24 11:22:39.662871
0	1000.0	-0.00291047838	1.0927703300000001e-10	3.8632827900000005e-10	7.522763300000016e-07	1713172960.4403036	0.1	15-04-24 11:22:40.440353
0	1000.0	-0.00152986488	1.74619812e-10	3.07943001e-10	7.53458654000004e-07	1713172961.2228448	0.1	15-04-24 11:22:41.222893
0	1000.0	-0.001492551	1.1236527099999999e-10	3.8632827900000005e-10	7.550597479999999e-07	1713172962.003861	0.1	15-04-24 11:22:42.003910
0	1000.0	-0.00220151469	-3.72982667e-12	2.55686149e-10	7.534094179999953e-07	1713172962.7823741	0.1	15-04-24 11:22:42.782422
0	1000.0	-0.007500085419999999	1.06770865e-10	4.5351566000000006e-10	7.519314799999985e-07	1713172963.5584164	0.1	15-04-24 11:22:43.558482
0	1000.0	-0.00309704777	1.60745687e-10	5.0203988e-10	7.482612199999971e-07	1713172964.3327026	0.1	15-04-24 11:22:44.332764
0	1000.0	-0.0041791502399999994	1.34787786e-10	1.69835606e-10	7.528181899999999e-07	1713172965.1110482	0.1	15-04-24 11:22:45.111097
0	1000.0	-0.0011194122200000002	1.44678696e-10	2.6315141299999997e-10	7.53704966000009e-07	1713172965.889395	0.1	15-04-24 11:22:45.889443
